brand,model,generation,years,unit_type,issue_description,cost_min_usd,cost_mean_usd,cost_max_usd,issue_probability_pct,issue_price_impact_pct,model_risk_score,generation_avg_cost_usd
Renault,Clio,5,2019-…,подвеска,Рычаги/сайлентблоки,210,300,420,66,3,0.53,420
Renault,Clio,5,2019-…,двигатель,1.0–1.6 бензин/гибрид — цепь/турбина,560,820,1250,46,7,0.53,1250
Renault,Clio,5,2019-…,электрика,Датчики/проводка,210,300,420,46,3,0.53,420
Renault,Clio,5,2019-…,трансмиссия,6MT/7EDC,620,880,1350,40,7,0.53,1350
Renault,Clio,5,2019-…,охлаждение,Радиатор/термостат,190,260,380,50,3,0.53,380
Renault,Clio,5,2019-…,тормоза,Передние диски/суппорты,170,230,330,52,2,0.53,330
Renault,Duster,1,2010-2015,подвеска,Стойки/амортизаторы — износ,260,360,540,60,4,0.50,540
Renault,Duster,1,2010-2015,подвеска,Рычаги/сайлентблоки,170,240,350,62,3,0.50,350
Renault,Duster,1,2010-2015,двигатель,1.6–2.0 бензин/1.5 дизель — цепь/ГРМ/турбина,440,620,950,42,7,0.50,950
Renault,Duster,1,2010-2015,электрика,Датчики/проводка,160,230,330,42,3,0.50,330
Renault,Duster,1,2010-2015,трансмиссия,5MT/6MT/4AT,520,740,1100,36,7,0.50,1100
Renault,Duster,1,2010-2015,охлаждение,Радиатор/термостат,150,210,300,46,3,0.50,300
Renault,Duster,1,2010-2015,тормоза,Передние диски/суппорты,130,180,260,48,2,0.50,260
Renault,Duster,1 рестайлинг,2015-2021,подвеска,Стойки/амортизаторы — износ,280,400,580,60,4,0.51,580
Renault,Duster,1 рестайлинг,2015-2021,подвеска,Рычаги/сайлентблоки,180,260,370,62,3,0.51,370
Renault,Duster,1 рестайлинг,2015-2021,двигатель,1.6–2.0 бензин/1.5 дизель — цепь/ГРМ/турбина,480,680,1020,42,7,0.51,1020
Renault,Duster,1 рестайлинг,2015-2021,электрика,Датчики/проводка,170,240,340,42,3,0.51,340
Renault,Duster,1 рестайлинг,2015-2021,трансмиссия,5MT/6MT/4AT,540,780,1150,36,7,0.51,1150
Renault,Duster,1 рестайлинг,2015-2021,охлаждение,Радиатор/термостат,160,220,320,46,3,0.51,320
Renault,Duster,1 рестайлинг,2015-2021,тормоза,Передние диски/суппорты,140,190,270,48,2,0.51,270
Renault,Duster,2,2021-…,подвеска,Стойки/амортизаторы — износ,300,430,620,62,4,0.52,620
Renault,Duster,2,2021-…,подвеска,Рычаги/сайлентблоки,200,280,400,64,3,0.52,400
Renault,Duster,2,2021-…,двигатель,1.3–1.6 бензин/1.5 дизель — цепь/турбина,520,750,1100,44,7,0.52,1100
Renault,Duster,2,2021-…,электрика,Датчики/проводка,190,270,380,44,3,0.52,380
Renault,Duster,2,2021-…,трансмиссия,6MT/6EDC/вариатор,580,820,1250,38,7,0.52,1250
Renault,Duster,2,2021-…,охлаждение,Радиатор/термостат,180,250,360,48,3,0.52,360
Renault,Duster,2,2021-…,тормоза,Передние диски/суппорты,160,220,310,50,2,0.52,310
Renault,Espace,1,1984-1991,подвеска,Стойки/амортизаторы — износ,240,340,500,56,4,0.48,500
Renault,Espace,1,1984-1991,подвеска,Рычаги/сайлентблоки,160,230,330,58,3,0.48,330
Renault,Espace,1,1984-1991,двигатель,2.0–2.2 бензин/дизель — ГРМ/карбюратор,420,600,900,40,7,0.48,900
Renault,Espace,1,1984-1991,электрика,Датчики/проводка,150,210,300,40,3,0.48,300
Renault,Espace,1,1984-1991,трансмиссия,5MT — сцепление/синхронизаторы,450,640,950,34,7,0.48,950
Renault,Espace,1,1984-1991,охлаждение,Радиатор/термостат,140,200,290,44,3,0.48,290
Renault,Espace,1,1984-1991,тормоза,Передние диски/суппорты,130,180,260,46,2,0.48,260
Renault,Espace,2,1991-1996,подвеска,Стойки/амортизаторы — износ,260,360,520,58,4,0.49,520
Renault,Espace,2,1991-1996,подвеска,Рычаги/сайлентблоки,170,240,340,60,3,0.49,340
Renault,Espace,2,1991-1996,двигатель,2.0–2.8 бензин/дизель — ГРМ/катушки,440,620,950,40,7,0.49,950
Renault,Espace,2,1991-1996,электрика,Датчики/проводка,160,230,330,40,3,0.49,330
Renault,Espace,2,1991-1996,трансмиссия,5MT/4AT,480,680,1000,34,7,0.49,1000
Renault,Espace,2,1991-1996,охлаждение,Радиатор/термостат,150,210,300,44,3,0.49,300
Renault,Espace,2,1991-1996,тормоза,Передние диски/суппорты,140,190,270,46,2,0.49,270
Renault,Espace,3,1996-2002,подвеска,Стойки/амортизаторы — износ,280,400,580,60,4,0.51,580
Renault,Espace,3,1996-2002,подвеска,Рычаги/сайлентблоки,180,260,370,62,3,0.51,370
Renault,Espace,3,1996-2002,двигатель,2.0–3.0 бензин/дизель — ГРМ/цепь,480,680,1020,42,7,0.51,1020
Renault,Espace,3,1996-2002,электрика,Датчики/проводка,170,240,340,42,3,0.51,340
Renault,Espace,3,1996-2002,трансмиссия,5MT/4AT,520,740,1100,36,7,0.51,1100
Renault,Espace,3,1996-2002,охлаждение,Радиатор/термостат,160,220,320,46,3,0.51,320
Renault,Espace,3,1996-2002,тормоза,Передние диски/суппорты,140,190,270,48,2,0.51,270
Renault,Espace,4,2002-2014,подвеска,Стойки/амортизаторы — износ,300,430,620,62,4,0.52,620
Renault,Espace,4,2002-2014,подвеска,Рычаги/сайлентблоки,200,280,400,64,3,0.52,400
Renault,Espace,4,2002-2014,двигатель,2.0–3.5 бензин/1.9–3.0 дизель — цепь/турбина,520,750,1100,44,7,0.52,1100
Renault,Espace,4,2002-2014,электрика,Датчики/проводка,190,270,380,44,3,0.52,380
Renault,Espace,4,2002-2014,трансмиссия,6MT/5AT/6AT,560,800,1200,38,7,0.52,1200
Renault,Espace,4,2002-2014,охлаждение,Радиатор/термостат,180,250,360,48,3,0.52,360
Renault,Espace,4,2002-2014,тормоза,Передние диски/суппорты,160,220,310,50,2,0.52,310
Renault,Espace,5,2015-2023,подвеска,Стойки/амортизаторы — износ,320,460,680,64,4,0.53,680
Renault,Espace,5,2015-2023,подвеска,Рычаги/сайлентблоки,210,300,420,66,3,0.53,420
Renault,Espace,5,2015-2023,двигатель,1.6–2.0 бензин/дизель — цепь/турбина,560,820,1250,46,7,0.53,1250
Renault,Espace,5,2015-2023,электрика,Датчики/проводка,210,300,420,46,3,0.53,420
Renault,Espace,5,2015-2023,трансмиссия,6MT/7EDC,620,880,1350,40,7,0.53,1350
Renault,Espace,5,2015-2023,охлаждение,Радиатор/термостат,190,260,380,50,3,0.53,380
Renault,Espace,5,2015-2023,тормоза,Передние диски/суппорты,170,230,330,52,2,0.53,330
Renault,Espace,6,2023-…,подвеска,Стойки/амортизаторы — износ,340,480,700,64,4,0.54,700
Renault,Espace,6,2023-…,подвеска,Рычаги/сайлентблоки,220,310,440,66,3,0.54,440
Renault,Espace,6,2023-…,двигатель,1.2–1.3 бензин/гибрид — цепь/турбина,580,840,1280,48,7,0.54,1280
Renault,Espace,6,2023-…,электрика,Датчики/проводка,220,310,440,48,3,0.54,440
Renault,Espace,6,2023-…,трансмиссия,6MT/7EDC,640,900,1380,42,7,0.54,1380
Renault,Espace,6,2023-…,охлаждение,Радиатор/термостат,200,270,390,50,3,0.54,390
Renault,Espace,6,2023-…,тормоза,Передние диски/суппорты,180,240,340,52,2,0.54,340
Renault,Grand Scenic,1,2004-2009,подвеска,Стойки/амортизаторы — износ,280,400,580,60,4,0.51,580
Renault,Grand Scenic,1,2004-2009,подвеска,Рычаги/сайлентблоки,180,260,370,62,3,0.51,370
Renault,Grand Scenic,1,2004-2009,двигатель,1.6–2.0 бензин/1.5–1.9 дизель — ГРМ/турбина,480,680,1020,42,7,0.51,1020
Renault,Grand Scenic,1,2004-2009,электрика,Датчики/проводка,170,240,340,42,3,0.51,340
Renault,Grand Scenic,1,2004-2009,трансмиссия,5MT/6MT/4AT,520,740,1100,36,7,0.51,1100
Renault,Grand Scenic,1,2004-2009,охлаждение,Радиатор/термостат,160,220,320,46,3,0.51,320
Renault,Grand Scenic,1,2004-2009,тормоза,Передние диски/суппорты,140,190,270,48,2,0.51,270
Renault,Grand Scenic,2,2009-2016,подвеска,Стойки/амортизаторы — износ,300,430,620,62,4,0.52,620
Renault,Grand Scenic,2,2009-2016,подвеска,Рычаги/сайлентблоки,200,280,400,64,3,0.52,400
Renault,Grand Scenic,2,2009-2016,двигатель,1.4–2.0 бензин/1.5–2.0 дизель — цепь/турбина,520,750,1100,44,7,0.52,1100
Renault,Grand Scenic,2,2009-2016,электрика,Датчики/проводка,190,270,380,44,3,0.52,380
Renault,Grand Scenic,2,2009-2016,трансмиссия,6MT/7EDC/вариатор,560,800,1200,38,7,0.52,1200
Renault,Grand Scenic,2,2009-2016,охлаждение,Радиатор/термостат,180,250,360,48,3,0.52,360
Renault,Grand Scenic,2,2009-2016,тормоза,Передние диски/суппорты,160,220,310,50,2,0.52,310
Renault,Grand Scenic,3,2016-2023,подвеска,Стойки/амортизаторы — износ,320,460,680,64,4,0.53,680
Renault,Grand Scenic,3,2016-2023,подвеска,Рычаги/сайлентблоки,210,300,420,66,3,0.53,420
Renault,Grand Scenic,3,2016-2023,двигатель,1.2–1.8 бензин/1.5–1.7 дизель — цепь/турбина,560,820,1250,46,7,0.53,1250
Renault,Grand Scenic,3,2016-2023,электрика,Датчики/проводка,210,300,420,46,3,0.53,420
Renault,Grand Scenic,3,2016-2023,трансмиссия,6MT/7EDC,620,880,1350,40,7,0.53,1350
Renault,Grand Scenic,3,2016-2023,охлаждение,Радиатор/термостат,190,260,380,50,3,0.53,380
Renault,Grand Scenic,3,2016-2023,тормоза,Передние диски/суппорты,170,230,330,52,2,0.53,330
Renault,Kadjar,1,2015-2018,подвеска,Стойки/амортизаторы — износ,300,430,620,62,4,0.52,620
Renault,Kadjar,1,2015-2018,подвеска,Рычаги/сайлентблоки,200,280,400,64,3,0.52,400
Renault,Kadjar,1,2015-2018,двигатель,1.2–1.6 бензин/1.5–1.6 дизель — цепь/турбина,520,750,1100,44,7,0.52,1100
Renault,Kadjar,1,2015-2018,электрика,Датчики/проводка,190,270,380,44,3,0.52,380
Renault,Kadjar,1,2015-2018,трансмиссия,6MT/7EDC,560,800,1200,38,7,0.52,1200
Renault,Kadjar,1,2015-2018,охлаждение,Радиатор/термостат,180,250,360,48,3,0.52,360
Renault,Kadjar,1,2015-2018,тормоза,Передние диски/суппорты,160,220,310,50,2,0.52,310
Renault,Kadjar,1 рестайлинг,2018-2022,подвеска,Стойки/амортизаторы — износ,320,460,680,64,4,0.53,680
Renault,Kadjar,1 рестайлинг,2018-2022,подвеска,Рычаги/сайлентблоки,210,300,420,66,3,0.53,420
Renault,Kadjar,1 рестайлинг,2018-2022,двигатель,1.3–1.6 бензин/1.5 дизель — цепь/турбина,560,820,1250,46,7,0.53,1250
Renault,Kadjar,1 рестайлинг,2018-2022,электрика,Датчики/проводка,210,300,420,46,3,0.53,420
Renault,Kadjar,1 рестайлинг,2018-2022,трансмиссия,6MT/7EDC,620,880,1350,40,7,0.53,1350
Renault,Kadjar,1 рестайлинг,2018-2022,охлаждение,Радиатор/термостат,190,260,380,50,3,0.53,380
Renault,Kadjar,1 рестайлинг,2018-2022,тормоза,Передние диски/суппорты,170,230,330,52,2,0.53,330
Renault,Kangoo,1,1997-2003,подвеска,Стойки/амортизаторы — износ,230,330,480,56,4,0.48,480
Renault,Kangoo,1,1997-2003,подвеска,Рычаги/сайлентблоки,150,220,310,58,3,0.48,310
Renault,Kangoo,1,1997-2003,двигатель,1.2–1.6 бензин/1.9 дизель — ГРМ/насос,380,540,820,40,7,0.48,820
Renault,Kangoo,1,1997-2003,электрика,Датчики/проводка,130,190,270,40,3,0.48,270
Renault,Kangoo,1,1997-2003,трансмиссия,5MT — сцепление/синхронизаторы,420,600,900,34,7,0.48,900
Renault,Kangoo,1,1997-2003,охлаждение,Радиатор/термостат,120,170,250,44,3,0.48,250
Renault,Kangoo,1,1997-2003,тормоза,Передние диски/суппорты,110,160,230,46,2,0.48,230
Renault,Kangoo,1 рестайлинг,2003-2007,подвеска,Стойки/амортизаторы — износ,250,360,520,58,4,0.49,520
Renault,Kangoo,1 рестайлинг,2003-2007,подвеска,Рычаги/сайлентблоки,160,230,330,60,3,0.49,330
Renault,Kangoo,1 рестайлинг,2003-2007,двигатель,1.2–1.6 бензин/1.5 дизель — ГРМ/турбина,420,600,900,40,7,0.49,900
Renault,Kangoo,1 рестайлинг,2003-2007,электрика,Датчики/проводка,150,210,300,40,3,0.49,300
Renault,Kangoo,1 рестайлинг,2003-2007,трансмиссия,5MT/4AT,450,640,950,34,7,0.49,950
Renault,Kangoo,1 рестайлинг,2003-2007,охлаждение,Радиатор/термостат,140,200,290,44,3,0.49,290
Renault,Kangoo,1 рестайлинг,2003-2007,тормоза,Передние диски/суппорты,130,180,260,46,2,0.49,260
Renault,Kangoo,2,2007-2021,подвеска,Стойки/амортизаторы — износ,280,400,580,60,4,0.51,580
Renault,Kangoo,2,2007-2021,подвеска,Рычаги/сайлентблоки,180,260,370,62,3,0.51,370
Renault,Kangoo,2,2007-2021,двигатель,1.2–1.6 бензин/1.5 дизель — цепь/турбина,480,680,1020,42,7,0.51,1020
Renault,Kangoo,2,2007-2021,электрика,Датчики/проводка,170,240,340,42,3,0.51,340
Renault,Kangoo,2,2007-2021,трансмиссия,5MT/6MT/6EDC,520,740,1100,36,7,0.51,1100
Renault,Kangoo,2,2007-2021,охлаждение,Радиатор/термостат,160,220,320,46,3,0.51,320
Renault,Kangoo,2,2007-2021,тормоза,Передние диски/суппорты,140,190,270,48,2,0.51,270
Renault,Kangoo,3,2021-…,подвеска,Стойки/амортизаторы — износ,300,430,620,62,4,0.52,620
Renault,Kangoo,3,2021-…,подвеска,Рычаги/сайлентблоки,200,280,400,64,3,0.52,400
Renault,Kangoo,3,2021-…,двигатель,1.3 бензин/1.5 дизель/электро — цепь/турбина,520,750,1100,44,7,0.52,1100
Renault,Kangoo,3,2021-…,электрика,Датчики/проводка,190,270,380,44,3,0.52,380
Renault,Kangoo,3,2021-…,трансмиссия,6MT/7EDC,560,800,1200,38,7,0.52,1200
Renault,Kangoo,3,2021-…,охлаждение,Радиатор/термостат,180,250,360,48,3,0.52,360
Renault,Kangoo,3,2021-…,тормоза,Передние диски/суппорты,160,220,310,50,2,0.52,310
Renault,Kaptur,1,2016-2020,подвеска,Стойки/амортизаторы — износ,280,400,580,60,4,0.51,580
Renault,Kaptur,1,2016-2020,подвеска,Рычаги/сайлентблоки,180,260,370,62,3,0.51,370
Renault,Kaptur,1,2016-2020,двигатель,1.6–2.0 бензин — цепь/ГРМ,480,680,1020,42,7,0.51,1020
Renault,Kaptur,1,2016-2020,электрика,Датчики/проводка,170,240,340,42,3,0.51,340
Renault,Kaptur,1,2016-2020,трансмиссия,5MT/6MT/4AT,520,740,1100,36,7,0.51,1100
Renault,Kaptur,1,2016-2020,охлаждение,Радиатор/термостат,160,220,320,46,3,0.51,320
Renault,Kaptur,1,2016-2020,тормоза,Передние диски/суппорты,140,190,270,48,2,0.51,270
Renault,Kaptur,1 рестайлинг,2020-2023,подвеска,Стойки/амортизаторы — износ,300,430,620,62,4,0.52,620
Renault,Kaptur,1 рестайлинг,2020-2023,подвеска,Рычаги/сайлентблоки,200,280,400,64,3,0.52,400
Renault,Kaptur,1 рестайлинг,2020-2023,двигатель,1.3–1.6 бензин — цепь/турбина,520,750,1100,44,7,0.52,1100
Renault,Kaptur,1 рестайлинг,2020-2023,электрика,Датчики/проводка,190,270,380,44,3,0.52,380
Renault,Kaptur,1 рестайлинг,2020-2023,трансмиссия,6MT/вариатор,560,800,1200,38,7,0.52,1200
Renault,Kaptur,1 рестайлинг,2020-2023,охлаждение,Радиатор/термостат,180,250,360,48,3,0.52,360
Renault,Kaptur,1 рестайлинг,2020-2023,тормоза,Передние диски/суппорты,160,220,310,50,2,0.52,310
Renault,Kaptur,2,2023-…,подвеска,Стойки/амортизаторы — износ,320,460,680,64,4,0.53,680
Renault,Kaptur,2,2023-…,подвеска,Рычаги/сайлентблоки,210,300,420,66,3,0.53,420
Renault,Kaptur,2,2023-…,двигатель,1.3–1.6 бензин — цепь/турбина,560,820,1250,46,7,0.53,1250
Renault,Kaptur,2,2023-…,электрика,Датчики/проводка,210,300,420,46,3,0.53,420
Renault,Kaptur,2,2023-…,трансмиссия,6MT/вариатор,620,880,1350,40,7,0.53,1350
Renault,Kaptur,2,2023-…,охлаждение,Радиатор/термостат,190,260,380,50,3,0.53,380
Renault,Kaptur,2,2023-…,тормоза,Передние диски/суппорты,170,230,330,52,2,0.53,330
Renault,Koleos,1,2008-2011,подвеска,Стойки/амортизаторы — износ,300,420,600,60,4,0.51,600
Renault,Koleos,1,2008-2011,подвеска,Рычаги/сайлентблоки,200,280,400,62,3,0.51,400
Renault,Koleos,1,2008-2011,двигатель,2.0–2.5 бензин/2.0 дизель — цепь/турбина,520,750,1100,44,7,0.51,1100
Renault,Koleos,1,2008-2011,электрика,Датчики/проводка,190,270,380,44,3,0.51,380
Renault,Koleos,1,2008-2011,трансмиссия,6MT/вариатор,580,820,1250,38,7,0.51,1250
Renault,Koleos,1,2008-2011,охлаждение,Радиатор/термостат,170,240,340,48,3,0.51,340
Renault,Koleos,1,2008-2011,тормоза,Передние диски/суппорты,160,220,310,50,2,0.51,310
Renault,Koleos,1 рестайлинг,2011-2016,подвеска,Стойки/амортизаторы — износ,320,450,650,62,4,0.52,650
Renault,Koleos,1 рестайлинг,2011-2016,подвеска,Рычаги/сайлентблоки,210,300,420,64,3,0.52,420
Renault,Koleos,1 рестайлинг,2011-2016,двигатель,2.0–2.5 бензин/2.0 дизель — цепь/турбина,540,780,1150,44,7,0.52,1150
Renault,Koleos,1 рестайлинг,2011-2016,электрика,Датчики/проводка,200,290,400,44,3,0.52,400
Renault,Koleos,1 рестайлинг,2011-2016,трансмиссия,6MT/вариатор,600,850,1300,38,7,0.52,1300
Renault,Koleos,1 рестайлинг,2011-2016,охлаждение,Радиатор/термостат,180,250,360,48,3,0.52,360
Renault,Koleos,1 рестайлинг,2011-2016,тормоза,Передние диски/суппорты,170,230,330,50,2,0.52,330
Renault,Koleos,2,2016-2020,подвеска,Стойки/амортизаторы — износ,340,480,700,62,4,0.53,700
Renault,Koleos,2,2016-2020,подвеска,Рычаги/сайлентблоки,220,310,440,64,3,0.53,440
Renault,Koleos,2,2016-2020,двигатель,2.0–2.5 бензин/1.6–2.0 дизель — цепь/турбина,560,820,1250,46,7,0.53,1250
Renault,Koleos,2,2016-2020,электрика,Датчики/проводка,210,300,420,46,3,0.53,420
Renault,Koleos,2,2016-2020,трансмиссия,6MT/вариатор,620,880,1350,40,7,0.53,1350
Renault,Koleos,2,2016-2020,охлаждение,Радиатор/термостат,190,260,380,50,3,0.53,380
Renault,Koleos,2,2016-2020,тормоза,Передние диски/суппорты,170,230,330,52,2,0.53,330
Renault,Koleos,2 рестайлинг,2020-2023,подвеска,Стойки/амортизаторы — износ,360,500,740,64,4,0.54,740
Renault,Koleos,2 рестайлинг,2020-2023,подвеска,Рычаги/сайлентблоки,230,320,460,66,3,0.54,460
Renault,Koleos,2 рестайлинг,2020-2023,двигатель,2.0–2.5 бензин/1.7–2.0 дизель — цепь/турбина,580,840,1280,48,7,0.54,1280
Renault,Koleos,2 рестайлинг,2020-2023,электрика,Датчики/проводка,220,310,440,48,3,0.54,440
Renault,Koleos,2 рестайлинг,2020-2023,трансмиссия,6MT/вариатор,640,900,1380,42,7,0.54,1380
Renault,Koleos,2 рестайлинг,2020-2023,охлаждение,Радиатор/термостат,200,270,390,50,3,0.54,390
Renault,Koleos,2 рестайлинг,2020-2023,тормоза,Передние диски/суппорты,180,240,340,52,2,0.54,340
Renault,Laguna,1,1993-2001,подвеска,Стойки/амортизаторы — износ,260,360,540,60,4,0.50,540
Renault,Laguna,1,1993-2001,подвеска,Рычаги/сайлентблоки,170,240,350,62,3,0.50,350
Renault,Laguna,1,1993-2001,двигатель,1.6–3.0 бензин/1.9 дизель — ГРМ/катушки,440,620,950,42,7,0.50,950
Renault,Laguna,1,1993-2001,электрика,Датчики/проводка,160,230,330,42,3,0.50,330
Renault,Laguna,1,1993-2001,трансмиссия,5MT/4AT,500,700,1050,36,7,0.50,1050
Renault,Laguna,1,1993-2001,охлаждение,Радиатор/термостат,150,210,300,46,3,0.50,300
Renault,Laguna,1,1993-2001,тормоза,Передние диски/суппорты,130,180,260,48,2,0.50,260
Renault,Laguna,2,2001-2005,подвеска,Стойки/амортизаторы — износ,280,400,580,60,4,0.51,580
Renault,Laguna,2,2001-2005,подвеска,Рычаги/сайлентблоки,180,260,370,62,3,0.51,370
Renault,Laguna,2,2001-2005,двигатель,1.6–3.0 бензин/1.9–2.2 дизель — ГРМ/турбина,480,680,1020,42,7,0.51,1020
Renault,Laguna,2,2001-2005,электрика,Датчики/проводка,170,240,340,42,3,0.51,340
Renault,Laguna,2,2001-2005,трансмиссия,5MT/6MT/5AT,520,740,1100,36,7,0.51,1100
Renault,Laguna,2,2001-2005,охлаждение,Радиатор/термостат,160,220,320,46,3,0.51,320
Renault,Laguna,2,2001-2005,тормоза,Передние диски/суппорты,140,190,270,48,2,0.51,270
Renault,Laguna,2 рестайлинг,2005-2007,подвеска,Стойки/амортизаторы — износ,300,430,620,62,4,0.52,620
Renault,Laguna,2 рестайлинг,2005-2007,подвеска,Рычаги/сайлентблоки,200,280,400,64,3,0.52,400
