brand,model,generation,years,unit_type,issue_description,cost_min_usd,cost_mean_usd,cost_max_usd,issue_probability_pct,issue_price_impact_pct,model_risk_score,generation_avg_cost_usd
Citroen,C3,2 рестайлинг,2013-2016,трансмиссия,AL4 — рывки/износ гидроблока,300,450,700,18,9,0.44,270
Citroen,C3,2 рестайлинг,2013-2016,охлаждение,Неисправность термостата/помпы,90,150,230,20,4,0.44,270
Citroen,C3,2 рестайлинг,2013-2016,тормоза,Быстрый износ передних дисков,60,100,160,28,3,0.44,270
Citroen,C3,3,2016-2020,подвеска,Износ передних стоек стабилизатора,130,200,300,32,4,0.42,300
Citroen,C3,3,2016-2020,подвеска,Износ задних амортизаторов,110,170,260,28,4,0.42,300
Citroen,C3,3,2016-2020,двигатель,1.2 PureTech — растяжение цепи,200,320,500,22,7,0.42,300
Citroen,C3,3,2016-2020,двигатель,1.6 HDi — износ форсунок,170,260,420,20,6,0.42,300
Citroen,C3,3,2016-2020,электрика,Сбои BSI/ADAS,120,190,300,20,4,0.42,300
Citroen,C3,3,2016-2020,трансмиссия,EAT6 — вибрации/рывки,350,520,800,18,9,0.42,300
Citroen,C3,3,2016-2020,охлаждение,Неисправность термостата/помпы,120,190,300,20,4,0.42,300
Citroen,C3,3,2016-2020,тормоза,Быстрый износ передних колодок,70,120,180,28,3,0.42,300
Citroen,C3,3 рестайлинг,2020-наст,подвеска,Износ передних стоек стабилизатора,140,210,320,32,4,0.40,320
Citroen,C3,3 рестайлинг,2020-наст,подвеска,Износ задних амортизаторов,120,180,270,28,4,0.40,320
Citroen,C3,3 рестайлинг,2020-наст,двигатель,1.2 PureTech — растяжение цепи,200,330,520,22,7,0.40,320
Citroen,C3,3 рестайлинг,2020-наст,двигатель,1.5 BlueHDi — износ форсунок,180,270,430,20,6,0.40,320
Citroen,C3,3 рестайлинг,2020-наст,электрика,Сбои BSI/ADAS,120,190,300,20,4,0.40,320
Citroen,C3,3 рестайлинг,2020-наст,трансмиссия,EAT6/EAT8 — вибрации/рывки,360,540,820,18,9,0.40,320
Citroen,C3,3 рестайлинг,2020-наст,охлаждение,Неисправность термостата/помпы,120,190,300,20,4,0.40,320
Citroen,C3,3 рестайлинг,2020-наст,тормоза,Быстрый износ передних колодок,70,120,180,28,3,0.40,320
Citroen,C3 Aircross,1,2017-2020,подвеска,Износ передних стоек стабилизатора,130,200,300,32,4,0.42,300
Citroen,C3 Aircross,1,2017-2020,подвеска,Износ задних амортизаторов,110,170,260,28,4,0.42,300
Citroen,C3 Aircross,1,2017-2020,двигатель,1.2 PureTech — растяжение цепи,200,320,500,22,7,0.42,300
Citroen,C3 Aircross,1,2017-2020,двигатель,1.5 BlueHDi — износ форсунок,180,270,430,20,6,0.42,300
Citroen,C3 Aircross,1,2017-2020,электрика,Сбои BSI/ADAS,120,190,300,20,4,0.42,300
Citroen,C3 Aircross,1,2017-2020,трансмиссия,EAT6 — вибрации/рывки,350,520,800,18,9,0.42,300
Citroen,C3 Aircross,1,2017-2020,охлаждение,Неисправность термостата/помпы,120,190,300,20,4,0.42,300
Citroen,C3 Aircross,1,2017-2020,тормоза,Быстрый износ передних колодок,70,120,180,28,3,0.42,300
Citroen,C3 Aircross,1 рестайлинг,2020-наст,подвеска,Износ передних стоек стабилизатора,140,210,320,32,4,0.40,320
Citroen,C3 Aircross,1 рестайлинг,2020-наст,подвеска,Износ задних амортизаторов,120,180,270,28,4,0.40,320
Citroen,C3 Aircross,1 рестайлинг,2020-наст,двигатель,1.2 PureTech — растяжение цепи,200,330,520,22,7,0.40,320
Citroen,C3 Aircross,1 рестайлинг,2020-наст,двигатель,1.5 BlueHDi — износ форсунок,180,270,430,20,6,0.40,320
Citroen,C3 Aircross,1 рестайлинг,2020-наст,электрика,Сбои BSI/ADAS,120,190,300,20,4,0.40,320
Citroen,C3 Aircross,1 рестайлинг,2020-наст,трансмиссия,EAT6/EAT8 — вибрации/рывки,360,540,820,18,9,0.40,320
Citroen,C3 Aircross,1 рестайлинг,2020-наст,охлаждение,Неисправность термостата/помпы,120,190,300,20,4,0.40,320
Citroen,C3 Aircross,1 рестайлинг,2020-наст,тормоза,Быстрый износ передних колодок,70,120,180,28,3,0.40,320
Citroen,C3 Picasso,1,2008-2013,подвеска,Износ передних стоек стабилизатора,110,170,260,35,4,0.45,260
Citroen,C3 Picasso,1,2008-2013,подвеска,Износ задних амортизаторов,90,150,230,30,4,0.45,260
Citroen,C3 Picasso,1,2008-2013,двигатель,1.4/1.6 VTi — течи масла,140,220,340,25,6,0.45,260
Citroen,C3 Picasso,1,2008-2013,двигатель,1.6 HDi — износ форсунок,150,230,360,22,6,0.45,260
Citroen,C3 Picasso,1,2008-2013,электрика,Сбои BSI/датчиков ABS,90,150,230,20,4,0.45,260
Citroen,C3 Picasso,1,2008-2013,трансмиссия,AL4 — рывки/износ гидроблока,300,450,700,18,9,0.45,260
Citroen,C3 Picasso,1,2008-2013,охлаждение,Неисправность термостата/помпы,90,150,230,20,4,0.45,260
Citroen,C3 Picasso,1,2008-2013,тормоза,Быстрый износ передних дисков,60,100,160,28,3,0.45,260
Citroen,C3 Picasso,1 рестайлинг,2013-2017,подвеска,Износ передних стоек стабилизатора,120,180,270,35,4,0.44,270
Citroen,C3 Picasso,1 рестайлинг,2013-2017,подвеска,Износ задних амортизаторов,90,150,230,30,4,0.44,270
Citroen,C3 Picasso,1 рестайлинг,2013-2017,двигатель,1.2 PureTech — растяжение цепи,160,250,380,25,7,0.44,270
Citroen,C3 Picasso,1 рестайлинг,2013-2017,двигатель,1.6 HDi — износ форсунок,150,230,360,22,6,0.44,270
Citroen,C3 Picasso,1 рестайлинг,2013-2017,электрика,Сбои BSI/датчиков ABS,90,150,230,20,4,0.44,270
Citroen,C3 Picasso,1 рестайлинг,2013-2017,трансмиссия,AL4 — рывки/износ гидроблока,300,450,700,18,9,0.44,270
Citroen,C3 Picasso,1 рестайлинг,2013-2017,охлаждение,Неисправность термостата/помпы,90,150,230,20,4,0.44,270
Citroen,C3 Picasso,1 рестайлинг,2013-2017,тормоза,Быстрый износ передних дисков,60,100,160,28,3,0.44,270
Citroen,C4,1,2004-2008,подвеска,Износ передних стоек стабилизатора,110,170,260,35,4,0.46,260
Citroen,C4,1,2004-2008,подвеска,Стуки задних амортизаторов,90,150,230,30,4,0.46,260
Citroen,C4,1,2004-2008,двигатель,1.6/2.0 — течи масла,150,230,360,28,6,0.46,260
Citroen,C4,1,2004-2008,двигатель,Износ катушек/датчиков,110,170,260,25,5,0.46,260
Citroen,C4,1,2004-2008,электрика,Сбои BSI/датчиков ABS,90,150,230,22,4,0.46,260
Citroen,C4,1,2004-2008,трансмиссия,AL4 — рывки/износ гидроблока,300,450,700,18,9,0.46,260
Citroen,C4,1,2004-2008,охлаждение,Неисправность термостата/помпы,90,150,230,20,4,0.46,260
Citroen,C4,1,2004-2008,тормоза,Быстрый износ передних дисков,60,100,160,28,3,0.46,260
Citroen,C4,1 рестайлинг,2008-2011,подвеска,Износ передних стоек стабилизатора,120,180,270,35,4,0.45,270
Citroen,C4,1 рестайлинг,2008-2011,подвеска,Стуки задних амортизаторов,90,150,230,30,4,0.45,270
Citroen,C4,1 рестайлинг,2008-2011,двигатель,1.6/2.0 — течи масла,150,230,360,28,6,0.45,270
Citroen,C4,1 рестайлинг,2008-2011,двигатель,Износ катушек/датчиков,110,170,260,25,5,0.45,270
Citroen,C4,1 рестайлинг,2008-2011,электрика,Сбои BSI/датчиков ABS,90,150,230,22,4,0.45,270
Citroen,C4,1 рестайлинг,2008-2011,трансмиссия,AL4 — рывки/износ гидроблока,300,450,700,18,9,0.45,270
Citroen,C4,1 рестайлинг,2008-2011,охлаждение,Неисправность термостата/помпы,90,150,230,20,4,0.45,270
Citroen,C4,1 рестайлинг,2008-2011,тормоза,Быстрый износ передних дисков,60,100,160,28,3,0.45,270
Citroen,C4,2,2010-2016,подвеска,Износ передних стоек стабилизатора,130,200,300,32,4,0.43,300
Citroen,C4,2,2010-2016,подвеска,Износ задних амортизаторов,110,170,260,28,4,0.43,300
Citroen,C4,2,2010-2016,двигатель,1.6 VTi/THP — течи масла/цепь,180,280,450,25,7,0.43,300
Citroen,C4,2,2010-2016,двигатель,1.6 HDi — износ форсунок,160,250,380,22,6,0.43,300
Citroen,C4,2,2010-2016,электрика,Сбои BSI/датчиков ABS,110,170,260,20,4,0.43,300
Citroen,C4,2,2010-2016,трансмиссия,AMT/AL4 — рывки/износ,320,480,720,18,9,0.43,300
Citroen,C4,2,2010-2016,охлаждение,Неисправность термостата/помпы,110,170,260,20,4,0.43,300
Citroen,C4,2,2010-2016,тормоза,Быстрый износ передних дисков,70,120,180,28,3,0.43,300
Citroen,C4,2 рестайлинг,2016-2022,подвеска,Износ передних стоек стабилизатора,140,210,320,32,4,0.41,320
Citroen,C4,2 рестайлинг,2016-2022,подвеска,Износ задних амортизаторов,120,180,270,28,4,0.41,320
Citroen,C4,2 рестайлинг,2016-2022,двигатель,1.2 PureTech — растяжение цепи,200,320,500,22,7,0.41,320
Citroen,C4,2 рестайлинг,2016-2022,двигатель,1.6 HDi — износ форсунок,170,260,420,20,6,0.41,320
Citroen,C4,2 рестайлинг,2016-2022,электрика,Сбои BSI/ADAS,120,190,300,20,4,0.41,320
Citroen,C4,2 рестайлинг,2016-2022,трансмиссия,EAT6 — вибрации/рывки,350,520,800,18,9,0.41,320
Citroen,C4,2 рестайлинг,2016-2022,охлаждение,Неисправность термостата/помпы,120,190,300,20,4,0.41,320
Citroen,C4,2 рестайлинг,2016-2022,тормоза,Быстрый износ передних колодок,70,120,180,28,3,0.41,320
Citroen,C4,3,2020-наст,подвеска,Износ передних стоек стабилизатора,150,230,350,30,4,0.39,350
Citroen,C4,3,2020-наст,подвеска,Износ задних амортизаторов,130,200,300,25,4,0.39,350
Citroen,C4,3,2020-наст,двигатель,1.2 PureTech — растяжение цепи,210,330,520,22,7,0.39,350
Citroen,C4,3,2020-наст,двигатель,1.5 BlueHDi — износ форсунок,180,270,430,20,6,0.39,350
Citroen,C4,3,2020-наст,электрика,Сбои BSI/ADAS,130,200,320,20,4,0.39,350
Citroen,C4,3,2020-наст,трансмиссия,EAT8 — вибрации/рывки,360,540,820,18,9,0.39,350
Citroen,C4,3,2020-наст,охлаждение,Неисправность термостата/помпы,120,190,300,20,4,0.39,350
Citroen,C4,3,2020-наст,тормоза,Быстрый износ передних колодок,70,120,180,28,3,0.39,350
Citroen,C4 Aircross,1,2012-2017,подвеска,Износ передних стоек стабилизатора,130,200,300,32,4,0.43,300
Citroen,C4 Aircross,1,2012-2017,подвеска,Износ задних амортизаторов,110,170,260,28,4,0.43,300
Citroen,C4 Aircross,1,2012-2017,двигатель,1.6/1.8 — течи масла,160,240,380,25,6,0.43,300
Citroen,C4 Aircross,1,2012-2017,двигатель,Износ катушек/датчиков,110,170,260,22,5,0.43,300
Citroen,C4 Aircross,1,2012-2017,электрика,Сбои BSI/датчиков ABS,100,160,240,20,4,0.43,300
Citroen,C4 Aircross,1,2012-2017,трансмиссия,CVT — перегрев/рывки,350,520,800,18,9,0.43,300
Citroen,C4 Aircross,1,2012-2017,охлаждение,Неисправность термостата/помпы,100,160,240,20,4,0.43,300
Citroen,C4 Aircross,1,2012-2017,тормоза,Быстрый износ передних дисков,70,120,180,28,3,0.43,300
Citroen,C4 Cactus,1,2014-наст,подвеска,Износ передних стоек стабилизатора,120,190,280,32,4,0.43,280
Citroen,C4 Cactus,1,2014-наст,подвеска,Износ задних амортизаторов,100,160,240,28,4,0.43,280
Citroen,C4 Cactus,1,2014-наст,двигатель,1.2 PureTech — растяжение цепи,180,280,450,25,7,0.43,280
Citroen,C4 Cactus,1,2014-наст,двигатель,1.6 HDi — износ форсунок,160,250,380,22,6,0.43,280
Citroen,C4 Cactus,1,2014-наст,электрика,Сбои BSI/датчиков ABS,100,160,240,20,4,0.43,280
Citroen,C4 Cactus,1,2014-наст,трансмиссия,ETG/EAT6 — рывки/износ,320,480,720,18,9,0.43,280
Citroen,C4 Cactus,1,2014-наст,охлаждение,Неисправность термостата/помпы,100,160,240,20,4,0.43,280
Citroen,C4 Cactus,1,2014-наст,тормоза,Быстрый износ передних колодок,60,100,160,28,3,0.43,280
Citroen,C4 Cactus,1 рестайлинг,2018-наст,подвеска,Износ передних стоек стабилизатора,130,200,300,32,4,0.41,300
Citroen,C4 Cactus,1 рестайлинг,2018-наст,подвеска,Износ задних амортизаторов,110,170,260,28,4,0.41,300
Citroen,C4 Cactus,1 рестайлинг,2018-наст,двигатель,1.2 PureTech — растяжение цепи,200,320,500,25,7,0.41,300
Citroen,C4 Cactus,1 рестайлинг,2018-наст,двигатель,1.5 BlueHDi — износ форсунок,170,260,420,22,6,0.41,300
Citroen,C4 Cactus,1 рестайлинг,2018-наст,электрика,Сбои BSI/ADAS,120,190,300,20,4,0.41,300
Citroen,C4 Cactus,1 рестайлинг,2018-наст,трансмиссия,EAT6/EAT8 — вибрации/рывки,350,520,800,18,9,0.41,300
Citroen,C4 Cactus,1 рестайлинг,2018-наст,охлаждение,Неисправность термостата/помпы,120,190,300,20,4,0.41,300
Citroen,C4 Cactus,1 рестайлинг,2018-наст,тормоза,Быстрый износ передних колодок,70,120,180,28,3,0.41,300
Citroen,C4 Grand Picasso,1,2006-2013,подвеска,Износ передних стоек стабилизатора,120,190,280,35,4,0.46,280
Citroen,C4 Grand Picasso,1,2006-2013,подвеска,Износ задних амортизаторов,100,160,240,30,4,0.46,280
Citroen,C4 Grand Picasso,1,2006-2013,двигатель,1.6 VTi/THP — течи масла/цепь,180,280,450,25,7,0.46,280
Citroen,C4 Grand Picasso,1,2006-2013,двигатель,1.6 HDi — износ форсунок/турбины,160,250,380,22,6,0.46,280
Citroen,C4 Grand Picasso,1,2006-2013,электрика,Сбои BSI/датчиков ABS,100,160,240,20,4,0.46,280
Citroen,C4 Grand Picasso,1,2006-2013,трансмиссия,AL4/AMT — рывки/износ,320,480,720,18,9,0.46,280
Citroen,C4 Grand Picasso,1,2006-2013,охлаждение,Неисправность термостата/помпы,100,160,240,20,4,0.46,280
Citroen,C4 Grand Picasso,1,2006-2013,тормоза,Быстрый износ передних дисков,70,120,180,28,3,0.46,280
Citroen,C4 Grand Picasso,2,2013-2016,подвеска,Износ передних стоек стабилизатора,130,200,300,32,4,0.44,300
Citroen,C4 Grand Picasso,2,2013-2016,подвеска,Износ задних амортизаторов,110,170,260,28,4,0.44,300
Citroen,C4 Grand Picasso,2,2013-2016,двигатель,1.2 PureTech — растяжение цепи,200,320,500,25,7,0.44,300
