brand,model,generation,years,unit_type,issue_description,cost_min_usd,cost_mean_usd,cost_max_usd,issue_probability_pct,issue_price_impact_pct,model_risk_score,generation_avg_cost_usd
Audi,100,C4 рестайлинг,1994,подвеска,Износ задних амортизаторов,150,250,400,30,4,0.50,300
Audi,100,C4 рестайлинг,1994,двигатель,AAR/ABC масложор,150,300,500,30,6,0.50,300
Audi,A1,8X,2010-2014,двигатель,1.4 TFSI растяжение цепи,300,600,1200,40,10,0.60,450
Audi,A1,8X,2010-2014,двигатель,1.4 TFSI масложор,250,450,800,35,8,0.60,450
Audi,A1,8X,2010-2014,электрика,Сбои блока комфорта/датчиков,100,200,400,30,4,0.60,450
Audi,A1,8X,2010-2014,подвеска,Износ передних рычагов,120,250,450,35,5,0.60,450
Audi,A1,8X,2010-2014,трансмиссия,S‑tronic DQ200 мехатроник,500,900,1500,30,8,0.60,450
Audi,A1,8X рестайлинг,2014-2018,двигатель,1.4/1.8 TFSI течи масла,250,450,800,30,6,0.55,425
Audi,A1,8X рестайлинг,2014-2018,электрика,Сбои блока MMI,150,300,600,25,5,0.55,425
Audi,A1,8X рестайлинг,2014-2018,подвеска,Износ задних амортизаторов,120,200,350,30,4,0.55,425
Audi,A1,8X рестайлинг,2014-2018,трансмиссия,S‑tronic DQ200 износ мехатроника,500,900,1500,25,8,0.55,425
Audi,A1,GB,2018-2022,двигатель,1.0/1.5 TFSI течи антифриза,200,350,600,25,5,0.50,400
Audi,A1,GB,2018-2022,электроника,Сбои блока MIB3,250,500,900,20,4,0.50,400
Audi,A1,GB,2018-2022,подвеска,Износ передних рычагов,150,300,500,30,4,0.50,400
Audi,A1,GB,2018-2022,трансмиссия,S‑tronic DQ200 износ мехатроника,500,900,1500,25,8,0.50,400
Audi,A1,GB рестайлинг,2022-наст,электроника,Сбои блока HU-H4,250,500,900,20,4,0.45,375
Audi,A1,GB рестайлинг,2022-наст,подвеска,Износ задних амортизаторов,120,200,350,25,4,0.45,375
Audi,A1,GB рестайлинг,2022-наст,двигатель,1.0/1.5 TFSI течи масла,200,350,600,25,5,0.45,375
Audi,A1,GB рестайлинг,2022-наст,трансмиссия,S‑tronic DQ200 износ мехатроника,500,900,1500,25,8,0.45,375
Audi,A2,8Z,2000-2003,подвеска,Износ передних рычагов,120,250,450,40,5,0.55,350
Audi,A2,8Z,2000-2003,двигатель,1.4 бензин течи масла/ВКГ,150,300,500,35,6,0.55,350
Audi,A2,8Z,2000-2003,двигатель,1.4 TDI износ ТНВД/форсунок,300,600,900,30,7,0.55,350
Audi,A2,8Z,2000-2003,электрика,Сбои блока комфорта/датчиков,100,200,400,30,4,0.55,350
Audi,A2,8Z,2000-2003,охлаждение,Помпа/термостат,120,200,350,30,4,0.55,350
Audi,A2,8Z,2000-2003,трансмиссия,Износ синхронизаторов МКПП,200,350,600,25,5,0.55,350
Audi,A2,8Z рестайлинг,2003-2005,подвеска,Износ задних амортизаторов,120,200,350,30,4,0.50,325
Audi,A2,8Z рестайлинг,2003-2005,двигатель,1.4/1.6 FSI течи масла/катушки,150,300,500,30,6,0.50,325
Audi,A2,8Z рестайлинг,2003-2005,электрика,Сбои блока ABS/ESP,120,250,450,25,5,0.50,325
Audi,A2,8Z рестайлинг,2003-2005,трансмиссия,МКПП — износ сцепления,250,400,700,25,6,0.50,325
Audi,A2,8Z рестайлинг,2003-2005,охлаждение,Течь радиатора/помпы,120,200,350,25,4,0.50,325
Audi,A3,8L,1996-2000,подвеска,Износ передних рычагов,120,200,350,40,5,0.50,275
Audi,A3,8L,1996-2000,двигатель,1.8T масложор/PCV,150,300,500,35,7,0.50,275
Audi,A3,8L,1996-2000,турбонаддув,Износ турбины K03,300,600,900,30,8,0.50,275
Audi,A3,8L,1996-2000,электрика,Сбои датчиков ABS/лямбда,80,150,300,30,4,0.50,275
Audi,A3,8L,1996-2000,трансмиссия,Износ синхронизаторов МКПП,200,350,600,25,5,0.50,275
Audi,A3,8L рестайлинг,2000-2003,подвеска,Износ задних амортизаторов,120,200,350,35,5,0.45,250
Audi,A3,8L рестайлинг,2000-2003,двигатель,1.8T течи масла/катушки,150,300,500,30,6,0.45,250
Audi,A3,8L рестайлинг,2000-2003,электрика,Сбои блока комфорта,100,200,400,25,4,0.45,250
Audi,A3,8L рестайлинг,2000-2003,трансмиссия,АКПП 01M износ,500,900,1500,25,7,0.45,250
Audi,A3,8P,2003-2008,двигатель,2.0 TFSI масложор/цепь,300,600,1200,45,10,0.65,450
Audi,A3,8P,2003-2008,турбонаддув,Износ турбины K03/K04,300,700,1200,35,8,0.65,450
Audi,A3,8P,2003-2008,подвеска,Износ рычагов,150,300,600,40,6,0.65,450
Audi,A3,8P,2003-2008,электрика,Сбои блока комфорта,100,200,400,30,4,0.65,450
Audi,A3,8P,2003-2008,трансмиссия,S‑tronic DQ250 мехатроник,600,1200,2000,30,10,0.65,450Audi,A3,8P рестайлинг,2008-2013,двигатель,EA888 Gen2 масложор,300,600,1200,40,10,0.60,425
Audi,A3,8P рестайлинг,2008-2013,электрика,Сбои блока MMI,150,300,600,25,5,0.60,425
Audi,A3,8P рестайлинг,2008-2013,подвеска,Износ задних амортизаторов,150,250,450,30,4,0.60,425
Audi,A3,8P рестайлинг,2008-2013,трансмиссия,S‑tronic DQ250 мехатроник,600,1200,2000,30,10,0.60,425
Audi,A3,8V,2013-2016,двигатель,EA888 Gen3 течи антифриза,250,400,700,30,5,0.55,450
Audi,A3,8V,2013-2016,электрика,Сбои блока MMI,200,400,800,25,5,0.55,450
Audi,A3,8V,2013-2016,подвеска,Износ передних рычагов,150,300,500,30,4,0.55,450
Audi,A3,8V,2013-2016,трансмиссия,S‑tronic DQ200 мехатроник,500,900,1500,30,8,0.55,450
Audi,A3,8V рестайлинг,2016-2020,двигатель,EA888 Gen3B течи масла,250,400,700,25,5,0.50,425
Audi,A3,8V рестайлинг,2016-2020,электроника,Сбои блока MIB2,200,400,800,25,5,0.50,425
Audi,A3,8V рестайлинг,2016-2020,подвеска,Износ задних амортизаторов,150,250,450,25,4,0.50,425
Audi,A3,8V рестайлинг,2016-2020,трансмиссия,S‑tronic DQ200 износ мехатроника,500,900,1500,25,8,0.50,425
Audi,A3,8Y,2020-2024,электроника,Сбои блока MIB3,250,500,900,20,4,0.50,500
Audi,A3,8Y,2020-2024,двигатель,EA888 Gen3B течи антифриза,250,400,700,25,5,0.50,500
Audi,A3,8Y,2020-2024,подвеска,Износ передних рычагов,150,300,500,30,4,0.50,500
Audi,A3,8Y,2020-2024,трансмиссия,S‑tronic DQ381 износ мехатроника,600,1100,1800,25,8,0.50,500
Audi,A3,8Y рестайлинг,2024-наст,электроника,Сбои блока HU-H4,250,500,900,20,4,0.45,475
Audi,A3,8Y рестайлинг,2024-наст,подвеска,Износ задних амортизаторов,150,250,450,25,4,0.45,475
Audi,A3,8Y рестайлинг,2024-наст,двигатель,EA888 Gen3B течи масла,250,400,700,25,5,0.45,475
Audi,A3,8Y рестайлинг,2024-наст,трансмиссия,S‑tronic DQ381 износ мехатроника,600,1100,1800,25,8,0.45,475
Audi,A4,B5,1994-1998,подвеска,Износ рычагов многорычажки,150,300,600,45,7,0.55,350
Audi,A4,B5,1994-1998,двигатель,Течи масла 1.8/1.8T/2.6/2.8,150,300,500,40,6,0.55,350
Audi,A4,B5,1994-1998,турбонаддув,Износ турбины K03 (1.8T),300,600,900,35,8,0.55,350
Audi,A4,B5,1994-1998,электрика,Сбои датчиков ABS/лямбда,80,150,300,30,4,0.55,350
Audi,A4,B5,1994-1998,трансмиссия,Износ синхронизаторов МКПП,200,350,600,25,5,0.55,350
Audi,A4,B5 рестайлинг,1998-2001,подвеска,Износ задних амортизаторов,120,250,450,35,5,0.50,325
Audi,A4,B5 рестайлинг,1998-2001,двигатель,1.8T масложор/PCV,200,350,600,35,7,0.50,325
Audi,A4,B5 рестайлинг,1998-2001,электрика,Сбои блока комфорта,100,200,400,25,4,0.50,325
Audi,A4,B5 рестайлинг,1998-2001,трансмиссия,АКПП ZF 5HP19 износ,400,700,1200,25,7,0.50,325
Audi,A4,B6,2001-2004,подвеска,Износ рычагов многорычажки,150,300,600,45,7,0.60,375
Audi,A4,B6,2001-2004,двигатель,1.8T масложор/катушки зажигания,200,400,700,40,8,0.60,375
Audi,A4,B6,2001-2004,электрика,Сбои блока комфорта/датчиков,100,200,400,30,4,0.60,375
Audi,A4,B6,2001-2004,трансмиссия,АКПП Multitronic износ,600,1200,2000,35,10,0.60,375
Audi,A4,B6,2001-2004,охлаждение,Помпа/термостат,150,250,400,30,4,0.60,375
Audi,A4,B7,2004-2008,двигатель,2.0 TFSI масложор/цепь балансиров,300,600,1200,45,10,0.65,450
Audi,A4,B7,2004-2008,турбонаддув,Износ турбины K03/K04,300,700,1200,35,8,0.65,450
Audi,A4,B7,2004-2008,подвеска,Износ рычагов,150,300,600,40,6,0.65,450
Audi,A4,B7,2004-2008,электрика,Сбои блока комфорта/датчиков,100,200,400,30,4,0.65,450
Audi,A4,B7,2004-2008,трансмиссия,Multitronic износ,600,1200,2000,35,10,0.65,450
Audi,A4,B8,2008-2012,двигатель,2.0 TFSI масложор (EA888 Gen2),400,800,1500,50,12,0.70,600
Audi,A4,B8,2008-2012,цепь ГРМ,Растяжение цепи EA888,300,700,1200,40,10,0.70,600
Audi,A4,B8,2008-2012,подвеска,Износ передних рычагов,150,300,600,35,6,0.70,600
Audi,A4,B8,2008-2012,электрика,Сбои блока MMI,200,400,800,25,5,0.70,600
Audi,A4,B8,2008-2012,трансмиссия,S‑tronic DL501 мехатроник,600,1200,2000,30,10,0.70,600
Audi,A4,B8 рестайлинг,2012-2015,двигатель,EA888 Gen3 течи/катушки,250,450,800,30,6,0.60,500
Audi,A4,B8 рестайлинг,2012-2015,подвеска,Износ задних амортизаторов,150,250,450,30,4,0.60,500
Audi,A4,B8 рестайлинг,2012-2015,электрика,Сбои блока MMI 3G,200,400,800,25,5,0.60,500
Audi,A4,B8 рестайлинг,2012-2015,трансмиссия,S‑tronic DL501 мехатроник,600,1200,2000,30,10,0.60,500
Audi,A4,B9,2015-2019,двигатель,EA888 Gen3B течи антифриза,250,400,700,25,5,0.55,500
Audi,A4,B9,2015-2019,электрика,Сбои блока MMI/Virtual Cockpit,200,400,800,25,5,0.55,500
Audi,A4,B9,2015-2019,подвеска,Износ передних рычагов,150,300,500,30,4,0.55,500
Audi,A4,B9,2015-2019,трансмиссия,S‑tronic DL382 мехатроник,600,1100,1800,25,8,0.55,500
Audi,A4,B9 рестайлинг,2019-наст,электроника,Сбои блока MIB3,250,500,900,20,4,0.50,450
Audi,A4,B9 рестайлинг,2019-наст,подвеска,Износ задних амортизаторов,150,250,450,25,4,0.50,450
Audi,A4,B9 рестайлинг,2019-наст,двигатель,EA888 Gen3B течи масла,250,400,700,25,5,0.50,450
Audi,A4,B9 рестайлинг,2019-наст,трансмиссия,S‑tronic DL382 износ мехатроника,600,1100,1800,25,8,0.50,450
Audi,A5,8T,2007-2011,двигатель,2.0 TFSI масложор (EA888 Gen2),400,800,1500,50,12,0.70,600
Audi,A5,8T,2007-2011,цепь ГРМ,Растяжение цепи EA888,300,700,1200,40,10,0.70,600
Audi,A5,8T,2007-2011,подвеска,Износ передних рычагов,150,300,600,35,6,0.70,600
Audi,A5,8T,2007-2011,электрика,Сбои блока MMI 2G,200,400,800,25,5,0.70,600
Audi,A5,8T,2007-2011,трансмиссия,S‑tronic DL501 мехатроник,600,1200,2000,30,10,0.70,600
Audi,A5,8T рестайлинг,2011-2016,двигатель,EA888 Gen3 течи/катушки,250,450,800,30,6,0.60,525
Audi,A5,8T рестайлинг,2011-2016,электрика,Сбои блока MMI 3G,200,400,800,25,5,0.60,525
Audi,A5,8T рестайлинг,2011-2016,подвеска,Износ задних амортизаторов,150,250,450,30,4,0.60,525
Audi,A5,8T рестайлинг,2011-2016,трансмиссия,S‑tronic DL501 износ мехатроника,600,1100,1800,25,8,0.60,525
Audi,A5,8T рестайлинг,2011-2016,тормоза,Закисание задних суппортов,120,200,350,20,3,0.60,525
Audi,A5,8F,2009-2012,механизм крыши,Износ гидропривода крыши,500,900,1500,30,10,0.65,700
Audi,A5,8F,2009-2012,двигатель,2.0 TFSI масложор,400,800,1500,45,12,0.65,700
Audi,A5,8F,2009-2012,электрика,Сбои датчиков положения крыши,150,300,600,25,5,0.65,700
Audi,A5,8F,2009-2012,подвеска,Износ рычагов,150,300,600,35,6,0.65,700
Audi,A5,8F рестайлинг,2012-2017,механизм крыши,Износ гидронасоса крыши,500,900,1500,25,10,0.60,650
Audi,A5,8F рестайлинг,2012-2017,двигатель,EA888 Gen3 течи масла,250,450,800,30,6,0.60,650
Audi,A5,8F рестайлинг,2012-2017,электрика,Сбои блока MMI 3G,200,400,800,25,5,0.60,650
Audi,A5,8F рестайлинг,2012-2017,подвеска,Износ задних амортизаторов,150,250,450,30,4,0.60,650
Audi,A5,F5,2016-2020,двигатель,EA888 Gen3B течи антифриза,250,400,700,25,5,0.55,600
Audi,A5,F5,2016-2020,электроника,Сбои блока MMI/MIB2,200,400,800,25,5,0.55,600
Audi,A5,F5,2016-2020,подвеска,Износ передних рычагов,150,300,500,30,4,0.55,600
Audi,A5,F5,2016-2020,трансмиссия,S‑tronic DL382 мехатроник,600,1100,1800,25,8,0.55,600
Audi,A5,F5 рестайлинг,2020-наст,электроника,Сбои блока MIB3,250,500,900,20,4,0.50,550
Audi,A5,F5 рестайлинг,2020-наст,подвеска,Износ задних амортизаторов,150,250,450,25,4,0.50,550
Audi,A5,F5 рестайлинг,2020-наст,двигатель,EA888 Gen3B течи масла,250,400,700,25,5,0.50,550
Audi,A5,F5 рестайлинг,2020-наст,трансмиссия,S‑tronic DL382 износ мехатроника,600,1100,1800,25,8,0.50,550
Audi,A6,C4,1994-1997,подвеска,Износ рычагов и сайлентблоков,150,250,450,40,5,0.55,325
Audi,A6,C4,1994-1997,двигатель,Течи масла AAR/ABC/AAN,150,300,500,35,6,0.55,325
Audi,A6,C4,1994-1997,электрика,Сбои датчиков/реле,80,150,300,30,4,0.55,325
Audi,A6,C4,1994-1997,трансмиссия,АКПП ZF 4HP18 износ,400,700,1200,25,7,0.55,325
Audi,A6,C4,1994-1997,охлаждение,Помпа/термостат,150,250,400,30,4,0.55,325
Audi,A6,C5,1997-2001,подвеска,Износ рычагов многорычажки,150,300,600,45,7,0.60,400
Audi,A6,C5,1997-2001,двигатель,2.4/2.8 течи масла/ВКГ,200,350,600,40,7,0.60,400
Audi,A6,C5,1997-2001,турбонаддув,2.7T износ турбин,500,900,1500,35,10,0.60,400
Audi,A6,C5,1997-2001,электрика,Сбои блока комфорта,100,200,400,30,4,0.60,400
Audi,A6,C5,1997-2001,трансмиссия,АКПП 5HP19 износ,500,900,1500,30,8,0.60,400
Audi,A6,C5 рестайлинг,2001-2004,подвеска,Износ задних амортизаторов,150,250,450,35,5,0.55,375
Audi,A6,C5 рестайлинг,2001-2004,двигатель,2.4/3.0 масложор/цепь,250,450,800,35,7,0.55,375
Audi,A6,C5 рестайлинг,2001-2004,электрика,Сбои блока ABS/ESP,150,300,600,25,5,0.55,375
Audi,A6,C5 рестайлинг,2001-2004,трансмиссия,АКПП 5HP19/5HP24 износ,500,900,1500,30,8,0.55,375
Audi,A6,C6,2004-2008,двигатель,2.0 TFSI масложор/цепь,300,600,1200,45,10,0.65,500
Audi,A6,C6,2004-2008,двигатель,3.2 FSI задиры цилиндров,800,1500,3000,30,12,0.65,500
Audi,A6,C6,2004-2008,электрика,Сбои MMI 2G,200,400,800,30,5,0.65,500
Audi,A6,C6,2004-2008,подвеска,Износ рычагов,150,300,600,40,6,0.65,500
Audi,A6,C6,2004-2008,трансмиссия,Multitronic износ,600,1200,2000,35,10,0.65,500
Audi,A6,C6 рестайлинг,2008-2011,двигатель,2.0 TFSI масложор (EA888),300,600,1200,40,10,0.60,475
Audi,A6,C6 рестайлинг,2008-2011,электрика,Сбои MMI 3G,250,450,900,25,5,0.60,475
Audi,A6,C6 рестайлинг,2008-2011,подвеска,Износ задних амортизаторов,150,250,450,30,4,0.60,475
Audi,A6,C6 рестайлинг,2008-2011,трансмиссия,Multitronic мехатроник,600,1200,2000,30,10,0.60,475
Audi,A6,C7,2011-2014,двигатель,2.0 TFSI масложор/цепь,300,600,1200,40,10,0.65,550
Audi,A6,C7,2011-2014,двигатель,3.0 TFSI теплообменник/цепь,500,900,1500,30,8,0.65,550
Audi,A6,C7,2011-2014,электрика,Сбои MMI/Virtual Cockpit,200,400,800,25,5,0.65,550
Audi,A6,C7,2011-2014,подвеска,Износ рычагов,150,300,600,35,6,0.65,550
Audi,A6,C7,2011-2014,трансмиссия,S‑tronic DL501 мехатроник,600,1200,2000,30,10,0.65,550
Audi,A6,C7 рестайлинг,2014-2018,двигатель,EA888 Gen3 течи/катушки,250,450,800,30,6,0.60,500
Audi,A6,C7 рестайлинг,2014-2018,электрика,Сбои блока MIB2,200,400,800,25,5,0.60,500
Audi,A6,C7 рестайлинг,2014-2018,подвеска,Износ задних амортизаторов,150,250,450,30,4,0.60,500
Audi,A6,C7 рестайлинг,2014-2018,трансмиссия,S‑tronic DL501 износ,600,1100,1800,25,8,0.60,500
Audi,A6,C8,2018-2023,электрика,Сбои блока MIB3,250,500,900,20,4,0.55,600
Audi,A6,C8,2018-2023,двигатель,EA888 Gen3B течи антифриза,250,400,700,25,5,0.55,600
Audi,A6,C8,2018-2023,подвеска,Износ передних рычагов,150,300,500,30,4,0.55,600
Audi,A6,C8,2018-2023,трансмиссия,S‑tronic DL382 износ мехатроника,600,1100,1800,25,8,0.55,600
Audi,A6,C8 рестайлинг,2023-наст,электроника,Сбои блока HU-H4,250,500,900,20,4,0.50,550
Audi,A6,C8 рестайлинг,2023-наст,подвеска,Износ задних амортизаторов,150,250,450,25,4,0.50,550
Audi,A6,C8 рестайлинг,2023-наст,двигатель,EA888 Gen3B течи масла,250,400,700,25,5,0.50,550
Audi,A6,C8 рестайлинг,2023-наст,трансмиссия,S‑tronic DL382 износ мехатроника,600,1100,1800,25,8,0.50,550
Audi,A7,4G,2010-2014,двигатель,3.0 TFSI теплообменник/цепь,500,900,1500,35,8,0.65,650
Audi,A7,4G,2010-2014,двигатель,3.0 TDI заслонки впуска/ЕГР,400,800,1400,30,7,0.65,650
Audi,A7,4G,2010-2014,электрика,Сбои MMI/Virtual Cockpit,250,450,900,25,5,0.65,650
Audi,A7,4G,2010-2014,подвеска,Износ рычагов и пневмобаллонов,300,700,1500,35,10,0.65,650
Audi,A7,4G,2010-2014,трансмиссия,S‑tronic DL501 мехатроник,600,1200,2000,30,10,0.65,650
Audi,A7,4G рестайлинг,2014-2017,двигатель,3.0 TFSI течи антифриза/помпа,300,500,900,30,6,0.60,600
Audi,A7,4G рестайлинг,2014-2017,двигатель,3.0 TDI EGR/охлаждение,400,700,1200,30,7,0.60,600
Audi,A7,4G рестайлинг,2014-2017,электрика,Сбои блока MIB2,250,450,900,25,5,0.60,600
Audi,A7,4G рестайлинг,2014-2017,подвеска,Износ задних пневмобаллонов,300,700,1500,30,10,0.60,600
Audi,A7,4G рестайлинг,2014-2017,трансмиссия,S‑tronic DL501 износ мехатроника,600,1100,1800,25,8,0.60,600
Audi,A7,4K,2018-2023,электроника,Сбои блока MIB3/Virtual Cockpit,300,600,1000,25,5,0.55,700
Audi,A7,4K,2018-2023,двигатель,EA839 3.0 TFSI течи антифриза,300,500,900,25,5,0.55,700
Audi,A7,4K,2018-2023,подвеска,Износ передних рычагов,200,350,600,30,4,0.55,700
Audi,A7,4K,2018-2023,трансмиссия,S‑tronic DL382 износ мехатроника,600,1100,1800,25,8,0.55,700
Audi,A7,4K,2018-2023,пневмоподвеска,Износ компрессора/блоков клапанов,400,900,1500,25,10,0.55,700
Audi,A7,4K рестайлинг,2023-наст,электроника,Сбои блока HU-H4,300,600,1000,20,4,0.50,650
Audi,A7,4K рестайлинг,2023-наст,подвеска,Износ задних амортизаторов,200,300,500,25,4,0.50,650
Audi,A7,4K рестайлинг,2023-наст,двигатель,EA839 течи масла/антифриза,300,500,900,25,5,0.50,650
Audi,A7,4K рестайлинг,2023-наст,трансмиссия,S‑tronic DL382 износ мехатроника,600,1100,1800,25,8,0.50,650
Audi,A8,D2,1994-1999,подвеска,Пневмоподвеска — износ баллонов,400,900,1500,40,10,0.65,750
Audi,A8,D2,1994-1999,двигатель,4.2 V8 течи масла/ВКГ,250,450,900,35,7,0.65,750
Audi,A8,D2,1994-1999,электрика,Сбои блока ABS/ESP,150,300,600,30,5,0.65,750
Audi,A8,D2,1994-1999,трансмиссия,АКПП ZF 5HP24 износ,600,1200,2000,30,10,0.65,750
Audi,A8,D2,1994-1999,охлаждение,Помпа/радиатор,150,300,500,30,4,0.65,750
Audi,A8,D2 рестайлинг,1999-2002,подвеска,Износ задних амортизаторов,200,350,600,30,5,0.60,700
Audi,A8,D2 рестайлинг,1999-2002,двигатель,4.2 V8 масложор/цепь,300,600,1200,30,7,0.60,700
Audi,A8,D2 рестайлинг,1999-2002,электрика,Сбои блока комфорта,150,300,600,25,5,0.60,700
Audi,A8,D2 рестайлинг,1999-2002,трансмиссия,АКПП 5HP24 износ гидроблока,600,1200,2000,25,8,0.60,700
Audi,A8,D3,2002-2007,подвеска,Пневмоподвеска — износ компрессора,500,1000,1800,40,10,0.70,900
Audi,A8,D3,2002-2007,двигатель,4.2 FSI задиры цилиндров,800,1500,3000,30,12,0.70,900
Audi,A8,D3,2002-2007,электрика,Сбои MMI 2G,250,450,900,30,5,0.70,900
Audi,A8,D3,2002-2007,трансмиссия,АКПП 6HP износ мехатроника,700,1200,2000,30,10,0.70,900
Audi,A8,D3,2002-2007,охлаждение,Помпа/термостат,200,350,600,30,4,0.70,900
Audi,A8,D3 рестайлинг,2007-2010,подвеска,Пневмобаллоны — износ,500,900,1500,35,10,0.65,850
Audi,A8,D3 рестайлинг,2007-2010,двигатель,4.2 FSI течи масла/цепь,300,600,1200,30,7,0.65,850
Audi,A8,D3 рестайлинг,2007-2010,электрика,Сбои MMI 3G,250,450,900,25,5,0.65,850
Audi,A8,D3 рестайлинг,2007-2010,трансмиссия,АКПП 6HP износ гидроблока,700,1200,2000,25,8,0.65,850
Audi,A8,D4,2010-2014,двигатель,4.0 TFSI турбины/масложор,800,1500,3000,40,12,0.75,1100
Audi,A8,D4,2010-2014,двигатель,3.0 TFSI теплообменник/цепь,500,900,1500,35,8,0.75,1100
Audi,A8,D4,2010-2014,подвеска,Пневмоподвеска — износ компрессора,600,1200,2000,35,10,0.75,1100
Audi,A8,D4,2010-2014,электрика,Сбои MMI/Virtual Cockpit,300,600,1000,25,5,0.75,1100
Audi,A8,D4,2010-2014,трансмиссия,АКПП 8HP износ мехатроника,700,1200,2000,25,8,0.75,1100
Audi,A8,D4 рестайлинг,2014-2017,двигатель,4.0 TFSI течи масла/турбины,700,1400,2800,35,10,0.70,1000
Audi,A8,D4 рестайлинг,2014-2017,подвеска,Пневмобаллоны — износ,500,1000,1800,30,10,0.70,1000
Audi,A8,D4 рестайлинг,2014-2017,электрика,Сбои блока MIB2,300,600,1000,25,5,0.70,1000
Audi,A8,D4 рестайлинг,2014-2017,трансмиссия,АКПП 8HP износ гидроблока,700,1200,2000,25,8,0.70,1000
Audi,A8,D5,2017-2021,электроника,Сбои блока MIB3/Virtual Cockpit,300,600,1000,25,5,0.60,900
Audi,A8,D5,2017-2021,двигатель,EA839 3.0 TFSI течи антифриза,300,500,900,25,5,0.60,900
