brand,model,generation,years,unit_type,issue_description,cost_min_usd,cost_mean_usd,cost_max_usd,issue_probability_pct,issue_price_impact_pct,model_risk_score,generation_avg_cost_usd
Dodge,Challenger,3 2-й рестайлинг,2014-2023,двигатель,5.7/6.4/6.2 HEMI — износ MDS,400,600,880,25,8,0.53,580
Dodge,Challenger,3 2-й рестайлинг,2014-2023,двигатель,Течь масла по прокладкам/сальникам,190,270,400,28,6,0.53,580
Dodge,Challenger,3 2-й рестайлинг,2014-2023,электрика,Сбои TIPM/BCM,210,320,460,20,8,0.53,580
Dodge,Challenger,3 2-й рестайлинг,2014-2023,трансмиссия,8AT — износ гидроблока,460,680,980,18,8,0.53,580
Dodge,Challenger,3 2-й рестайлинг,2014-2023,охлаждение,Неисправность термостата/помпы,160,230,340,20,4,0.53,580
Dodge,Challenger,3 2-й рестайлинг,2014-2023,тормоза,Износ передних дисков,120,170,260,30,3,0.53,580
Dodge,Grand Caravan,3,1996-2000,подвеска,Износ передних рычагов,160,240,360,35,4,0.44,360
Dodge,Grand Caravan,3,1996-2000,подвеска,Износ задних амортизаторов,140,200,290,30,4,0.44,360
Dodge,Grand Caravan,3,1996-2000,двигатель,3.3/3.8 — течи масла/сальников,180,260,380,28,6,0.44,360
Dodge,Grand Caravan,3,1996-2000,двигатель,Износ датчиков/катушек,150,210,310,22,5,0.44,360
Dodge,Grand Caravan,3,1996-2000,электрика,Сбои BCM/TIPM,120,180,260,20,4,0.44,360
Dodge,Grand Caravan,3,1996-2000,трансмиссия,4AT — износ гидроблока,320,450,680,18,8,0.44,360
Dodge,Grand Caravan,3,1996-2000,охлаждение,Неисправность радиатора/помпы,110,160,230,20,4,0.44,360
Dodge,Grand Caravan,3,1996-2000,тормоза,Износ передних дисков,70,100,150,28,3,0.44,360
Dodge,Grand Caravan,4,2001-2007,подвеска,Износ передних рычагов,170,250,380,35,4,0.43,380
Dodge,Grand Caravan,4,2001-2007,подвеска,Износ задних амортизаторов,150,210,310,30,4,0.43,380
Dodge,Grand Caravan,4,2001-2007,двигатель,3.3/3.8 — течи масла/сальников,190,270,400,28,6,0.43,380
Dodge,Grand Caravan,4,2001-2007,двигатель,Износ датчиков/катушек,160,230,330,22,5,0.43,380
Dodge,Grand Caravan,4,2001-2007,электрика,Сбои TIPM/BCM,130,190,280,20,4,0.43,380
Dodge,Grand Caravan,4,2001-2007,трансмиссия,4AT — износ гидроблока,340,480,720,18,8,0.43,380
Dodge,Grand Caravan,4,2001-2007,охлаждение,Неисправность радиатора/помпы,120,170,240,20,4,0.43,380
Dodge,Grand Caravan,4,2001-2007,тормоза,Износ передних дисков,70,100,150,28,3,0.43,380
Dodge,Grand Caravan,5,2008-2020,подвеска,Износ передних рычагов,190,280,420,35,4,0.41,420
Dodge,Grand Caravan,5,2008-2020,подвеска,Износ задних амортизаторов,160,230,340,30,4,0.41,420
Dodge,Grand Caravan,5,2008-2020,двигатель,3.6 Pentastar — износ VVT,260,380,560,25,7,0.41,420
Dodge,Grand Caravan,5,2008-2020,двигатель,Течь масла по прокладкам/сальникам,180,260,380,28,6,0.41,420
Dodge,Grand Caravan,5,2008-2020,электрика,Сбои TIPM,150,220,330,20,8,0.41,420
Dodge,Grand Caravan,5,2008-2020,трансмиссия,6AT — износ гидроблока,380,520,780,18,8,0.41,420
Dodge,Grand Caravan,5,2008-2020,охлаждение,Неисправность термостата/помпы,130,180,260,20,4,0.41,420
Dodge,Grand Caravan,5,2008-2020,тормоза,Износ передних дисков,80,120,170,28,3,0.41,420
Dodge,Journey,1,2008-2011,подвеска,Износ передних рычагов,160,230,340,34,4,0.45,340
Dodge,Journey,1,2008-2011,подвеска,Стойки стабилизатора — быстрый износ,80,130,190,40,3,0.45,340
Dodge,Journey,1,2008-2011,двигатель,2.7/3.5 — течи масла/сальников,170,240,350,28,6,0.45,340
Dodge,Journey,1,2008-2011,двигатель,Износ датчиков/катушек,120,180,260,22,5,0.45,340
Dodge,Journey,1,2008-2011,электрика,Сбои TIPM/BCM,140,200,300,20,7,0.45,340
Dodge,Journey,1,2008-2011,трансмиссия,6AT — износ гидроблока,300,420,620,18,8,0.45,340
Dodge,Journey,1,2008-2011,охлаждение,Неисправность термостата/помпы,90,140,210,20,4,0.45,340
Dodge,Journey,1,2008-2011,тормоза,Износ передних дисков,60,100,150,30,3,0.45,340
Dodge,Journey,1 рестайлинг,2011-2020,подвеска,Износ передних рычагов,180,260,380,34,4,0.47,380
Dodge,Journey,1 рестайлинг,2011-2020,подвеска,Стойки стабилизатора — быстрый износ,90,150,220,40,3,0.47,380
Dodge,Journey,1 рестайлинг,2011-2020,двигатель,3.6 Pentastar — износ VVT,240,350,520,25,7,0.47,380
Dodge,Journey,1 рестайлинг,2011-2020,двигатель,Течь масла по прокладкам/сальникам,160,230,340,28,6,0.47,380
Dodge,Journey,1 рестайлинг,2011-2020,электрика,Сбои TIPM/BCM,160,230,340,20,7,0.47,380
Dodge,Journey,1 рестайлинг,2011-2020,трансмиссия,6AT — износ гидроблока,340,480,720,18,8,0.47,380
Dodge,Journey,1 рестайлинг,2011-2020,охлаждение,Неисправность термостата/помпы,110,160,240,20,4,0.47,380
Dodge,Journey,1 рестайлинг,2011-2020,тормоза,Износ передних дисков,80,120,170,30,3,0.47,380
Dodge,Neon,1,1994-1999,подвеска,Износ передних рычагов,110,170,250,34,4,0.38,250
Dodge,Neon,1,1994-1999,подвеска,Стойки стабилизатора — быстрый износ,60,100,150,40,3,0.38,250
Dodge,Neon,1,1994-1999,двигатель,2.0 SOHC/DOHC — течи масла,120,180,260,28,6,0.38,250
Dodge,Neon,1,1994-1999,двигатель,Износ датчиков/катушек,80,130,190,22,5,0.38,250
Dodge,Neon,1,1994-1999,электрика,Сбои проводки/реле,70,110,160,20,4,0.38,250
Dodge,Neon,1,1994-1999,трансмиссия,5MT — износ сцепления,140,200,300,18,7,0.38,250
Dodge,Neon,1,1994-1999,охлаждение,Неисправность радиатора/помпы,70,110,170,20,4,0.38,250
Dodge,Neon,1,1994-1999,тормоза,Износ передних дисков,40,70,110,30,3,0.38,250
Dodge,Neon,2,1999-2005,подвеска,Износ передних рычагов,120,180,270,34,4,0.39,270
Dodge,Neon,2,1999-2005,подвеска,Стойки стабилизатора — быстрый износ,70,110,160,40,3,0.39,270
Dodge,Neon,2,1999-2005,двигатель,2.0 — течи масла/сальников,130,190,280,28,6,0.39,270
Dodge,Neon,2,1999-2005,двигатель,Износ датчиков/катушек,90,140,200,22,5,0.39,270
Dodge,Neon,2,1999-2005,электрика,Сбои BCM/реле,80,130,190,20,4,0.39,270
Dodge,Neon,2,1999-2005,трансмиссия,5MT — износ сцепления,150,210,320,18,7,0.39,270
Dodge,Neon,2,1999-2005,охлаждение,Неисправность радиатора/помпы,80,120,180,20,4,0.39,270
Dodge,Neon,2,1999-2005,тормоза,Износ передних дисков,50,80,120,30,3,0.39,270
Dodge,Neon,3,2016-2020,подвеска,Износ передних рычагов,150,220,330,32,4,0.41,330
Dodge,Neon,3,2016-2020,подвеска,Стойки стабилизатора — быстрый износ,80,130,190,38,3,0.41,330
Dodge,Neon,3,2016-2020,двигатель,1.6/1.4 — износ датчиков/катушек,120,180,260,22,5,0.41,330
Dodge,Neon,3,2016-2020,двигатель,Течь масла по прокладкам/сальникам,140,200,300,25,6,0.41,330
Dodge,Neon,3,2016-2020,электрика,Сбои BCM/датчиков,100,150,220,20,4,0.41,330
Dodge,Neon,3,2016-2020,трансмиссия,6AT — износ гидроблока,260,380,560,18,8,0.41,330
Dodge,Neon,3,2016-2020,охлаждение,Неисправность термостата/помпы,90,140,210,20,4,0.41,330
Dodge,Neon,3,2016-2020,тормоза,Износ передних дисков,60,100,150,30,3,0.41,330
Dodge,Stratus,1,1995-2000,подвеска,Износ передних рычагов,130,190,280,34,4,0.40,280
Dodge,Stratus,1,1995-2000,подвеска,Стойки стабилизатора — быстрый износ,70,110,160,40,3,0.40,280
Dodge,Stratus,1,1995-2000,двигатель,2.0/2.4 — течи масла/сальников,150,210,310,28,6,0.40,280
Dodge,Stratus,1,1995-2000,двигатель,Износ датчиков/катушек,90,140,200,22,5,0.40,280
Dodge,Stratus,1,1995-2000,электрика,Сбои BCM/реле,80,130,190,20,4,0.40,280
Dodge,Stratus,1,1995-2000,трансмиссия,4AT — износ гидроблока,260,380,560,18,8,0.40,280
Dodge,Stratus,1,1995-2000,охлаждение,Неисправность радиатора/помпы,80,120,180,20,4,0.40,280
Dodge,Stratus,1,1995-2000,тормоза,Износ передних дисков,50,80,120,30,3,0.40,280
Dodge,Stratus,2,2001-2006,подвеска,Износ передних рычагов,150,220,330,34,4,0.41,330
Dodge,Stratus,2,2001-2006,подвеска,Стойки стабилизатора — быстрый износ,80,130,190,40,3,0.41,330
Dodge,Stratus,2,2001-2006,двигатель,2.4 — течи масла/сальников,160,230,340,28,6,0.41,330
Dodge,Stratus,2,2001-2006,двигатель,Износ датчиков/катушек,100,150,220,22,5,0.41,330
Dodge,Stratus,2,2001-2006,электрика,Сбои BCM/датчиков,90,140,210,20,4,0.41,330
Dodge,Stratus,2,2001-2006,трансмиссия,4AT — износ гидроблока,280,400,600,18,8,0.41,330
Dodge,Stratus,2,2001-2006,охлаждение,Неисправность радиатора/помпы,90,140,210,20,4,0.41,330
Dodge,Stratus,2,2001-2006,тормоза,Износ передних дисков,60,100,150,30,3,0.41,330
