brand,model,generation,years,unit_type,issue_description,cost_min_usd,cost_mean_usd,cost_max_usd,issue_probability_pct,issue_price_impact_pct,model_risk_score,generation_avg_cost_usd
Chrysler,Pacifica,RU,2016-2020,подвеска,Износ передних стоек стабилизатора,140,230,360,30,4,0.50,360
Chrysler,Pacifica,RU,2016-2020,подвеска,Износ задних амортизаторов,150,240,380,25,4,0.50,360
Chrysler,Pacifica,RU,2016-2020,двигатель,3.6 Pentastar — течи масла,180,280,450,22,6,0.50,360
Chrysler,Pacifica,RU,2016-2020,двигатель,Износ фазовращателей,350,580,900,15,8,0.50,360
Chrysler,Pacifica,RU,2016-2020,электрика,Сбои BCM/ADAS,130,210,340,20,4,0.50,360
Chrysler,Pacifica,RU,2016-2020,трансмиссия,9AT — вибрации/рывки,450,700,1100,18,9,0.50,360
Chrysler,Pacifica,RU,2016-2020,охлаждение,Неисправность термостата/помпы,130,210,340,20,4,0.50,360
Chrysler,Pacifica,RU,2016-2020,тормоза,Быстрый износ передних колодок,80,140,220,28,3,0.50,360
Chrysler,Pacifica,RU рестайлинг,2020-наст,подвеска,Износ передних стоек стабилизатора,150,240,380,30,4,0.48,380
Chrysler,Pacifica,RU рестайлинг,2020-наст,подвеска,Износ задних амортизаторов,150,240,380,25,4,0.48,380
Chrysler,Pacifica,RU рестайлинг,2020-наст,двигатель,3.6 Pentastar — течи масла,180,280,450,22,6,0.48,380
Chrysler,Pacifica,RU рестайлинг,2020-наст,двигатель,Износ фазовращателей,350,580,900,15,8,0.48,380
Chrysler,Pacifica,RU рестайлинг,2020-наст,электрика,Сбои BCM/ADAS,130,210,340,20,4,0.48,380
Chrysler,Pacifica,RU рестайлинг,2020-наст,трансмиссия,9AT — вибрации/рывки,450,700,1100,18,9,0.48,380
Chrysler,Pacifica,RU рестайлинг,2020-наст,охлаждение,Неисправность термостата/помпы,130,210,340,20,4,0.48,380
Chrysler,Pacifica,RU рестайлинг,2020-наст,тормоза,Быстрый износ передних колодок,80,140,220,28,3,0.48,380
Chrysler,PT Cruiser,1,2000-2006,подвеска,Износ передних рычагов,120,200,320,38,5,0.50,320
Chrysler,PT Cruiser,1,2000-2006,подвеска,Стуки задних амортизаторов,100,160,260,32,4,0.50,320
Chrysler,PT Cruiser,1,2000-2006,двигатель,2.0/2.4 — течи масла,130,210,340,28,6,0.50,320
Chrysler,PT Cruiser,1,2000-2006,двигатель,Неисправность датчиков/катушек,90,150,240,25,5,0.50,320
Chrysler,PT Cruiser,1,2000-2006,электрика,Сбои BCM/проводки,80,140,220,22,4,0.50,320
Chrysler,PT Cruiser,1,2000-2006,трансмиссия,4AT — пробуксовки/износ,250,380,600,20,8,0.50,320
Chrysler,PT Cruiser,1,2000-2006,охлаждение,Течь радиатора/помпы,90,150,240,22,4,0.50,320
Chrysler,PT Cruiser,1,2000-2006,тормоза,Быстрый износ передних дисков,50,90,140,30,3,0.50,320
Chrysler,PT Cruiser,1 рестайлинг,2005-2010,подвеска,Износ передних рычагов,130,210,340,38,5,0.48,340
Chrysler,PT Cruiser,1 рестайлинг,2005-2010,подвеска,Стуки задних амортизаторов,100,160,260,32,4,0.48,340
Chrysler,PT Cruiser,1 рестайлинг,2005-2010,двигатель,2.4 — течи масла/клапанная крышка,130,210,340,28,6,0.48,340
Chrysler,PT Cruiser,1 рестайлинг,2005-2010,двигатель,Износ катушек/датчиков,90,150,240,25,5,0.48,340
Chrysler,PT Cruiser,1 рестайлинг,2005-2010,электрика,Сбои BCM/проводки,80,140,220,22,4,0.48,340
Chrysler,PT Cruiser,1 рестайлинг,2005-2010,трансмиссия,4AT — пробуксовки/износ,250,380,600,20,8,0.48,340
Chrysler,PT Cruiser,1 рестайлинг,2005-2010,охлаждение,Неисправность термостата/помпы,90,150,240,22,4,0.48,340
Chrysler,PT Cruiser,1 рестайлинг,2005-2010,тормоза,Быстрый износ передних дисков,50,90,140,30,3,0.48,340
Chrysler,Sebring,1,1995-2000,подвеска,Износ передних рычагов,120,200,320,38,5,0.50,320
Chrysler,Sebring,1,1995-2000,подвеска,Стуки задних амортизаторов,100,160,260,32,4,0.50,320
Chrysler,Sebring,1,1995-2000,двигатель,2.0/2.5 — течи масла,130,210,340,28,6,0.50,320
Chrysler,Sebring,1,1995-2000,двигатель,Неисправность датчиков/катушек,90,150,240,25,5,0.50,320
Chrysler,Sebring,1,1995-2000,электрика,Сбои генератора/проводки,80,140,220,22,4,0.50,320
Chrysler,Sebring,1,1995-2000,трансмиссия,4AT — пробуксовки/износ,250,380,600,20,8,0.50,320
Chrysler,Sebring,1,1995-2000,охлаждение,Течь радиатора/помпы,90,150,240,22,4,0.50,320
Chrysler,Sebring,1,1995-2000,тормоза,Быстрый износ передних дисков,50,90,140,30,3,0.50,320
Chrysler,Sebring,2,2000-2003,подвеска,Износ передних рычагов,130,210,340,38,5,0.48,340
Chrysler,Sebring,2,2000-2003,подвеска,Стуки задних амортизаторов,100,160,260,32,4,0.48,340
Chrysler,Sebring,2,2000-2003,двигатель,2.0/2.4 — течи масла,140,220,360,28,6,0.48,340
Chrysler,Sebring,2,2000-2003,двигатель,Неисправность датчиков/катушек,90,150,240,25,5,0.48,340
Chrysler,Sebring,2,2000-2003,электрика,Сбои BCM/проводки,80,140,220,22,4,0.48,340
Chrysler,Sebring,2,2000-2003,трансмиссия,4AT — пробуксовки/износ,260,400,620,20,8,0.48,340
Chrysler,Sebring,2,2000-2003,охлаждение,Неисправность термостата/помпы,90,150,240,22,4,0.48,340
Chrysler,Sebring,2,2000-2003,тормоза,Быстрый износ передних дисков,50,90,140,30,3,0.48,340
Chrysler,Sebring,2 рестайлинг,2002-2006,подвеска,Износ передних рычагов,140,220,360,38,5,0.47,360
Chrysler,Sebring,2 рестайлинг,2002-2006,подвеска,Стуки задних амортизаторов,100,160,260,32,4,0.47,360
Chrysler,Sebring,2 рестайлинг,2002-2006,двигатель,2.4 — течи масла/клапанная крышка,140,220,360,28,6,0.47,360
Chrysler,Sebring,2 рестайлинг,2002-2006,двигатель,Износ катушек/датчиков,90,150,240,25,5,0.47,360
Chrysler,Sebring,2 рестайлинг,2002-2006,электрика,Сбои BCM/проводки,80,140,220,22,4,0.47,360
Chrysler,Sebring,2 рестайлинг,2002-2006,трансмиссия,4AT — пробуксовки/износ,260,400,620,20,8,0.47,360
Chrysler,Sebring,2 рестайлинг,2002-2006,охлаждение,Неисправность термостата/помпы,90,150,240,22,4,0.47,360
Chrysler,Sebring,2 рестайлинг,2002-2006,тормоза,Быстрый износ передних дисков,50,90,140,30,3,0.47,360
Chrysler,Sebring,3,2006-2010,подвеска,Износ передних стоек стабилизатора,140,230,360,30,4,0.46,360
Chrysler,Sebring,3,2006-2010,подвеска,Износ задних амортизаторов,130,210,340,25,4,0.46,360
Chrysler,Sebring,3,2006-2010,двигатель,2.4/2.7 — течи масла,150,240,380,22,6,0.46,360
Chrysler,Sebring,3,2006-2010,двигатель,Износ фазовращателей,300,520,850,15,8,0.46,360
Chrysler,Sebring,3,2006-2010,электрика,Сбои BCM/мультимедиа,110,180,300,20,4,0.46,360
Chrysler,Sebring,3,2006-2010,трансмиссия,6AT — вибрации/износ,350,580,900,18,9,0.46,360
Chrysler,Sebring,3,2006-2010,охлаждение,Неисправность термостата/помпы,120,200,330,20,4,0.46,360
Chrysler,Sebring,3,2006-2010,тормоза,Быстрый износ передних колодок,70,130,210,28,3,0.46,360
Chrysler,Town & Country,3,1996-2000,подвеска,Износ передних рычагов,130,220,350,38,5,0.50,350
Chrysler,Town & Country,3,1996-2000,подвеска,Стуки задних амортизаторов,110,180,290,32,4,0.50,350
Chrysler,Town & Country,3,1996-2000,двигатель,3.3/3.8 — течи масла,160,260,420,28,6,0.50,350
Chrysler,Town & Country,3,1996-2000,двигатель,Неисправность EGR/датчиков,100,160,260,25,4,0.50,350
Chrysler,Town & Country,3,1996-2000,электрика,Сбои BCM/проводки,90,150,240,22,4,0.50,350
Chrysler,Town & Country,3,1996-2000,трансмиссия,4AT — износ/рывки,320,500,780,20,8,0.50,350
Chrysler,Town & Country,3,1996-2000,охлаждение,Течь радиатора/помпы,100,160,260,22,4,0.50,350
Chrysler,Town & Country,3,1996-2000,тормоза,Быстрый износ передних дисков,50,90,140,30,3,0.50,350
Chrysler,Town & Country,4,2000-2005,подвеска,Износ передних рычагов,150,250,400,35,5,0.48,400
Chrysler,Town & Country,4,2000-2005,подвеска,Стуки задних амортизаторов,120,200,320,30,4,0.48,400
Chrysler,Town & Country,4,2000-2005,двигатель,3.3/3.8 — течи масла,170,280,450,25,6,0.48,400
Chrysler,Town & Country,4,2000-2005,двигатель,Износ датчиков/катушек,120,200,330,22,5,0.48,400
Chrysler,Town & Country,4,2000-2005,электрика,Сбои BCM/модулей дверей,110,180,300,20,4,0.48,400
Chrysler,Town & Country,4,2000-2005,трансмиссия,41TE — пробуксовки/износ,380,600,950,20,9,0.48,400
Chrysler,Town & Country,4,2000-2005,охлаждение,Течь радиатора/помпы,120,200,330,22,4,0.48,400
Chrysler,Town & Country,4,2000-2005,тормоза,Быстрый износ передних дисков,70,130,210,28,3,0.48,400
Chrysler,Town & Country,4 рестайлинг,2004-2007,подвеска,Износ передних рычагов,160,260,420,35,5,0.47,420
Chrysler,Town & Country,4 рестайлинг,2004-2007,подвеска,Стуки задних амортизаторов,120,200,320,30,4,0.47,420
Chrysler,Town & Country,4 рестайлинг,2004-2007,двигатель,3.3/3.8 — течи масла,170,280,450,25,6,0.47,420
Chrysler,Town & Country,4 рестайлинг,2004-2007,двигатель,Износ датчиков/катушек,120,200,330,22,5,0.47,420
Chrysler,Town & Country,4 рестайлинг,2004-2007,электрика,Сбои BCM/модулей дверей,110,180,300,20,4,0.47,420
Chrysler,Town & Country,4 рестайлинг,2004-2007,трансмиссия,41TE — пробуксовки/износ,380,600,950,20,9,0.47,420
Chrysler,Town & Country,4 рестайлинг,2004-2007,охлаждение,Течь радиатора/помпы,120,200,330,22,4,0.47,420
Chrysler,Town & Country,4 рестайлинг,2004-2007,тормоза,Быстрый износ передних дисков,70,130,210,28,3,0.47,420
Chrysler,Town & Country,5,2007-2010,подвеска,Износ передних сайлентблоков,170,280,450,32,5,0.46,450
Chrysler,Town & Country,5,2007-2010,подвеска,Стуки задних амортизаторов,130,210,340,28,4,0.46,450
Chrysler,Town & Country,5,2007-2010,двигатель,3.3/3.8 — течи масла,180,300,480,25,6,0.46,450
Chrysler,Town & Country,5,2007-2010,двигатель,Износ фазовращателей,300,520,850,18,8,0.46,450
Chrysler,Town & Country,5,2007-2010,электрика,Сбои BCM/модулей дверей,120,200,330,20,4,0.46,450
Chrysler,Town & Country,5,2007-2010,трансмиссия,62TE — вибрации/износ,450,700,1100,20,9,0.46,450
Chrysler,Town & Country,5,2007-2010,охлаждение,Неисправность термостата/помпы,130,210,340,20,4,0.46,450
Chrysler,Town & Country,5,2007-2010,тормоза,Быстрый износ передних дисков,80,140,220,28,3,0.46,450
Chrysler,Town & Country,5 рестайлинг,2010-2016,подвеска,Износ передних сайлентблоков,180,290,460,32,5,0.45,460
Chrysler,Town & Country,5 рестайлинг,2010-2016,подвеска,Стуки задних амортизаторов,130,210,340,28,4,0.45,460
Chrysler,Town & Country,5 рестайлинг,2010-2016,двигатель,3.6 Pentastar — течи масла,190,310,500,25,6,0.45,460
Chrysler,Town & Country,5 рестайлинг,2010-2016,двигатель,Износ фазовращателей,350,580,900,18,8,0.45,460
Chrysler,Town & Country,5 рестайлинг,2010-2016,электрика,Сбои BCM/ADAS,130,210,340,20,4,0.45,460
Chrysler,Town & Country,5 рестайлинг,2010-2016,трансмиссия,62TE — вибрации/износ,450,700,1100,20,9,0.45,460
Chrysler,Town & Country,5 рестайлинг,2010-2016,охлаждение,Неисправность термостата/помпы,130,210,340,20,4,0.45,460
Chrysler,Town & Country,5 рестайлинг,2010-2016,тормоза,Быстрый износ передних колодок,80,140,220,28,3,0.45,460
Chrysler,Voyager,1,1984-1990,подвеска,Износ передних рычагов,100,170,260,40,5,0.52,260
Chrysler,Voyager,1,1984-1990,подвеска,Стуки задних амортизаторов,80,130,200,35,4,0.52,260
Chrysler,Voyager,1,1984-1990,двигатель,2.2/2.5 — течи масла,120,190,300,30,6,0.52,260
Chrysler,Voyager,1,1984-1990,двигатель,Перегрев (радиатор/помпа),100,160,260,25,5,0.52,260
Chrysler,Voyager,1,1984-1990,электрика,Сбои генератора/проводки,70,120,190,25,4,0.52,260
Chrysler,Voyager,1,1984-1990,трансмиссия,3AT — пробуксовки/износ,250,380,600,20,8,0.52,260
Chrysler,Voyager,1,1984-1990,охлаждение,Течь радиатора,80,130,200,22,4,0.52,260
Chrysler,Voyager,1,1984-1990,тормоза,Быстрый износ передних колодок,40,70,110,35,3,0.52,260
Chrysler,Voyager,2,1991-1995,подвеска,Износ передних рычагов,120,200,320,38,5,0.50,320
Chrysler,Voyager,2,1991-1995,подвеска,Стуки задних амортизаторов,100,160,260,32,4,0.50,320
Chrysler,Voyager,2,1991-1995,двигатель,2.5/3.3 — течи масла,150,240,380,28,6,0.50,320
Chrysler,Voyager,2,1991-1995,двигатель,Неисправность датчиков/катушек,100,160,260,25,4,0.50,320
Chrysler,Voyager,2,1991-1995,электрика,Сбои BCM/проводки,90,150,240,22,4,0.50,320
Chrysler,Voyager,2,1991-1995,трансмиссия,4AT — износ/рывки,300,480,750,20,8,0.50,320
Chrysler,Voyager,2,1991-1995,охлаждение,Течь радиатора/помпы,100,160,260,22,4,0.50,320
Chrysler,Voyager,2,1991-1995,тормоза,Быстрый износ передних дисков,50,90,140,30,3,0.50,320
Chrysler,Voyager,3,1995-2000,подвеска,Износ передних рычагов,130,220,350,38,5,0.48,350
Chrysler,Voyager,3,1995-2000,подвеска,Стуки задних амортизаторов,110,180,290,32,4,0.48,350
Chrysler,Voyager,3,1995-2000,двигатель,2.4/3.3/3.8 — течи масла,160,260,420,28,6,0.48,350
Chrysler,Voyager,3,1995-2000,двигатель,Неисправность EGR/датчиков,100,160,260,25,4,0.48,350
Chrysler,Voyager,3,1995-2000,электрика,Сбои BCM/проводки,90,150,240,22,4,0.48,350
Chrysler,Voyager,3,1995-2000,трансмиссия,4AT — износ/рывки,320,500,780,20,8,0.48,350
Chrysler,Voyager,3,1995-2000,охлаждение,Течь радиатора/помпы,100,160,260,22,4,0.48,350
Chrysler,Voyager,3,1995-2000,тормоза,Быстрый износ передних дисков,50,90,140,30,3,0.48,350
Chrysler,Voyager,4,2000-2004,подвеска,Износ передних рычагов,150,250,400,35,5,0.47,400
Chrysler,Voyager,4,2000-2004,подвеска,Стуки задних амортизаторов,120,200,320,30,4,0.47,400
Chrysler,Voyager,4,2000-2004,двигатель,3.3/3.8 — течи масла,170,280,450,25,6,0.47,400
Chrysler,Voyager,4,2000-2004,двигатель,Износ датчиков/катушек,120,200,330,22,5,0.47,400
Chrysler,Voyager,4,2000-2004,электрика,Сбои BCM/модулей дверей,110,180,300,20,4,0.47,400
Chrysler,Voyager,4,2000-2004,трансмиссия,41TE — пробуксовки/износ,380,600,950,20,9,0.47,400
Chrysler,Voyager,4,2000-2004,охлаждение,Течь радиатора/помпы,120,200,330,22,4,0.47,400
Chrysler,Voyager,4,2000-2004,тормоза,Быстрый износ передних дисков,70,130,210,28,3,0.47,400
Chrysler,Voyager,4 рестайлинг,2004-2007,подвеска,Износ передних рычагов,160,260,420,35,5,0.46,420
Chrysler,Voyager,4 рестайлинг,2004-2007,подвеска,Стуки задних амортизаторов,120,200,320,30,4,0.46,420
Chrysler,Voyager,4 рестайлинг,2004-2007,двигатель,3.3/3.8 — течи масла,170,280,450,25,6,0.46,420
Chrysler,Voyager,4 рестайлинг,2004-2007,двигатель,Износ датчиков/катушек,120,200,330,22,5,0.46,420
Chrysler,Voyager,4 рестайлинг,2004-2007,электрика,Сбои BCM/модулей дверей,110,180,300,20,4,0.46,420
Chrysler,Voyager,4 рестайлинг,2004-2007,трансмиссия,41TE — пробуксовки/износ,380,600,950,20,9,0.46,420
