brand,model,generation,years,unit_type,issue_description,cost_min_usd,cost_mean_usd,cost_max_usd,issue_probability_pct,issue_price_impact_pct,model_risk_score,generation_avg_cost_usd
Volkswagen,Caddy Maxi,2,2015-2020,охлаждение,Радиатор/термостат,160,220,320,48,3,0.51,320
Volkswagen,Caddy Maxi,2,2015-2020,тормоза,Передние диски/суппорты,140,190,270,50,2,0.51,270
Volkswagen,Caddy Maxi,3,2020-…,подвеска,Стойки/амортизаторы — износ,300,430,620,64,4,0.52,620
Volkswagen,Caddy Maxi,3,2020-…,подвеска,Рычаги/сайлентблоки,200,280,400,66,3,0.52,400
Volkswagen,Caddy Maxi,3,2020-…,двигатель,1.5 TSI/2.0 TDI — цепь/турбина,560,820,1250,46,7,0.52,1250
Volkswagen,Caddy Maxi,3,2020-…,электрика,Датчики/проводка,190,270,380,46,3,0.52,380
Volkswagen,Caddy Maxi,3,2020-…,трансмиссия,6MT/DSG7,600,860,1300,40,7,0.52,1300
Volkswagen,Caddy Maxi,3,2020-…,охлаждение,Радиатор/термостат,180,250,360,50,3,0.52,360
Volkswagen,Caddy Maxi,3,2020-…,тормоза,Передние диски/суппорты,160,220,310,52,2,0.52,310
Volkswagen,Caravelle,T4,1990-2003,подвеска,Стойки/амортизаторы — износ,300,430,620,62,4,0.52,620
Volkswagen,Caravelle,T4,1990-2003,подвеска,Рычаги/сайлентблоки,200,280,400,64,3,0.52,400
Volkswagen,Caravelle,T4,1990-2003,двигатель,2.0–2.8 бензин/1.9–2.5 дизель — ГРМ/ТНВД,520,750,1100,44,7,0.52,1100
Volkswagen,Caravelle,T4,1990-2003,электрика,Датчики/проводка,180,250,360,44,3,0.52,360
Volkswagen,Caravelle,T4,1990-2003,трансмиссия,5MT/4AT,560,800,1200,38,7,0.52,1200
Volkswagen,Caravelle,T4,1990-2003,охлаждение,Радиатор/термостат,160,220,320,48,3,0.52,320
Volkswagen,Caravelle,T4,1990-2003,тормоза,Передние диски/суппорты,140,190,270,50,2,0.52,270
Volkswagen,Caravelle,T5,2003-2015,подвеска,Стойки/амортизаторы — износ,320,460,680,64,4,0.53,680
Volkswagen,Caravelle,T5,2003-2015,подвеска,Рычаги/сайлентблоки,210,300,420,66,3,0.53,420
Volkswagen,Caravelle,T5,2003-2015,двигатель,1.9–2.5 TDI — турбина/ГРМ,560,820,1250,46,7,0.53,1250
Volkswagen,Caravelle,T5,2003-2015,электрика,Датчики/проводка,190,270,380,46,3,0.53,380
Volkswagen,Caravelle,T5,2003-2015,трансмиссия,5MT/6MT/DSG,600,860,1300,40,7,0.53,1300
Volkswagen,Caravelle,T5,2003-2015,охлаждение,Радиатор/термостат,180,250,360,50,3,0.53,360
Volkswagen,Caravelle,T5,2003-2015,тормоза,Передние диски/суппорты,160,220,310,52,2,0.53,310
Volkswagen,Caravelle,T6,2015-2019,подвеска,Стойки/амортизаторы — износ,340,480,720,66,4,0.54,720
Volkswagen,Caravelle,T6,2015-2019,подвеска,Рычаги/сайлентблоки,220,310,440,68,3,0.54,440
Volkswagen,Caravelle,T6,2015-2019,двигатель,2.0 TDI/TSI — турбина/ГРМ,600,880,1320,48,7,0.54,1320
Volkswagen,Caravelle,T6,2015-2019,электрика,Датчики/проводка,220,310,440,48,3,0.54,440
Volkswagen,Caravelle,T6,2015-2019,трансмиссия,6MT/DSG7,660,900,1380,42,7,0.54,1380
Volkswagen,Caravelle,T6,2015-2019,охлаждение,Радиатор/термостат,200,270,390,50,3,0.54,390
Volkswagen,Caravelle,T6,2015-2019,тормоза,Передние диски/суппорты,180,240,340,52,2,0.54,340
Volkswagen,Caravelle,T6.1,2019-2024,подвеска,Стойки/амортизаторы — износ,360,500,760,68,4,0.55,760
Volkswagen,Caravelle,T6.1,2019-2024,подвеска,Рычаги/сайлентблоки,230,330,460,70,3,0.55,460
Volkswagen,Caravelle,T6.1,2019-2024,двигатель,2.0 TDI — турбина/ГРМ,620,900,1350,50,7,0.55,1350
Volkswagen,Caravelle,T6.1,2019-2024,электрика,Датчики/проводка,230,330,460,50,3,0.55,460
Volkswagen,Caravelle,T6.1,2019-2024,трансмиссия,6MT/DSG7,680,960,1450,44,7,0.55,1450
Volkswagen,Caravelle,T6.1,2019-2024,охлаждение,Радиатор/термостат,210,290,410,52,3,0.55,410
Volkswagen,Caravelle,T6.1,2019-2024,тормоза,Передние диски/суппорты,190,260,360,54,2,0.55,360
Volkswagen,Caravelle,T7,2024-…,подвеска,Стойки/амортизаторы — износ,380,520,780,70,4,0.56,780
Volkswagen,Caravelle,T7,2024-…,подвеска,Рычаги/сайлентблоки,240,350,500,72,3,0.56,500
Volkswagen,Caravelle,T7,2024-…,двигатель,1.5 TSI/2.0 TDI/гибрид — цепь/турбина,650,940,1400,52,7,0.56,1400
Volkswagen,Caravelle,T7,2024-…,электрика,Датчики/проводка,250,360,500,52,3,0.56,500
Volkswagen,Caravelle,T7,2024-…,трансмиссия,DSG7,700,980,1500,46,7,0.56,1500
Volkswagen,Caravelle,T7,2024-…,охлаждение,Радиатор/термостат,220,300,430,54,3,0.56,430
Volkswagen,Caravelle,T7,2024-…,тормоза,Передние диски/суппорты,200,270,380,56,2,0.56,380
Volkswagen,Golf,1,1974-1983,подвеска,Стойки/амортизаторы — износ,240,340,500,58,4,0.49,500
Volkswagen,Golf,1,1974-1983,подвеска,Рычаги/сайлентблоки,160,230,330,60,3,0.49,330
Volkswagen,Golf,1,1974-1983,двигатель,1.1–1.8 бензин/дизель — ГРМ/карбюратор,420,600,900,40,7,0.49,900
Volkswagen,Golf,1,1974-1983,электрика,Датчики/проводка,150,210,300,40,3,0.49,300
Volkswagen,Golf,1,1974-1983,трансмиссия,4MT/5MT,480,680,1000,34,7,0.49,1000
Volkswagen,Golf,1,1974-1983,охлаждение,Радиатор/термостат,140,200,290,44,3,0.49,290
Volkswagen,Golf,1,1974-1983,тормоза,Передние диски/суппорты,130,180,260,46,2,0.49,260
Volkswagen,Golf,2,1983-1992,подвеска,Стойки/амортизаторы — износ,260,380,560,60,4,0.50,560
Volkswagen,Golf,2,1983-1992,подвеска,Рычаги/сайлентблоки,170,250,360,62,3,0.50,360
Volkswagen,Golf,2,1983-1992,двигатель,1.3–1.8 бензин/1.6–1.9 дизель — ГРМ/ТНВД,440,620,950,42,7,0.50,950
Volkswagen,Golf,2,1983-1992,электрика,Датчики/проводка,160,230,330,42,3,0.50,330
Volkswagen,Golf,2,1983-1992,трансмиссия,4MT/5MT/3AT,500,700,1050,36,7,0.50,1050
Volkswagen,Golf,2,1983-1992,охлаждение,Радиатор/термостат,150,210,300,46,3,0.50,300
Volkswagen,Golf,2,1983-1992,тормоза,Передние диски/суппорты,130,180,260,48,2,0.50,260
Volkswagen,Golf,3,1991-1997,подвеска,Стойки/амортизаторы — износ,280,400,580,62,4,0.51,580
Volkswagen,Golf,3,1991-1997,подвеска,Рычаги/сайлентблоки,180,260,370,64,3,0.51,370
Volkswagen,Golf,3,1991-1997,двигатель,1.4–2.9 бензин/1.9 TDI — ГРМ/ТНВД,480,680,1020,42,7,0.51,1020
Volkswagen,Golf,3,1991-1997,электрика,Датчики/проводка,160,230,330,42,3,0.51,330
Volkswagen,Golf,3,1991-1997,трансмиссия,5MT/4AT,520,740,1100,36,7,0.51,1100
Volkswagen,Golf,3,1991-1997,охлаждение,Радиатор/термостат,150,210,300,46,3,0.51,300
Volkswagen,Golf,3,1991-1997,тормоза,Передние диски/суппорты,130,180,260,48,2,0.51,260
Volkswagen,Golf,4,1997-2003,подвеска,Стойки/амортизаторы — износ,300,430,620,64,4,0.52,620
Volkswagen,Golf,4,1997-2003,подвеска,Рычаги/сайлентблоки,200,280,400,66,3,0.52,400
Volkswagen,Golf,4,1997-2003,двигатель,1.4–3.2 бензин/1.9 TDI — ГРМ/турбина,520,750,1100,44,7,0.52,1100
Volkswagen,Golf,4,1997-2003,электрика,Датчики/проводка,180,250,360,44,3,0.52,360
Volkswagen,Golf,4,1997-2003,трансмиссия,5MT/6MT/4AT,560,800,1200,38,7,0.52,1200
Volkswagen,Golf,4,1997-2003,охлаждение,Радиатор/термостат,160,220,320,48,3,0.52,320
Volkswagen,Golf,4,1997-2003,тормоза,Передние диски/суппорты,140,190,270,50,2,0.52,270
Volkswagen,Golf,5,2003-2008,подвеска,Стойки/амортизаторы — износ,320,460,680,64,4,0.53,680
Volkswagen,Golf,5,2003-2008,подвеска,Рычаги/сайлентблоки,210,300,420,66,3,0.53,420
Volkswagen,Golf,5,2003-2008,двигатель,1.4–3.2 бензин/1.9–2.0 TDI — цепь/турбина,560,820,1250,46,7,0.53,1250
Volkswagen,Golf,5,2003-2008,электрика,Датчики/проводка,190,270,380,46,3,0.53,380
Volkswagen,Golf,5,2003-2008,трансмиссия,5MT/6MT/DSG6,600,860,1300,40,7,0.53,1300
Volkswagen,Golf,5,2003-2008,охлаждение,Радиатор/термостат,180,250,360,50,3,0.53,360
Volkswagen,Golf,5,2003-2008,тормоза,Передние диски/суппорты,160,220,310,52,2,0.53,310
Volkswagen,Golf,6,2008-2012,подвеска,Стойки/амортизаторы — износ,340,480,720,66,4,0.54,720
Volkswagen,Golf,6,2008-2012,подвеска,Рычаги/сайлентблоки,220,310,440,68,3,0.54,440
Volkswagen,Golf,6,2008-2012,двигатель,1.2–2.0 бензин/1.6–2.0 TDI — цепь/турбина,600,880,1320,48,7,0.54,1320
Volkswagen,Golf,6,2008-2012,электрика,Датчики/проводка,220,310,440,48,3,0.54,440
Volkswagen,Golf,6,2008-2012,трансмиссия,5MT/6MT/DSG6/DSG7,660,900,1380,42,7,0.54,1380
Volkswagen,Golf,6,2008-2012,охлаждение,Радиатор/термостат,200,270,390,50,3,0.54,390
Volkswagen,Golf,6,2008-2012,тормоза,Передние диски/суппорты,180,240,340,52,2,0.54,340
Volkswagen,Golf,7,2012-2019,подвеска,Стойки/амортизаторы — износ,360,500,760,68,4,0.55,760
Volkswagen,Golf,7,2012-2019,подвеска,Рычаги/сайлентблоки,230,330,460,70,3,0.55,460
Volkswagen,Golf,7,2012-2019,двигатель,1.0–2.0 бензин/1.6–2.0 TDI — цепь/турбина,620,900,1350,50,7,0.55,1350
Volkswagen,Golf,7,2012-2019,электрика,Датчики/проводка,230,330,460,50,3,0.55,460
Volkswagen,Golf,7,2012-2019,трансмиссия,6MT/DSG6/DSG7,680,960,1450,44,7,0.55,1450
Volkswagen,Golf,7,2012-2019,охлаждение,Радиатор/термостат,210,290,410,52,3,0.55,410
Volkswagen,Golf,7,2012-2019,тормоза,Передние диски/суппорты,190,260,360,54,2,0.55,360
Volkswagen,Golf,8,2019-…,подвеска,Стойки/амортизаторы — износ,380,520,780,70,4,0.56,780
Volkswagen,Golf,8,2019-…,подвеска,Рычаги/сайлентблоки,240,350,500,72,3,0.56,500
Volkswagen,Golf,8,2019-…,двигатель,1.0–2.0 бензин/2.0 TDI/гибрид — цепь/турбина,650,940,1400,52,7,0.56,1400
Volkswagen,Golf,8,2019-…,электрика,Датчики/проводка,250,360,500,52,3,0.56,500
Volkswagen,Golf,8,2019-…,трансмиссия,6MT/DSG7,700,980,1500,46,7,0.56,1500
Volkswagen,Golf,8,2019-…,охлаждение,Радиатор/термостат,220,300,430,54,3,0.56,430
Volkswagen,Golf,8,2019-…,тормоза,Передние диски/суппорты,200,270,380,56,2,0.56,380
Volkswagen,Golf Plus,1,2004-2009,подвеска,Стойки/амортизаторы — износ,300,430,620,64,4,0.52,620
Volkswagen,Golf Plus,1,2004-2009,подвеска,Рычаги/сайлентблоки,200,280,400,66,3,0.52,400
Volkswagen,Golf Plus,1,2004-2009,двигатель,1.4–2.0 бензин/1.9–2.0 TDI — ГРМ/турбина,520,750,1100,44,7,0.52,1100
Volkswagen,Golf Plus,1,2004-2009,электрика,Датчики/проводка,180,250,360,44,3,0.52,360
Volkswagen,Golf Plus,1,2004-2009,трансмиссия,5MT/6MT/DSG6,560,800,1200,38,7,0.52,1200
Volkswagen,Golf Plus,1,2004-2009,охлаждение,Радиатор/термостат,160,220,320,48,3,0.52,320
Volkswagen,Golf Plus,1,2004-2009,тормоза,Передние диски/суппорты,140,190,270,50,2,0.52,270
Volkswagen,Golf Plus,2,2009-2014,подвеска,Стойки/амортизаторы — износ,320,460,680,66,4,0.53,680
Volkswagen,Golf Plus,2,2009-2014,подвеска,Рычаги/сайлентблоки,210,300,420,68,3,0.53,420
Volkswagen,Golf Plus,2,2009-2014,двигатель,1.2–1.6 бензин/1.6–2.0 TDI — цепь/турбина,560,820,1250,46,7,0.53,1250
Volkswagen,Golf Plus,2,2009-2014,электрика,Датчики/проводка,190,270,380,46,3,0.53,380
Volkswagen,Golf Plus,2,2009-2014,трансмиссия,5MT/6MT/DSG7,600,860,1300,40,7,0.53,1300
Volkswagen,Golf Plus,2,2009-2014,охлаждение,Радиатор/термостат,180,250,360,50,3,0.53,360
Volkswagen,Golf Plus,2,2009-2014,тормоза,Передние диски/суппорты,160,220,310,52,2,0.53,310
Volkswagen,Jetta,1,1979-1984,подвеска,Стойки/амортизаторы — износ,240,340,500,58,4,0.49,500
Volkswagen,Jetta,1,1979-1984,подвеска,Рычаги/сайлентблоки,160,230,330,60,3,0.49,330
Volkswagen,Jetta,1,1979-1984,двигатель,1.1–1.8 бензин — ГРМ/карбюратор,420,600,900,40,7,0.49,900
Volkswagen,Jetta,1,1979-1984,электрика,Датчики/проводка,150,210,300,40,3,0.49,300
Volkswagen,Jetta,1,1979-1984,трансмиссия,4MT/5MT,480,680,1000,34,7,0.49,1000
Volkswagen,Jetta,1,1979-1984,охлаждение,Радиатор/термостат,140,200,290,44,3,0.49,290
Volkswagen,Jetta,1,1979-1984,тормоза,Передние диски/суппорты,130,180,260,46,2,0.49,260
Volkswagen,Jetta,2,1984-1992,подвеска,Стойки/амортизаторы — износ,260,380,560,60,4,0.50,560
Volkswagen,Jetta,2,1984-1992,подвеска,Рычаги/сайлентблоки,170,250,360,62,3,0.50,360
Volkswagen,Jetta,2,1984-1992,двигатель,1.3–1.8 бензин/1.6–1.9 дизель — ГРМ/ТНВД,440,620,950,42,7,0.50,950
Volkswagen,Jetta,2,1984-1992,электрика,Датчики/проводка,160,230,330,42,3,0.50,330
Volkswagen,Jetta,2,1984-1992,трансмиссия,4MT/5MT/3AT,500,700,1050,36,7,0.50,1050
Volkswagen,Jetta,2,1984-1992,охлаждение,Радиатор/термостат,150,210,300,46,3,0.50,300
Volkswagen,Jetta,2,1984-1992,тормоза,Передние диски/суппорты,130,180,260,48,2,0.50,260
Volkswagen,Jetta,3,1992-1999,подвеска,Стойки/амортизаторы — износ,280,400,580,62,4,0.51,580
Volkswagen,Jetta,3,1992-1999,подвеска,Рычаги/сайлентблоки,180,260,370,64,3,0.51,370
Volkswagen,Jetta,3,1992-1999,двигатель,1.4–2.8 бензин/1.9 TDI — ГРМ/ТНВД,480,680,1020,42,7,0.51,1020
Volkswagen,Jetta,3,1992-1999,электрика,Датчики/проводка,160,230,330,42,3,0.51,330
Volkswagen,Jetta,3,1992-1999,трансмиссия,5MT/4AT,520,740,1100,36,7,0.51,1100
Volkswagen,Jetta,3,1992-1999,охлаждение,Радиатор/термостат,150,210,300,46,3,0.51,300
Volkswagen,Jetta,3,1992-1999,тормоза,Передние диски/суппорты,130,180,260,48,2,0.51,260
Volkswagen,Jetta,4,1999-2005,подвеска,Стойки/амортизаторы — износ,300,430,620,64,4,0.52,620
Volkswagen,Jetta,4,1999-2005,подвеска,Рычаги/сайлентблоки,200,280,400,66,3,0.52,400
Volkswagen,Jetta,4,1999-2005,двигатель,1.4–2.8 бензин/1.9 TDI — ГРМ/турбина,520,750,1100,44,7,0.52,1100
Volkswagen,Jetta,4,1999-2005,электрика,Датчики/проводка,180,250,360,44,3,0.52,360
Volkswagen,Jetta,4,1999-2005,трансмиссия,5MT/6MT/4AT,560,800,1200,38,7,0.52,1200
Volkswagen,Jetta,4,1999-2005,охлаждение,Радиатор/термостат,160,220,320,48,3,0.52,320
Volkswagen,Jetta,4,1999-2005,тормоза,Передние диски/суппорты,140,190,270,50,2,0.52,270
Volkswagen,Jetta,5,2005-2010,подвеска,Стойки/амортизаторы — износ,320,460,680,64,4,0.53,680
Volkswagen,Jetta,5,2005-2010,подвеска,Рычаги/сайлентблоки,210,300,420,66,3,0.53,420
Volkswagen,Jetta,5,2005-2010,двигатель,1.4–2.5 бензин/1.9–2.0 TDI — цепь/турбина,560,820,1250,46,7,0.53,1250
Volkswagen,Jetta,5,2005-2010,электрика,Датчики/проводка,190,270,380,46,3,0.53,380
Volkswagen,Jetta,5,2005-2010,трансмиссия,5MT/6MT/DSG6,600,860,1300,40,7,0.53,1300
Volkswagen,Jetta,5,2005-2010,охлаждение,Радиатор/термостат,180,250,360,50,3,0.53,360
Volkswagen,Jetta,5,2005-2010,тормоза,Передние диски/суппорты,160,220,310,52,2,0.53,310
Volkswagen,Jetta,6,2010-2018,подвеска,Стойки/амортизаторы — износ,340,480,720,66,4,0.54,720
Volkswagen,Jetta,6,2010-2018,подвеска,Рычаги/сайлентблоки,220,310,440,68,3,0.54,440
Volkswagen,Jetta,6,2010-2018,двигатель,1.2–2.5 бензин/1.6–2.0 TDI — цепь/турбина,600,880,1320,48,7,0.54,1320
Volkswagen,Jetta,6,2010-2018,электрика,Датчики/проводка,220,310,440,48,3,0.54,440
Volkswagen,Jetta,6,2010-2018,трансмиссия,5MT/6MT/DSG7,660,900,1380,42,7,0.54,1380
Volkswagen,Jetta,6,2010-2018,охлаждение,Радиатор/термостат,200,270,390,50,3,0.54,390
Volkswagen,Jetta,6,2010-2018,тормоза,Передние диски/суппорты,180,240,340,52,2,0.54,340
Volkswagen,Jetta,7,2018-2023,подвеска,Стойки/амортизаторы — износ,360,500,760,68,4,0.55,760
Volkswagen,Jetta,7,2018-2023,подвеска,Рычаги/сайлентблоки,230,330,460,70,3,0.55,460
Volkswagen,Jetta,7,2018-2023,двигатель,1.4–2.0 бензин — цепь/турбина,620,900,1350,50,7,0.55,1350
Volkswagen,Jetta,7,2018-2023,электрика,Датчики/проводка,230,330,460,50,3,0.55,460
Volkswagen,Jetta,7,2018-2023,трансмиссия,6MT/8AT,680,960,1450,44,7,0.55,1450
Volkswagen,Jetta,7,2018-2023,охлаждение,Радиатор/термостат,210,290,410,52,3,0.55,410
Volkswagen,Jetta,7,2018-2023,тормоза,Передние диски/суппорты,190,260,360,54,2,0.55,360
Volkswagen,Jetta,8,2023-…,подвеска,Стойки/амортизаторы — износ,380,520,780,70,4,0.56,780
Volkswagen,Jetta,8,2023-…,подвеска,Рычаги/сайлентблоки,240,350,500,72,3,0.56,500
Volkswagen,Jetta,8,2023-…,двигатель,1.5–2.0 бензин — цепь/турбина,650,940,1400,52,7,0.56,1400
Volkswagen,Jetta,8,2023-…,электрика,Датчики/проводка,250,360,500,52,3,0.56,500
Volkswagen,Jetta,8,2023-…,трансмиссия,6MT/8AT,700,980,1500,46,7,0.56,1500
Volkswagen,Jetta,8,2023-…,охлаждение,Радиатор/термостат,220,300,430,54,3,0.56,430
Volkswagen,Jetta,8,2023-…,тормоза,Передние диски/суппорты,200,270,380,56,2,0.56,380
Volkswagen,Multivan,T4,1990-2003,подвеска,Стойки/амортизаторы — износ,300,430,620,62,4,0.52,620
Volkswagen,Multivan,T4,1990-2003,подвеска,Рычаги/сайлентблоки,200,280,400,64,3,0.52,400
Volkswagen,Multivan,T4,1990-2003,двигатель,2.0–2.8 бензин/1.9–2.5 дизель — ГРМ/ТНВД,520,750,1100,44,7,0.52,1100
Volkswagen,Multivan,T4,1990-2003,электрика,Датчики/проводка,180,250,360,44,3,0.52,360
Volkswagen,Multivan,T4,1990-2003,трансмиссия,5MT/4AT,560,800,1200,38,7,0.52,1200
Volkswagen,Multivan,T4,1990-2003,охлаждение,Радиатор/термостат,160,220,320,48,3,0.52,320
Volkswagen,Multivan,T4,1990-2003,тормоза,Передние диски/суппорты,140,190,270,50,2,0.52,270
Volkswagen,Multivan,T5,2003-2015,подвеска,Стойки/амортизаторы — износ,320,460,680,64,4,0.53,680
Volkswagen,Multivan,T5,2003-2015,подвеска,Рычаги/сайлентблоки,210,300,420,66,3,0.53,420
Volkswagen,Multivan,T5,2003-2015,двигатель,1.9–2.5 TDI — турбина/ГРМ,560,820,1250,46,7,0.53,1250
Volkswagen,Multivan,T5,2003-2015,электрика,Датчики/проводка,190,270,380,46,3,0.53,380
Volkswagen,Multivan,T5,2003-2015,трансмиссия,5MT/6MT/DSG,600,860,1300,40,7,0.53,1300
Volkswagen,Multivan,T5,2003-2015,охлаждение,Радиатор/термостат,180,250,360,50,3,0.53,360
Volkswagen,Multivan,T5,2003-2015,тормоза,Передние диски/суппорты,160,220,310,52,2,0.53,310
Volkswagen,Multivan,T6,2015-2019,подвеска,Стойки/амортизаторы — износ,340,480,720,66,4,0.54,720
Volkswagen,Multivan,T6,2015-2019,подвеска,Рычаги/сайлентблоки,220,310,440,68,3,0.54,440
Volkswagen,Multivan,T6,2015-2019,двигатель,2.0 TDI/TSI — турбина/ГРМ,600,880,1320,48,7,0.54,1320
Volkswagen,Multivan,T6,2015-2019,электрика,Датчики/проводка,220,310,440,48,3,0.54,440
Volkswagen,Multivan,T6,2015-2019,трансмиссия,6MT/DSG7,660,900,1380,42,7,0.54,1380
Volkswagen,Multivan,T6,2015-2019,охлаждение,Радиатор/термостат,200,270,390,50,3,0.54,390
Volkswagen,Multivan,T6,2015-2019,тормоза,Передние диски/суппорты,180,240,340,52,2,0.54,340
Volkswagen,Multivan,T6.1,2019-2024,подвеска,Стойки/амортизаторы — износ,360,500,760,68,4,0.55,760
Volkswagen,Multivan,T6.1,2019-2024,подвеска,Рычаги/сайлентблоки,230,330,460,70,3,0.55,460
Volkswagen,Multivan,T6.1,2019-2024,двигатель,2.0 TDI — турбина/ГРМ,620,900,1350,50,7,0.55,1350
Volkswagen,Multivan,T6.1,2019-2024,электрика,Датчики/проводка,230,330,460,50,3,0.55,460
Volkswagen,Multivan,T6.1,2019-2024,трансмиссия,6MT/DSG7,680,960,1450,44,7,0.55,1450
Volkswagen,Multivan,T6.1,2019-2024,охлаждение,Радиатор/термостат,210,290,410,52,3,0.55,410
