brand,model,generation,years,unit_type,issue_description,cost_min_usd,cost_mean_usd,cost_max_usd,issue_probability_pct,issue_price_impact_pct,model_risk_score,generation_avg_cost_usd
Land Rover,Discovery Sport,1 рестайлинг,2019-2024,трансмиссия,9HP — гидроблок/фрикционы,820,1200,1700,30,8,0.49,1700
Land Rover,Discovery Sport,1 рестайлинг,2019-2024,охлаждение,Радиатор/термостат,200,290,420,38,4,0.49,420
Land Rover,Discovery Sport,1 рестайлинг,2019-2024,тормоза,Передние диски/суппорты,180,260,380,42,3,0.49,380
Land Rover,Freelander,1,1997-2006,подвеска,Стойки/амортизаторы — износ,220,320,450,46,5,0.44,450
Land Rover,Freelander,1,1997-2006,подвеска,Рычаги/сайлентблоки,180,260,380,52,4,0.44,380
Land Rover,Freelander,1,1997-2006,двигатель,K-серия — прокладка ГБЦ,350,520,750,28,7,0.44,750
Land Rover,Freelander,1,1997-2006,двигатель,ТНВД/форсунки (TD4),420,600,850,24,7,0.44,850
Land Rover,Freelander,1,1997-2006,электрика,Блоки управления/датчики,160,240,340,34,4,0.44,340
Land Rover,Freelander,1,1997-2006,трансмиссия,IRD/вискомуфта — износ,500,750,1100,22,8,0.44,1100
Land Rover,Freelander,1,1997-2006,охлаждение,Радиатор/термостат,140,210,300,38,4,0.44,300
Land Rover,Freelander,1,1997-2006,тормоза,Передние диски/суппорты,120,180,260,40,3,0.44,260
Land Rover,Freelander,2,2006-2014,подвеска,Амортизаторы/стойки — износ,260,380,540,48,5,0.46,540
Land Rover,Freelander,2,2006-2014,подвеска,Рычаги/сайлентблоки,220,320,460,54,4,0.46,460
Land Rover,Freelander,2,2006-2014,двигатель,2.2 TD4 — ТНВД/форсунки,550,780,1100,26,7,0.46,1100
Land Rover,Freelander,2,2006-2014,двигатель,2.2 TD4 — турбина,600,850,1200,24,7,0.46,1200
Land Rover,Freelander,2,2006-2014,электрика,Блоки управления/датчики,200,300,420,36,4,0.46,420
Land Rover,Freelander,2,2006-2014,трансмиссия,Aisin 6AT — гидроблок/фрикционы,650,950,1350,28,8,0.46,1350
Land Rover,Freelander,2,2006-2014,охлаждение,Радиатор/термостат,160,240,340,40,4,0.46,340
Land Rover,Freelander,2,2006-2014,тормоза,Передние диски/суппорты,140,210,300,42,3,0.46,300
Land Rover,Range Rover,2,1994-2002,подвеска,Пневма — подушки/клапана/компрессор,480,720,1050,40,7,0.55,1050
Land Rover,Range Rover,2,1994-2002,подвеска,Рычаги/сайлентблоки,300,440,650,46,6,0.55,650
Land Rover,Range Rover,2,1994-2002,двигатель,4.0/4.6 V8 — охлаждение/масложор,750,1100,1600,28,8,0.55,1600
Land Rover,Range Rover,2,1994-2002,электрика,Блоки управления/датчики,220,330,480,34,4,0.55,480
Land Rover,Range Rover,2,1994-2002,трансмиссия,4HP/5HP — гидроблок/фрикционы,650,950,1350,26,8,0.55,1350
Land Rover,Range Rover,2,1994-2002,охлаждение,Радиатор/термостат,160,240,340,36,4,0.55,340
Land Rover,Range Rover,2,1994-2002,тормоза,Передние диски/суппорты,140,210,300,40,3,0.55,300
Land Rover,Range Rover,3,2002-2005,подвеска,Пневма — подушки/клапана/компрессор,520,780,1100,40,7,0.56,1100
Land Rover,Range Rover,3,2002-2005,подвеска,Рычаги/сайлентблоки,350,500,720,46,6,0.56,720
Land Rover,Range Rover,3,2002-2005,двигатель,4.4 V8 — течи/цепь/масложор,850,1300,1850,28,8,0.56,1850
Land Rover,Range Rover,3,2002-2005,двигатель,TD6 — турбина/ТНВД,900,1350,1900,24,8,0.56,1900
Land Rover,Range Rover,3,2002-2005,электрика,Блоки управления/датчики,300,450,650,34,5,0.56,650
Land Rover,Range Rover,3,2002-2005,трансмиссия,6HP26 — гидроблок/фрикционы,820,1200,1700,26,8,0.56,1700
Land Rover,Range Rover,3,2002-2005,охлаждение,Радиатор/термостат,200,290,420,36,4,0.56,420
Land Rover,Range Rover,3,2002-2005,тормоза,Передние диски/суппорты,180,260,380,40,3,0.56,380
Land Rover,Range Rover,3 рестайлинг,2005-2009,подвеска,Пневма — подушки/клапана,540,800,1150,42,7,0.56,1150
Land Rover,Range Rover,3 рестайлинг,2005-2009,подвеска,Рычаги/сайлентблоки,360,520,750,48,6,0.56,750
Land Rover,Range Rover,3 рестайлинг,2005-2009,двигатель,4.4/4.2 SC — цепь/охлаждение,900,1350,1900,30,8,0.56,1900
Land Rover,Range Rover,3 рестайлинг,2005-2009,электрика,Блоки управления/датчики,320,470,680,36,5,0.56,680
Land Rover,Range Rover,3 рестайлинг,2005-2009,трансмиссия,6HP26 — гидроблок/фрикционы,850,1250,1750,28,8,0.56,1750
Land Rover,Range Rover,3 рестайлинг,2005-2009,охлаждение,Радиатор/термостат,210,300,430,38,4,0.56,430
Land Rover,Range Rover,3 рестайлинг,2005-2009,тормоза,Передние диски/суппорты,190,270,390,42,3,0.56,390
Land Rover,Range Rover,3 2-й рестайлинг,2009-2012,подвеска,Пневма — подушки/клапана,560,820,1180,44,7,0.57,1180
Land Rover,Range Rover,3 2-й рестайлинг,2009-2012,подвеска,Рычаги/сайлентблоки,380,540,780,50,6,0.57,780
Land Rover,Range Rover,3 2-й рестайлинг,2009-2012,двигатель,5.0 V8 — цепь/компрессор,1100,1600,2300,28,9,0.57,2300
Land Rover,Range Rover,3 2-й рестайлинг,2009-2012,электрика,Блоки управления/датчики,340,500,720,38,5,0.57,720
Land Rover,Range Rover,3 2-й рестайлинг,2009-2012,трансмиссия,6HP28 — гидроблок/фрикционы,900,1300,1850,30,8,0.57,1850
Land Rover,Range Rover,3 2-й рестайлинг,2009-2012,охлаждение,Радиатор/термостат,220,320,450,40,4,0.57,450
Land Rover,Range Rover,3 2-й рестайлинг,2009-2012,тормоза,Передние диски/суппорты,200,280,400,44,3,0.57,400
Land Rover,Range Rover,4,2012-2017,подвеска,Пневма — подушки/клапана/компрессор,600,880,1250,42,7,0.58,1250
Land Rover,Range Rover,4,2012-2017,подвеска,Рычаги/сайлентблоки,380,540,780,48,6,0.58,780
Land Rover,Range Rover,4,2012-2017,двигатель,3.0/4.4 SDV8 — турбина/цепь,950,1400,2000,30,8,0.58,2000
Land Rover,Range Rover,4,2012-2017,электрика,Блоки управления/датчики,320,480,700,36,5,0.58,700
Land Rover,Range Rover,4,2012-2017,трансмиссия,8HP70 — гидроблок/фрикционы,900,1300,1850,28,8,0.58,1850
Land Rover,Range Rover,4,2012-2017,охлаждение,Радиатор/термостат,220,320,450,38,4,0.58,450
Land Rover,Range Rover,4,2012-2017,тормоза,Передние диски/суппорты,200,280,400,42,3,0.58,400
Land Rover,Range Rover,4 рестайлинг,2017-2022,подвеска,Пневма — подушки/клапана,620,900,1300,44,7,0.59,1300
Land Rover,Range Rover,4 рестайлинг,2017-2022,подвеска,Рычаги/сайлентблоки,400,580,820,50,6,0.59,820
Land Rover,Range Rover,4 рестайлинг,2017-2022,двигатель,5.0 V8 — компрессор/цепь,1200,1700,2400,28,9,0.59,2400
Land Rover,Range Rover,4 рестайлинг,2017-2022,электрика,Блоки управления/датчики,350,520,750,38,5,0.59,750
Land Rover,Range Rover,4 рестайлинг,2017-2022,трансмиссия,ZF 8HP — гидроблок/фрикционы,950,1400,2000,30,8,0.59,2000
Land Rover,Range Rover,4 рестайлинг,2017-2022,охлаждение,Радиатор/термостат,240,350,480,40,4,0.59,480
Land Rover,Range Rover,4 рестайлинг,2017-2022,тормоза,Передние диски/суппорты,220,300,420,44,3,0.59,420
Land Rover,Range Rover,5,2021-…,подвеска,Пневма — подушки/клапана,650,900,1300,44,7,0.60,1300
Land Rover,Range Rover,5,2021-…,подвеска,Рычаги/сайлентблоки,400,580,820,50,6,0.60,820
Land Rover,Range Rover,5,2021-…,двигатель,Ingenium 3.0 — цепь/турбина,1000,1450,2100,32,8,0.60,2100
Land Rover,Range Rover,5,2021-…,двигатель,4.4 V8 BMW — охлаждение/турбина,1300,1850,2600,28,9,0.60,2600
Land Rover,Range Rover,5,2021-…,электрика,Блоки управления/датчики,350,520,750,38,5,0.60,750
Land Rover,Range Rover,5,2021-…,трансмиссия,ZF 8HP — гидроблок/фрикционы,950,1400,2000,30,8,0.60,2000
Land Rover,Range Rover,5,2021-…,охлаждение,Радиатор/термостат,240,350,480,40,4,0.60,480
Land Rover,Range Rover,5,2021-…,тормоза,Передние диски/суппорты,220,300,420,44,3,0.60,420
Land Rover,Range Rover Sport,1,2005-2009,подвеска,Пневма — подушки/клапана/компрессор,480,720,1050,40,7,0.55,1050
Land Rover,Range Rover Sport,1,2005-2009,подвеска,Рычаги/сайлентблоки,300,440,650,46,6,0.55,650
Land Rover,Range Rover Sport,1,2005-2009,двигатель,4.4/4.2 SC — цепь/охлаждение,850,1300,1850,28,8,0.55,1850
Land Rover,Range Rover Sport,1,2005-2009,двигатель,2.7 TDV6 — турбина/ТНВД,900,1350,1900,24,8,0.55,1900
Land Rover,Range Rover Sport,1,2005-2009,электрика,Блоки управления/датчики,220,330,480,34,4,0.55,480
Land Rover,Range Rover Sport,1,2005-2009,трансмиссия,6HP26 — гидроблок/фрикционы,750,1100,1600,26,8,0.55,1600
Land Rover,Range Rover Sport,1,2005-2009,охлаждение,Радиатор/термостат,160,240,340,36,4,0.55,340
Land Rover,Range Rover Sport,1,2005-2009,тормоза,Передние диски/суппорты,140,210,300,40,3,0.55,300
Land Rover,Range Rover Sport,1 рестайлинг,2009-2013,подвеска,Пневма — подушки/клапана,520,780,1100,42,7,0.56,1100
Land Rover,Range Rover Sport,1 рестайлинг,2009-2013,подвеска,Рычаги/сайлентблоки,330,480,700,48,6,0.56,700
Land Rover,Range Rover Sport,1 рестайлинг,2009-2013,двигатель,5.0 V8 — цепь/компрессор,1100,1600,2300,28,9,0.56,2300
Land Rover,Range Rover Sport,1 рестайлинг,2009-2013,электрика,Блоки управления/датчики,260,380,560,36,5,0.56,560
Land Rover,Range Rover Sport,1 рестайлинг,2009-2013,трансмиссия,6HP28 — гидроблок/фрикционы,820,1200,1700,28,8,0.56,1700
Land Rover,Range Rover Sport,1 рестайлинг,2009-2013,охлаждение,Радиатор/термостат,180,260,380,38,4,0.56,380
Land Rover,Range Rover Sport,1 рестайлинг,2009-2013,тормоза,Передние диски/суппорты,160,240,340,42,3,0.56,340
Land Rover,Range Rover Sport,2,2013-2017,подвеска,Пневма — подушки/клапана/компрессор,580,850,1200,42,7,0.57,1200
Land Rover,Range Rover Sport,2,2013-2017,подвеска,Рычаги/сайлентблоки,360,520,750,48,6,0.57,750
Land Rover,Range Rover Sport,2,2013-2017,двигатель,3.0/4.4 SDV8 — турбина/цепь,950,1400,2000,30,8,0.57,2000
Land Rover,Range Rover Sport,2,2013-2017,электрика,Блоки управления/датчики,300,450,650,36,5,0.57,650
Land Rover,Range Rover Sport,2,2013-2017,трансмиссия,8HP70 — гидроблок/фрикционы,900,1300,1850,28,8,0.57,1850
Land Rover,Range Rover Sport,2,2013-2017,охлаждение,Радиатор/термостат,200,290,420,38,4,0.57,420
Land Rover,Range Rover Sport,2,2013-2017,тормоза,Передние диски/суппорты,180,260,380,42,3,0.57,380
Land Rover,Range Rover Sport,2 рестайлинг,2017-2022,подвеска,Пневма — подушки/клапана,600,880,1250,44,7,0.58,1250
Land Rover,Range Rover Sport,2 рестайлинг,2017-2022,подвеска,Рычаги/сайлентблоки,380,540,780,50,6,0.58,780
Land Rover,Range Rover Sport,2 рестайлинг,2017-2022,двигатель,5.0 V8 — компрессор/цепь,1200,1700,2400,28,9,0.58,2400
Land Rover,Range Rover Sport,2 рестайлинг,2017-2022,электрика,Блоки управления/датчики,320,480,700,38,5,0.58,700
Land Rover,Range Rover Sport,2 рестайлинг,2017-2022,трансмиссия,ZF 8HP — гидроблок/фрикционы,950,1400,2000,30,8,0.58,2000
Land Rover,Range Rover Sport,2 рестайлинг,2017-2022,охлаждение,Радиатор/термостат,220,320,450,40,4,0.58,450
Land Rover,Range Rover Sport,2 рестайлинг,2017-2022,тормоза,Передние диски/суппорты,200,280,400,44,3,0.58,400
Land Rover,Range Rover Sport,3,2022-…,подвеска,Пневма — подушки/клапана,650,900,1300,44,7,0.60,1300
Land Rover,Range Rover Sport,3,2022-…,подвеска,Рычаги/сайлентблоки,400,580,820,50,6,0.60,820
Land Rover,Range Rover Sport,3,2022-…,двигатель,Ingenium 3.0 — цепь/турбина,1000,1450,2100,32,8,0.60,2100
Land Rover,Range Rover Sport,3,2022-…,двигатель,4.4 V8 BMW — охлаждение/турбина,1300,1850,2600,28,9,0.60,2600
Land Rover,Range Rover Sport,3,2022-…,электрика,Блоки управления/датчики,350,520,750,38,5,0.60,750
Land Rover,Range Rover Sport,3,2022-…,трансмиссия,ZF 8HP — гидроблок/фрикционы,950,1400,2000,30,8,0.60,2000
Land Rover,Range Rover Sport,3,2022-…,охлаждение,Радиатор/термостат,240,350,480,40,4,0.60,480
Land Rover,Range Rover Sport,3,2022-…,тормоза,Передние диски/суппорты,220,300,420,44,3,0.60,420
Land Rover,Range Rover Velar,1,2017-…,подвеска,Пневма — подушки/клапана/компрессор,520,760,1050,42,7,0.52,1050
Land Rover,Range Rover Velar,1,2017-…,подвеска,Рычаги/сайлентблоки,340,500,720,48,6,0.52,720
Land Rover,Range Rover Velar,1,2017-…,двигатель,Ingenium 2.0 — цепь/масложор,850,1250,1750,30,8,0.52,1750
Land Rover,Range Rover Velar,1,2017-…,двигатель,3.0 V6 — турбина/охлаждение,950,1400,2000,26,8,0.52,2000
Land Rover,Range Rover Velar,1,2017-…,электрика,Блоки управления/датчики,280,420,600,34,5,0.52,600
Land Rover,Range Rover Velar,1,2017-…,трансмиссия,8HP — гидроблок/фрикционы,820,1200,1700,28,8,0.52,1700
Land Rover,Range Rover Velar,1,2017-…,охлаждение,Радиатор/термостат,200,290,420,36,4,0.52,420
Land Rover,Range Rover Velar,1,2017-…,тормоза,Передние диски/суппорты,180,260,380,40,3,0.52,380
