brand,model,generation,years,unit_type,issue_description,cost_min_usd,cost_mean_usd,cost_max_usd,issue_probability_pct,issue_price_impact_pct,model_risk_score,generation_avg_cost_usd
Peugeot,208,1,2012-2019,двигатель,1.2 PureTech/1.6 HDi — течи масла,150,220,330,30,6,0.37,260
Peugeot,208,1,2012-2019,двигатель,Износ датчиков/соленоидов,80,130,190,24,5,0.37,260
Peugeot,208,1,2012-2019,электрика,Сбои BSI/ABS,70,120,180,22,4,0.37,260
Peugeot,208,1,2012-2019,трансмиссия,5MT/6AT — износ сцепления/соленоидов,200,300,450,18,8,0.37,260
Peugeot,208,1,2012-2019,охлаждение,Неисправность термостата/помпы,70,110,170,20,4,0.37,260
Peugeot,208,1,2012-2019,тормоза,Износ передних дисков,55,85,130,30,3,0.37,260
Peugeot,208,2,2019-...,подвеска,Износ передних рычагов,140,210,300,36,4,0.39,300
Peugeot,208,2,2019-...,подвеска,Стойки стабилизатора — быстрый износ,70,110,160,42,3,0.39,300
Peugeot,208,2,2019-...,двигатель,1.2 PureTech/1.5 BlueHDi — течи масла,170,250,360,28,6,0.39,300
Peugeot,208,2,2019-...,двигатель,Износ датчиков/соленоидов,90,140,210,22,5,0.39,300
Peugeot,208,2,2019-...,электрика,Сбои BSI/ABS,80,130,200,20,4,0.39,300
Peugeot,208,2,2019-...,трансмиссия,8AT — износ соленоидов/гидроблока,240,360,520,18,8,0.39,300
Peugeot,208,2,2019-...,охлаждение,Неисправность термостата/помпы,80,120,180,20,4,0.39,300
Peugeot,208,2,2019-...,тормоза,Износ передних дисков,60,95,140,30,3,0.39,300
Peugeot,3008,1,2009-2016,подвеска,Износ передних рычагов,140,210,300,38,4,0.37,300
Peugeot,3008,1,2009-2016,подвеска,Стойки стабилизатора — быстрый износ,70,110,160,44,3,0.37,300
Peugeot,3008,1,2009-2016,двигатель,1.6 THP/1.6 HDi — течи масла,170,240,350,30,6,0.37,300
Peugeot,3008,1,2009-2016,двигатель,Износ датчиков/соленоидов,90,140,210,24,5,0.37,300
Peugeot,3008,1,2009-2016,электрика,Сбои BSI/ABS,80,130,200,22,4,0.37,300
Peugeot,3008,1,2009-2016,трансмиссия,6AT/6MT — износ сцепления/соленоидов,240,350,520,18,8,0.37,300
Peugeot,3008,1,2009-2016,охлаждение,Неисправность термостата/помпы,80,120,180,20,4,0.37,300
Peugeot,3008,1,2009-2016,тормоза,Износ передних дисков,60,95,140,30,3,0.37,300
Peugeot,3008,2,2016-2024,подвеска,Износ передних рычагов,160,240,340,36,4,0.39,340
Peugeot,3008,2,2016-2024,подвеска,Стойки стабилизатора — быстрый износ,80,120,180,42,3,0.39,340
Peugeot,3008,2,2016-2024,двигатель,1.2 PureTech/1.5 BlueHDi — течи масла,190,270,390,28,6,0.39,340
Peugeot,3008,2,2016-2024,двигатель,Износ датчиков/соленоидов,100,150,220,22,5,0.39,340
Peugeot,3008,2,2016-2024,электрика,Сбои BSI/ABS/ADAS,90,150,230,20,4,0.39,340
Peugeot,3008,2,2016-2024,трансмиссия,8AT — износ соленоидов/гидроблока,260,380,560,18,8,0.39,340
Peugeot,3008,2,2016-2024,охлаждение,Неисправность термостата/помпы,90,130,200,20,4,0.39,340
Peugeot,3008,2,2016-2024,тормоза,Износ передних дисков,70,110,160,30,3,0.39,340
Peugeot,3008,3,2024-...,подвеска,Износ передних рычагов,180,260,360,34,4,0.41,360
Peugeot,3008,3,2024-...,подвеска,Стойки стабилизатора — быстрый износ,90,130,190,40,3,0.41,360
Peugeot,3008,3,2024-...,двигатель,1.2 Hybrid/EV — течи масла/узлы охлаждения,210,300,420,26,6,0.41,360
Peugeot,3008,3,2024-...,двигатель,Износ датчиков/электромодулей,110,160,230,22,5,0.41,360
Peugeot,3008,3,2024-...,электрика,Сбои ADAS/BSI/EV модулей,100,160,240,20,4,0.41,360
Peugeot,3008,3,2024-...,трансмиссия,EV reduction gear/8AT — износ узлов,280,400,600,18,8,0.41,360
Peugeot,3008,3,2024-...,охлаждение,Неисправность термоблока/помпы,100,150,220,20,4,0.41,360
Peugeot,3008,3,2024-...,тормоза,Износ передних дисков,80,120,170,30,3,0.41,360
Peugeot,306,1,1993-1997,подвеска,Износ передних рычагов,70,110,160,42,4,0.31,160
Peugeot,306,1,1993-1997,подвеска,Стойки стабилизатора — быстрый износ,35,55,85,48,3,0.31,160
Peugeot,306,1,1993-1997,двигатель,1.4/1.6/1.8 TU/XU — течи масла,90,130,190,34,6,0.31,160
Peugeot,306,1,1993-1997,двигатель,Износ датчиков/катушек,45,70,110,28,5,0.31,160
Peugeot,306,1,1993-1997,электрика,Сбои проводки/BSI,40,65,100,26,4,0.31,160
Peugeot,306,1,1993-1997,трансмиссия,5MT — износ сцепления,110,160,230,22,7,0.31,160
Peugeot,306,1,1993-1997,охлаждение,Неисправность радиатора/помпы,45,70,110,24,4,0.31,160
Peugeot,306,1,1993-1997,тормоза,Износ передних дисков,35,55,85,36,3,0.31,160
Peugeot,306,1 рестайлинг,1997-2001,подвеска,Износ передних рычагов,80,120,180,40,4,0.32,180
Peugeot,306,1 рестайлинг,1997-2001,подвеска,Стойки стабилизатора — быстрый износ,40,60,90,46,3,0.32,180
Peugeot,306,1 рестайлинг,1997-2001,двигатель,1.4/1.6/1.8/2.0 — течи масла,100,150,210,32,6,0.32,180
Peugeot,306,1 рестайлинг,1997-2001,двигатель,Износ датчиков/катушек,50,80,120,26,5,0.32,180
Peugeot,306,1 рестайлинг,1997-2001,электрика,Сбои BSI/ABS,45,75,115,24,4,0.32,180
Peugeot,306,1 рестайлинг,1997-2001,трансмиссия,5MT — износ сцепления,120,170,250,20,7,0.32,180
Peugeot,306,1 рестайлинг,1997-2001,охлаждение,Неисправность термостата/помпы,50,80,120,22,4,0.32,180
Peugeot,306,1 рестайлинг,1997-2001,тормоза,Износ передних дисков,40,60,95,34,3,0.32,180
Peugeot,306,1 рестайлинг 2,2001-2002,подвеска,Износ передних рычагов,85,130,190,38,4,0.33,190
Peugeot,306,1 рестайлинг 2,2001-2002,подвеска,Стойки стабилизатора — быстрый износ,45,70,100,44,3,0.33,190
Peugeot,306,1 рестайлинг 2,2001-2002,двигатель,1.6/1.8/2.0 — течи масла,110,160,230,30,6,0.33,190
Peugeot,306,1 рестайлинг 2,2001-2002,двигатель,Износ датчиков/катушек,55,85,130,24,5,0.33,190
Peugeot,306,1 рестайлинг 2,2001-2002,электрика,Сбои BSI/ABS,50,80,125,22,4,0.33,190
Peugeot,306,1 рестайлинг 2,2001-2002,трансмиссия,5MT — износ сцепления,130,180,260,18,8,0.33,190
Peugeot,306,1 рестайлинг 2,2001-2002,охлаждение,Неисправность термостата/помпы,55,85,130,20,4,0.33,190
Peugeot,306,1 рестайлинг 2,2001-2002,тормоза,Износ передних дисков,45,70,110,32,3,0.33,190
Peugeot,307,1,2001-2005,подвеска,Износ передних рычагов,110,170,250,40,4,0.36,250
Peugeot,307,1,2001-2005,подвеска,Стойки стабилизатора — быстрый износ,55,85,130,46,3,0.36,250
Peugeot,307,1,2001-2005,двигатель,1.6/2.0 EW/DW — течи масла,140,200,300,32,6,0.36,250
Peugeot,307,1,2001-2005,двигатель,Износ датчиков/катушек,70,110,160,26,5,0.36,250
Peugeot,307,1,2001-2005,электрика,Сбои BSI/ABS,65,105,160,24,4,0.36,250
Peugeot,307,1,2001-2005,трансмиссия,5MT/4AT — износ сцепления/соленоидов,160,230,340,20,7,0.36,250
Peugeot,307,1,2001-2005,охлаждение,Неисправность термостата/помпы,60,95,150,22,4,0.36,250
Peugeot,307,1,2001-2005,тормоза,Износ передних дисков,50,80,120,34,3,0.36,250
Peugeot,307,1 рестайлинг,2005-2008,подвеска,Износ передних рычагов,120,180,270,38,4,0.37,270
Peugeot,307,1 рестайлинг,2005-2008,подвеска,Стойки стабилизатора — быстрый износ,60,90,140,44,3,0.37,270
Peugeot,307,1 рестайлинг,2005-2008,двигатель,1.6/2.0 EW/DW — течи масла,150,220,330,30,6,0.37,270
Peugeot,307,1 рестайлинг,2005-2008,двигатель,Износ датчиков/катушек,75,120,180,24,5,0.37,270
Peugeot,307,1 рестайлинг,2005-2008,электрика,Сбои BSI/ABS,70,115,170,22,4,0.37,270
Peugeot,307,1 рестайлинг,2005-2008,трансмиссия,5MT/4AT — износ сцепления/соленоидов,170,250,360,18,8,0.37,270
Peugeot,307,1 рестайлинг,2005-2008,охлаждение,Неисправность термостата/помпы,65,100,160,20,4,0.37,270
Peugeot,307,1 рестайлинг,2005-2008,тормоза,Износ передних дисков,55,85,130,32,3,0.37,270
Peugeot,308,1,2007-2013,подвеска,Износ передних рычагов,120,180,260,40,4,0.37,260
Peugeot,308,1,2007-2013,подвеска,Стойки стабилизатора — быстрый износ,60,95,150,46,3,0.37,260
Peugeot,308,1,2007-2013,двигатель,1.6 VTi/THP — течи масла,160,230,340,32,6,0.37,260
Peugeot,308,1,2007-2013,двигатель,Износ датчиков/катушек,80,120,180,26,5,0.37,260
Peugeot,308,1,2007-2013,электрика,Сбои BSI/ABS,70,115,170,24,4,0.37,260
Peugeot,308,1,2007-2013,трансмиссия,5MT/4AT — износ сцепления/соленоидов,160,240,360,20,7,0.37,260
Peugeot,308,1,2007-2013,охлаждение,Неисправность термостата/помпы,60,95,150,22,4,0.37,260
Peugeot,308,1,2007-2013,тормоза,Износ передних дисков,50,80,120,34,3,0.37,260
Peugeot,308,2,2013-2021,подвеска,Износ передних рычагов,140,210,300,38,4,0.39,300
Peugeot,308,2,2013-2021,подвеска,Стойки стабилизатора — быстрый износ,70,110,160,44,3,0.39,300
Peugeot,308,2,2013-2021,двигатель,1.2 PureTech/1.6 THP/1.6 HDi — течи масла,180,260,380,30,6,0.39,300
Peugeot,308,2,2013-2021,двигатель,Износ датчиков/соленоидов,90,140,210,24,5,0.39,300
Peugeot,308,2,2013-2021,электрика,Сбои BSI/ABS/ADAS,80,130,200,22,4,0.39,300
Peugeot,308,2,2013-2021,трансмиссия,6AT/8AT — износ соленоидов/гидроблока,240,360,520,18,8,0.39,300
Peugeot,308,2,2013-2021,охлаждение,Неисправность термостата/помпы,70,110,170,20,4,0.39,300
Peugeot,308,2,2013-2021,тормоза,Износ передних дисков,60,95,140,30,3,0.39,300
Peugeot,308,3,2021-...,подвеска,Износ передних рычагов,160,240,340,36,4,0.41,340
Peugeot,308,3,2021-...,подвеска,Стойки стабилизатора — быстрый износ,80,120,180,42,3,0.41,340
Peugeot,308,3,2021-...,двигатель,1.2 Hybrid/1.5 BlueHDi — течи масла,200,290,420,28,6,0.41,340
Peugeot,308,3,2021-...,двигатель,Износ датчиков/электромодулей,100,150,230,22,5,0.41,340
Peugeot,308,3,2021-...,электрика,Сбои ADAS/BSI/EV модулей,90,150,230,20,4,0.41,340
Peugeot,308,3,2021-...,трансмиссия,8AT/EV reduction gear — износ узлов,260,380,560,18,8,0.41,340
Peugeot,308,3,2021-...,охлаждение,Неисправность термоблока/помпы,90,130,200,20,4,0.41,340
Peugeot,308,3,2021-...,тормоза,Износ передних дисков,70,110,160,30,3,0.41,340
Peugeot,405,1,1987-1992,подвеска,Износ передних рычагов,60,95,140,44,4,0.30,140
Peugeot,405,1,1987-1992,подвеска,Стойки стабилизатора — быстрый износ,30,50,75,50,3,0.30,140
Peugeot,405,1,1987-1992,двигатель,XU 1.6/1.8/1.9 — течи масла,80,120,180,36,6,0.30,140
Peugeot,405,1,1987-1992,двигатель,Износ датчиков/карбюратора/ЭБУ,40,65,100,30,5,0.30,140
Peugeot,405,1,1987-1992,электрика,Сбои проводки/реле,35,55,85,26,4,0.30,140
Peugeot,405,1,1987-1992,трансмиссия,5MT — износ сцепления,90,140,200,22,7,0.30,140
Peugeot,405,1,1987-1992,охлаждение,Неисправность радиатора/помпы,40,65,100,24,4,0.30,140
Peugeot,405,1,1987-1992,тормоза,Износ передних дисков,30,50,75,38,3,0.30,140
Peugeot,405,1 рестайлинг,1992-1997,подвеска,Износ передних рычагов,70,110,160,42,4,0.31,160
Peugeot,405,1 рестайлинг,1992-1997,подвеска,Стойки стабилизатора — быстрый износ,35,55,85,48,3,0.31,160
Peugeot,405,1 рестайлинг,1992-1997,двигатель,XU 1.6/1.8/1.9 — течи масла,90,130,190,34,6,0.31,160
Peugeot,405,1 рестайлинг,1992-1997,двигатель,Износ датчиков/ЭБУ,45,70,110,28,5,0.31,160
Peugeot,405,1 рестайлинг,1992-1997,электрика,Сбои проводки/ABS,40,65,100,26,4,0.31,160
Peugeot,405,1 рестайлинг,1992-1997,трансмиссия,5MT — износ сцепления,100,150,220,20,7,0.31,160
Peugeot,405,1 рестайлинг,1992-1997,охлаждение,Неисправность термостата/помпы,45,70,110,22,4,0.31,160
Peugeot,405,1 рестайлинг,1992-1997,тормоза,Износ передних дисков,35,55,85,36,3,0.31,160
Peugeot,406,1,1995-1999,подвеска,Износ передних рычагов,80,130,190,42,4,0.33,190
Peugeot,406,1,1995-1999,подвеска,Стойки стабилизатора — быстрый износ,40,65,100,48,3,0.33,190
Peugeot,406,1,1995-1999,двигатель,XU/XUD — течи масла,110,160,230,34,6,0.33,190
Peugeot,406,1,1995-1999,двигатель,Износ датчиков/катушек,55,85,130,28,5,0.33,190
Peugeot,406,1,1995-1999,электрика,Сбои проводки/ABS,50,80,120,26,4,0.33,190
Peugeot,406,1,1995-1999,трансмиссия,5MT/4AT — износ сцепления/соленоидов,130,190,270,22,7,0.33,190
Peugeot,406,1,1995-1999,охлаждение,Неисправность радиатора/помпы,50,80,120,24,4,0.33,190
Peugeot,406,1,1995-1999,тормоза,Износ передних дисков,40,65,100,36,3,0.33,190
Peugeot,406,1 рестайлинг,1999-2004,подвеска,Износ передних рычагов,90,140,210,40,4,0.34,210
Peugeot,406,1 рестайлинг,1999-2004,подвеска,Стойки стабилизатора — быстрый износ,45,70,110,46,3,0.34,210
Peugeot,406,1 рестайлинг,1999-2004,двигатель,EW/DW — течи масла,120,180,260,32,6,0.34,210
Peugeot,406,1 рестайлинг,1999-2004,двигатель,Износ датчиков/катушек,60,95,150,26,5,0.34,210
Peugeot,406,1 рестайлинг,1999-2004,электрика,Сбои BSI/ABS,55,90,140,24,4,0.34,210
Peugeot,406,1 рестайлинг,1999-2004,трансмиссия,5MT/4AT — износ сцепления/соленоидов,140,200,300,20,7,0.34,210
Peugeot,406,1 рестайлинг,1999-2004,охлаждение,Неисправность термостата/помпы,55,85,130,22,4,0.34,210
Peugeot,406,1 рестайлинг,1999-2004,тормоза,Износ передних дисков,45,70,110,34,3,0.34,210
Peugeot,407,1,2004-2011,подвеска,Износ передних рычагов,120,180,260,40,4,0.36,260
Peugeot,407,1,2004-2011,подвеска,Стойки стабилизатора — быстрый износ,60,95,150,46,3,0.36,260
Peugeot,407,1,2004-2011,двигатель,EW/DW — течи масла,160,230,340,32,6,0.36,260
Peugeot,407,1,2004-2011,двигатель,Износ датчиков/катушек,80,120,180,26,5,0.36,260
Peugeot,407,1,2004-2011,электрика,Сбои BSI/ABS/ESP,70,115,170,24,4,0.36,260
Peugeot,407,1,2004-2011,трансмиссия,5MT/6AT — износ сцепления/соленоидов,180,260,380,20,7,0.36,260
Peugeot,407,1,2004-2011,охлаждение,Неисправность термостата/помпы,60,95,150,22,4,0.36,260
Peugeot,407,1,2004-2011,тормоза,Износ передних дисков,50,80,120,34,3,0.36,260
Peugeot,408,1,2010-2014,подвеска,Износ передних рычагов,110,170,250,40,4,0.35,250
Peugeot,408,1,2010-2014,подвеска,Стойки стабилизатора — быстрый износ,55,85,130,46,3,0.35,250
Peugeot,408,1,2010-2014,двигатель,1.6 VTi/THP — течи масла,150,220,330,32,6,0.35,250
Peugeot,408,1,2010-2014,двигатель,Износ датчиков/катушек,70,110,160,26,5,0.35,250
Peugeot,408,1,2010-2014,электрика,Сбои BSI/ABS,65,105,160,24,4,0.35,250
Peugeot,408,1,2010-2014,трансмиссия,5MT/6AT — износ сцепления/соленоидов,160,240,360,20,7,0.35,250
Peugeot,408,1,2010-2014,охлаждение,Неисправность термостата/помпы,60,95,150,22,4,0.35,250
Peugeot,408,1,2010-2014,тормоза,Износ передних дисков,50,80,120,34,3,0.35,250
Peugeot,408,2,2014-2023,подвеска,Износ передних рычагов,130,200,290,38,4,0.37,290
Peugeot,408,2,2014-2023,подвеска,Стойки стабилизатора — быстрый износ,65,100,150,44,3,0.37,290
Peugeot,408,2,2014-2023,двигатель,1.6 THP/1.6 VTi — течи масла,170,250,360,30,6,0.37,290
Peugeot,408,2,2014-2023,двигатель,Износ датчиков/соленоидов,80,130,190,24,5,0.37,290
Peugeot,408,2,2014-2023,электрика,Сбои BSI/ABS/ESP,75,120,180,22,4,0.37,290
Peugeot,408,2,2014-2023,трансмиссия,6AT — износ соленоидов/гидроблока,200,300,450,18,8,0.37,290
Peugeot,408,2,2014-2023,охлаждение,Неисправность термостата/помпы,70,110,170,20,4,0.37,290
Peugeot,408,2,2014-2023,тормоза,Износ передних дисков,55,90,140,30,3,0.37,290
Peugeot,408,3,2022-...,подвеска,Износ передних рычагов,150,230,330,36,4,0.39,330
Peugeot,408,3,2022-...,подвеска,Стойки стабилизатора — быстрый износ,75,115,170,42,3,0.39,330
Peugeot,408,3,2022-...,двигатель,1.2 Hybrid/1.6 Hybrid — течи масла/узлы охлаждения,190,280,400,28,6,0.39,330
Peugeot,408,3,2022-...,двигатель,Износ датчиков/электромодулей,90,140,210,22,5,0.39,330
Peugeot,408,3,2022-...,электрика,Сбои ADAS/BSI/EV модулей,85,140,210,20,4,0.39,330
Peugeot,408,3,2022-...,трансмиссия,8AT/EV reduction gear — износ узлов,230,350,520,18,8,0.39,330
Peugeot,408,3,2022-...,охлаждение,Неисправность термоблока/помпы,80,120,180,20,4,0.39,330
Peugeot,408,3,2022-...,тормоза,Износ передних дисков,65,100,150,30,3,0.39,330
Peugeot,5008,1,2009-2017,подвеска,Износ передних рычагов,130,190,270,40,4,0.37,270
Peugeot,5008,1,2009-2017,подвеска,Стойки стабилизатора — быстрый износ,65,100,150,46,3,0.37,270
Peugeot,5008,1,2009-2017,двигатель,1.6 THP/1.6 HDi — течи масла,160,230,340,32,6,0.37,270
Peugeot,5008,1,2009-2017,двигатель,Износ датчиков/соленоидов,80,120,180,26,5,0.37,270
Peugeot,5008,1,2009-2017,электрика,Сбои BSI/ABS,75,120,180,24,4,0.37,270
Peugeot,5008,1,2009-2017,трансмиссия,6AT/5MT — износ сцепления/соленоидов,180,260,380,20,7,0.37,270
Peugeot,5008,1,2009-2017,охлаждение,Неисправность термостата/помпы,65,100,150,22,4,0.37,270
Peugeot,5008,1,2009-2017,тормоза,Износ передних дисков,55,85,130,34,3,0.37,270
Peugeot,5008,2,2017-2024,подвеска,Износ передних рычагов,150,220,310,38,4,0.39,310
Peugeot,5008,2,2017-2024,подвеска,Стойки стабилизатора — быстрый износ,75,115,170,44,3,0.39,310
Peugeot,5008,2,2017-2024,двигатель,1.2 PureTech/1.6 THP/1.5 BlueHDi — течи масла,180,260,380,30,6,0.39,310
Peugeot,5008,2,2017-2024,двигатель,Износ датчиков/соленоидов,90,140,210,24,5,0.39,310
Peugeot,5008,2,2017-2024,электрика,Сбои BSI/ABS/ADAS,85,140,210,22,4,0.39,310
Peugeot,5008,2,2017-2024,трансмиссия,8AT — износ соленоидов/гидроблока,240,360,520,18,8,0.39,310
Peugeot,5008,2,2017-2024,охлаждение,Неисправность термостата/помпы,75,115,170,20,4,0.39,310
Peugeot,5008,2,2017-2024,тормоза,Износ передних дисков,60,95,140,30,3,0.39,310
Peugeot,5008,3,2024-...,подвеска,Износ передних рычагов,170,250,350,36,4,0.41,350
Peugeot,5008,3,2024-...,подвеска,Стойки стабилизатора — быстрый износ,85,125,185,42,3,0.41,350
Peugeot,5008,3,2024-...,двигатель,1.2 Hybrid/EV — течи масла/узлы охлаждения,200,290,420,28,6,0.41,350
Peugeot,5008,3,2024-...,двигатель,Износ датчиков/электромодулей,100,150,230,22,5,0.41,350
Peugeot,5008,3,2024-...,электрика,Сбои ADAS/BSI/EV модулей,95,150,230,20,4,0.41,350
Peugeot,5008,3,2024-...,трансмиссия,EV reduction gear/8AT — износ узлов,260,380,560,18,8,0.41,350
Peugeot,5008,3,2024-...,охлаждение,Неисправность термоблока/помпы,90,130,200,20,4,0.41,350
Peugeot,5008,3,2024-...,тормоза,Износ передних дисков,70,110,160,30,3,0.41,350
Peugeot,508,1,2010-2018,подвеска,Износ передних рычагов,140,210,300,38,4,0.38,300
Peugeot,508,1,2010-2018,подвеска,Стойки стабилизатора — быстрый износ,70,110,160,44,3,0.38,300
Peugeot,508,1,2010-2018,двигатель,1.6 THP/2.0 HDi — течи масла,180,260,380,30,6,0.38,300
Peugeot,508,1,2010-2018,двигатель,Износ датчиков/соленоидов,90,140,210,24,5,0.38,300
Peugeot,508,1,2010-2018,электрика,Сбои BSI/ABS/ESP,80,130,200,22,4,0.38,300
Peugeot,508,1,2010-2018,трансмиссия,6AT/6MT — износ сцепления/соленоидов,240,350,520,18,8,0.38,300
Peugeot,508,1,2010-2018,охлаждение,Неисправность термостата/помпы,80,120,180,20,4,0.38,300
Peugeot,508,1,2010-2018,тормоза,Износ передних дисков,60,95,140,30,3,0.38,300
Peugeot,508,2,2018-2023,подвеска,Износ передних рычагов,160,240,340,36,4,0.40,340
Peugeot,508,2,2018-2023,подвеска,Стойки стабилизатора — быстрый износ,80,120,180,42,3,0.40,340
Peugeot,508,2,2018-2023,двигатель,1.6 PureTech/Hybrid — течи масла,200,290,420,28,6,0.40,340
Peugeot,508,2,2018-2023,двигатель,Износ датчиков/электромодулей,100,150,230,22,5,0.40,340
Peugeot,508,2,2018-2023,электрика,Сбои ADAS/BSI/ESP,90,150,230,20,4,0.40,340
Peugeot,508,2,2018-2023,трансмиссия,8AT — износ соленоидов/гидроблока,260,380,560,18,8,0.40,340
Peugeot,508,2,2018-2023,охлаждение,Неисправность термоблока/помпы,90,130,200,20,4,0.40,340
Peugeot,508,2,2018-2023,тормоза,Износ передних дисков,70,110,160,30,3,0.40,340
Peugeot,508,3,2023-...,подвеска,Износ передних рычагов,180,260,360,34,4,0.42,360
Peugeot,508,3,2023-...,подвеска,Стойки стабилизатора — быстрый износ,90,130,190,40,3,0.42,360
