brand,model,generation,years,unit_type,issue_description,cost_min_usd,cost_mean_usd,cost_max_usd,issue_probability_pct,issue_price_impact_pct,model_risk_score,generation_avg_cost_usd
Kia,Carens,3,2006-2013,подвеска,Износ рычагов/сайлентблоков,70,115,170,44,4,0.33,170
Kia,Carens,3,2006-2013,подвеска,Стойки стабилизатора — быстрый износ,40,60,95,48,3,0.33,170
Kia,Carens,3,2006-2013,двигатель,2.0/2.0 CRDi — масложор/форсунки/ЕГР,120,175,260,34,7,0.33,170
Kia,Carens,3,2006-2013,двигатель,Износ датчиков/катушек,50,80,125,28,5,0.33,170
Kia,Carens,3,2006-2013,электрика,Сбои ABS/ESP/датчиков,50,85,135,26,4,0.33,170
Kia,Carens,3,2006-2013,трансмиссия,4AT/5AT — износ узлов,170,240,360,22,7,0.33,170
Kia,Carens,3,2006-2013,трансмиссия,5MT — износ сцепления,130,180,260,24,6,0.33,170
Kia,Carens,3,2006-2013,охлаждение,Неисправность термоблока/помпы,50,80,125,24,4,0.33,170
Kia,Carens,3,2006-2013,тормоза,Износ передних дисков,35,55,90,34,3,0.33,170
Kia,Carens,4,2013-2019,подвеска,Износ рычагов/сайлентблоков,80,130,190,42,4,0.35,190
Kia,Carens,4,2013-2019,подвеска,Стойки стабилизатора — быстрый износ,45,70,110,46,3,0.35,190
Kia,Carens,4,2013-2019,двигатель,1.6/2.0 GDI — масложор/охлаждение,130,195,290,32,7,0.35,190
Kia,Carens,4,2013-2019,двигатель,1.7 CRDi — турбина/форсунки/ЕГР,180,260,380,30,7,0.35,190
Kia,Carens,4,2013-2019,двигатель,Износ датчиков/катушек,55,90,140,28,5,0.35,190
Kia,Carens,4,2013-2019,электрика,Сбои ADAS/датчиков,55,90,140,26,4,0.35,190
Kia,Carens,4,2013-2019,трансмиссия,6AT — износ узлов,180,260,380,22,7,0.35,190
Kia,Carens,4,2013-2019,трансмиссия,6MT — износ сцепления,140,200,280,24,6,0.35,190
Kia,Carens,4,2013-2019,охлаждение,Неисправность охлаждения/помпы,55,85,130,24,4,0.35,190
Kia,Carens,4,2013-2019,тормоза,Износ передних дисков,40,65,100,34,3,0.35,190
Kia,Carnival,1,1998-2006,подвеска,Износ рычагов/сайлентблоков,70,115,170,48,4,0.31,170
Kia,Carnival,1,1998-2006,подвеска,Стойки стабилизатора — быстрый износ,35,55,85,52,3,0.31,170
Kia,Carnival,1,1998-2006,двигатель,2.5/2.9 — течи масла/охлаждение,110,165,250,36,7,0.31,170
Kia,Carnival,1,1998-2006,двигатель,2.9 CRDi — ТНВД/форсунки/турбина,180,260,380,34,7,0.31,170
Kia,Carnival,1,1998-2006,электрика,Сбои ABS/датчиков,40,65,100,26,4,0.31,170
Kia,Carnival,1,1998-2006,трансмиссия,4AT — износ соленоидов,160,230,340,22,7,0.31,170
Kia,Carnival,1,1998-2006,охлаждение,Неисправность радиатора/помпы,45,70,110,24,4,0.31,170
Kia,Carnival,1,1998-2006,тормоза,Износ передних дисков,30,50,80,38,3,0.31,170
Kia,Carnival,2,2006-2014,подвеска,Износ рычагов/сайлентблоков,80,125,185,46,4,0.33,185
Kia,Carnival,2,2006-2014,подвеска,Стойки стабилизатора — быстрый износ,40,60,95,50,3,0.33,185
Kia,Carnival,2,2006-2014,двигатель,2.7/3.8 — масложор/охлаждение,130,190,280,34,7,0.33,185
Kia,Carnival,2,2006-2014,двигатель,2.9 CRDi — турбина/форсунки/ЕГР,190,270,390,32,7,0.33,185
Kia,Carnival,2,2006-2014,электрика,Сбои ABS/ESP/датчиков,50,85,135,26,4,0.33,185
Kia,Carnival,2,2006-2014,трансмиссия,5AT — износ гидроблока,180,260,380,22,7,0.33,185
Kia,Carnival,2,2006-2014,охлаждение,Неисправность термостата/помпы,50,80,125,24,4,0.33,185
Kia,Carnival,2,2006-2014,тормоза,Износ передних дисков,35,55,90,34,3,0.33,185
Kia,Carnival,3,2014-2020,подвеска,Износ рычагов/сайлентблоков,95,150,220,44,4,0.35,220
Kia,Carnival,3,2014-2020,подвеска,Стойки стабилизатора — быстрый износ,45,70,110,48,3,0.35,220
Kia,Carnival,3,2014-2020,двигатель,3.3 V6 — масложор/охлаждение,160,230,340,34,7,0.35,220
Kia,Carnival,3,2014-2020,двигатель,2.2 CRDi — турбина/форсунки/ЕГР,210,300,440,32,7,0.35,220
Kia,Carnival,3,2014-2020,электрика,Сбои ADAS/датчиков,55,90,140,26,4,0.35,220
Kia,Carnival,3,2014-2020,трансмиссия,6AT — износ узлов,200,290,430,22,7,0.35,220
Kia,Carnival,3,2014-2020,охлаждение,Неисправность термоблока/помпы,55,85,130,24,4,0.35,220
Kia,Carnival,3,2014-2020,тормоза,Износ передних дисков,40,65,100,34,3,0.35,220
Kia,Carnival,4,2020-...,подвеска,Износ рычагов/сайлентблоков,110,165,240,42,4,0.36,240
Kia,Carnival,4,2020-...,подвеска,Стойки стабилизатора — быстрый износ,55,85,130,46,3,0.36,240
Kia,Carnival,4,2020-...,двигатель,3.5 V6 — масложор/охлаждение,180,260,380,32,7,0.36,240
Kia,Carnival,4,2020-...,двигатель,2.2 CRDi — турбина/форсунки/ЕГР,230,330,480,30,7,0.36,240
Kia,Carnival,4,2020-...,двигатель,HEV — батарея/инвертор/тепловой контур,220,320,480,28,7,0.36,240
Kia,Carnival,4,2020-...,электрика,Сбои ADAS/радаров/камер,65,100,155,26,4,0.36,240
Kia,Carnival,4,2020-...,трансмиссия,8AT — износ узлов,230,330,490,22,7,0.36,240
Kia,Carnival,4,2020-...,охлаждение,Неисправность охлаждения батареи/инвертора,60,95,145,24,4,0.36,240
Kia,Carnival,4,2020-...,тормоза,Износ передних дисков,45,70,110,34,3,0.36,240
Kia,Cee'd,1,2006-2009,подвеска,Износ рычагов/сайлентблоков,65,105,160,46,4,0.31,160
Kia,Cee'd,1,2006-2009,подвеска,Стойки стабилизатора — быстрый износ,35,55,85,50,3,0.31,160
Kia,Cee'd,1,2006-2009,двигатель,1.4/1.6 — масложор/катушки,95,145,220,34,7,0.31,160
Kia,Cee'd,1,2006-2009,двигатель,1.6 CRDi — форсунки/ЕГР/турбина,160,240,360,32,7,0.31,160
Kia,Cee'd,1,2006-2009,электрика,Сбои ABS/датчиков,40,65,100,26,4,0.31,160
Kia,Cee'd,1,2006-2009,трансмиссия,5MT — износ сцепления,120,170,250,24,6,0.31,160
Kia,Cee'd,1,2006-2009,трансмиссия,4AT — износ соленоидов,160,230,340,22,7,0.31,160
Kia,Cee'd,1,2006-2009,охлаждение,Неисправность радиатора/помпы,45,70,110,24,4,0.31,160
Kia,Cee'd,1,2006-2009,тормоза,Износ передних дисков,30,50,80,38,3,0.31,160
Kia,Cee'd,1 рестайлинг,2009-2012,подвеска,Износ рычагов/сайлентблоков,70,115,170,44,4,0.32,170
Kia,Cee'd,1 рестайлинг,2009-2012,подвеска,Стойки стабилизатора — быстрый износ,40,60,95,48,3,0.32,170
Kia,Cee'd,1 рестайлинг,2009-2012,двигатель,1.4/1.6 — масложор/цепь/катушки,105,155,230,34,7,0.32,170
Kia,Cee'd,1 рестайлинг,2009-2012,двигатель,1.6 CRDi — турбина/форсунки/ЕГР,170,250,380,32,7,0.32,170
Kia,Cee'd,1 рестайлинг,2009-2012,электрика,Сбои ABS/ESP/датчиков,45,75,115,26,4,0.32,170
Kia,Cee'd,1 рестайлинг,2009-2012,трансмиссия,5MT — износ сцепления,130,180,260,24,6,0.32,170
Kia,Cee'd,1 рестайлинг,2009-2012,трансмиссия,4AT — износ гидроблока,170,240,360,22,7,0.32,170
Kia,Cee'd,1 рестайлинг,2009-2012,охлаждение,Неисправность термостата/помпы,50,80,125,24,4,0.32,170
Kia,Cee'd,1 рестайлинг,2009-2012,тормоза,Износ передних дисков,35,55,90,36,3,0.32,170
Kia,Cee'd,2,2012-2015,подвеска,Износ рычагов/сайлентблоков,80,125,185,44,4,0.33,185
Kia,Cee'd,2,2012-2015,подвеска,Стойки стабилизатора — быстрый износ,40,65,100,48,3,0.33,185
Kia,Cee'd,2,2012-2015,двигатель,1.4/1.6 GDI — масложор/охлаждение,120,175,260,34,7,0.33,185
Kia,Cee'd,2,2012-2015,двигатель,1.6 CRDi — форсунки/ЕГР/турбина,180,260,380,32,7,0.33,185
Kia,Cee'd,2,2012-2015,электрика,Сбои ABS/ESP/датчиков,50,85,135,26,4,0.33,185
Kia,Cee'd,2,2012-2015,трансмиссия,6MT — износ сцепления,140,200,280,24,6,0.33,185
Kia,Cee'd,2,2012-2015,трансмиссия,6AT — износ узлов,180,260,380,22,7,0.33,185
Kia,Cee'd,2,2012-2015,охлаждение,Неисправность термоблока/помпы,50,80,125,24,4,0.33,185
Kia,Cee'd,2,2012-2015,тормоза,Износ передних дисков,35,55,90,34,3,0.33,185
Kia,Cee'd,2 рестайлинг,2015-2018,подвеска,Износ рычагов/сайлентблоков,85,130,190,42,4,0.34,190
Kia,Cee'd,2 рестайлинг,2015-2018,подвеска,Стойки стабилизатора — быстрый износ,45,70,110,46,3,0.34,190
Kia,Cee'd,2 рестайлинг,2015-2018,двигатель,1.4/1.6 GDI — масложор/цепь/охлаждение,130,190,280,32,7,0.34,190
Kia,Cee'd,2 рестайлинг,2015-2018,двигатель,1.6 CRDi — турбина/форсунки/ЕГР,190,270,390,30,7,0.34,190
Kia,Cee'd,2 рестайлинг,2015-2018,электрика,Сбои ADAS/датчиков,55,90,140,26,4,0.34,190
Kia,Cee'd,2 рестайлинг,2015-2018,трансмиссия,6MT — износ сцепления,150,210,300,24,6,0.34,190
Kia,Cee'd,2 рестайлинг,2015-2018,трансмиссия,7DCT — износ мехатроника,210,300,440,22,7,0.34,190
Kia,Cee'd,2 рестайлинг,2015-2018,охлаждение,Неисправность охлаждения/помпы,55,85,130,24,4,0.34,190
Kia,Cee'd,2 рестайлинг,2015-2018,тормоза,Износ передних дисков,40,65,100,34,3,0.34,190
Kia,Cee'd,3,2018-2021,подвеска,Износ рычагов/сайлентблоков,95,150,220,42,4,0.35,220
Kia,Cee'd,3,2018-2021,подвеска,Стойки стабилизатора — быстрый износ,45,70,110,46,3,0.35,220
Kia,Cee'd,3,2018-2021,двигатель,1.4 T-GDI — турбина/охлаждение,160,230,340,32,7,0.35,220
Kia,Cee'd,3,2018-2021,двигатель,1.6 CRDi — форсунки/ЕГР/турбина,200,290,420,30,7,0.35,220
Kia,Cee'd,3,2018-2021,электрика,Сбои ADAS/радаров/камер,60,95,150,26,4,0.35,220
Kia,Cee'd,3,2018-2021,трансмиссия,6MT — износ сцепления,160,220,320,24,6,0.35,220
Kia,Cee'd,3,2018-2021,трансмиссия,7DCT — износ мехатроника,220,310,460,22,7,0.35,220
Kia,Cee'd,3,2018-2021,охлаждение,Неисправность охлаждения батареи/инвертора,60,95,145,24,4,0.35,220
Kia,Cee'd,3,2018-2021,тормоза,Износ передних дисков,40,65,100,34,3,0.35,220
Kia,Cee'd,3 рестайлинг,2021-...,подвеска,Износ рычагов/сайлентблоков,100,155,230,40,4,0.36,230
Kia,Cee'd,3 рестайлинг,2021-...,подвеска,Стойки стабилизатора — быстрый износ,50,75,120,44,3,0.36,230
Kia,Cee'd,3 рестайлинг,2021-...,двигатель,1.5 T-GDI — турбина/охлаждение,170,250,380,32,7,0.36,230
Kia,Cee'd,3 рестайлинг,2021-...,двигатель,1.6 CRDi — турбина/форсунки/ЕГР,210,300,440,30,7,0.36,230
Kia,Cee'd,3 рестайлинг,2021-...,электрика,Сбои ADAS/радаров/камер,65,100,155,26,4,0.36,230
Kia,Cee'd,3 рестайлинг,2021-...,трансмиссия,6MT — износ сцепления,170,240,350,24,6,0.36,230
Kia,Cee'd,3 рестайлинг,2021-...,трансмиссия,7DCT — износ мехатроника,230,330,480,22,7,0.36,230
Kia,Cee'd,3 рестайлинг,2021-...,охлаждение,Неисправность охлаждения батареи/инвертора,65,100,155,24,4,0.36,230
Kia,Cee'd,3 рестайлинг,2021-...,тормоза,Износ передних дисков,45,70,110,34,3,0.36,230
Kia,Clarus,1,1995-1998,подвеска,Износ рычагов/сайлентблоков,55,90,140,48,4,0.30,140
Kia,Clarus,1,1995-1998,подвеска,Стойки стабилизатора — быстрый износ,30,50,80,52,3,0.30,140
Kia,Clarus,1,1995-1998,двигатель,1.8/2.0 — течи масла/катушки,85,130,200,36,6,0.30,140
Kia,Clarus,1,1995-1998,двигатель,2.0 V6 — перегрев/ГРМ,110,165,250,34,7,0.30,140
Kia,Clarus,1,1995-1998,электрика,Сбои генератора/датчиков,35,55,90,26,4,0.30,140
Kia,Clarus,1,1995-1998,трансмиссия,4AT — износ соленоидов,150,220,330,22,7,0.30,140
Kia,Clarus,1,1995-1998,трансмиссия,5MT — износ сцепления,110,160,230,24,6,0.30,140
Kia,Clarus,1,1995-1998,охлаждение,Неисправность радиатора/помпы,40,65,100,24,4,0.30,140
Kia,Clarus,1,1995-1998,тормоза,Износ передних дисков,30,50,80,38,3,0.30,140
Kia,Clarus,2,1998-2001,подвеска,Износ рычагов/сайлентблоков,60,100,150,46,4,0.32,150
Kia,Clarus,2,1998-2001,подвеска,Стойки стабилизатора — быстрый износ,35,55,85,50,3,0.32,150
Kia,Clarus,2,1998-2001,двигатель,1.8/2.0 — масложор/катушки,95,145,220,36,6,0.32,150
Kia,Clarus,2,1998-2001,двигатель,2.0 V6 — перегрев/ГРМ/датчики,120,175,260,34,7,0.32,150
Kia,Clarus,2,1998-2001,электрика,Сбои ABS/датчиков,40,70,110,26,4,0.32,150
Kia,Clarus,2,1998-2001,трансмиссия,4AT — износ гидроблока,160,230,340,22,7,0.32,150
Kia,Clarus,2,1998-2001,трансмиссия,5MT — износ сцепления,120,170,250,24,6,0.32,150
Kia,Clarus,2,1998-2001,охлаждение,Неисправность термостата/помпы,45,70,110,24,4,0.32,150
Kia,Clarus,2,1998-2001,тормоза,Износ передних дисков,30,50,80,36,3,0.32,150
Kia,K5,1,2010-2013,подвеска,Износ рычагов/сайлентблоков,75,120,180,46,4,0.33,180
Kia,K5,1,2010-2013,подвеска,Стойки стабилизатора — быстрый износ,40,60,95,50,3,0.33,180
Kia,K5,1,2010-2013,двигатель,2.0/2.4 GDI — масложор/охлаждение,130,190,280,34,7,0.33,180
Kia,K5,1,2010-2013,двигатель,1.7 CRDi — форсунки/ЕГР/турбина,180,260,380,32,7,0.33,180
Kia,K5,1,2010-2013,электрика,Сбои ABS/ESP/датчиков,50,85,135,26,4,0.33,180
Kia,K5,1,2010-2013,трансмиссия,6AT — износ гидроблока,180,260,380,22,7,0.33,180
Kia,K5,1,2010-2013,охлаждение,Неисправность радиатора/помпы,50,80,125,24,4,0.33,180
Kia,K5,1,2010-2013,тормоза,Износ передних дисков,35,55,90,34,3,0.33,180
Kia,K5,1 рестайлинг,2013-2015,подвеска,Износ рычагов/сайлентблоков,80,125,185,44,4,0.34,185
Kia,K5,1 рестайлинг,2013-2015,подвеска,Стойки стабилизатора — быстрый износ,45,70,110,48,3,0.34,185
Kia,K5,1 рестайлинг,2013-2015,двигатель,2.0/2.4 GDI — масложор/цепь/охлаждение,140,200,300,34,7,0.34,185
Kia,K5,1 рестайлинг,2013-2015,двигатель,1.7 CRDi — турбина/форсунки/ЕГР,190,270,390,32,7,0.34,185
Kia,K5,1 рестайлинг,2013-2015,электрика,Сбои ADAS/датчиков,55,90,140,26,4,0.34,185
Kia,K5,1 рестайлинг,2013-2015,трансмиссия,6AT — износ узлов,190,270,390,22,7,0.34,185
Kia,K5,1 рестайлинг,2013-2015,охлаждение,Неисправность термоблока/помпы,55,85,130,24,4,0.34,185
Kia,K5,1 рестайлинг,2013-2015,тормоза,Износ передних дисков,40,65,100,34,3,0.34,185
Kia,K5,2,2015-2018,подвеска,Износ рычагов/сайлентблоков,90,140,210,42,4,0.35,210
Kia,K5,2,2015-2018,подвеска,Стойки стабилизатора — быстрый износ,45,70,110,46,3,0.35,210
Kia,K5,2,2015-2018,двигатель,2.0/2.4 GDI — масложор/охлаждение,150,220,330,32,7,0.35,210
Kia,K5,2,2015-2018,двигатель,1.6 T-GDI — турбина/охлаждение,170,250,380,30,7,0.35,210
Kia,K5,2,2015-2018,двигатель,1.7 CRDi — форсунки/ЕГР/турбина,200,290,420,30,7,0.35,210
Kia,K5,2,2015-2018,электрика,Сбои ADAS/датчиков,55,90,140,26,4,0.35,210
Kia,K5,2,2015-2018,трансмиссия,6AT — износ узлов,200,290,430,22,7,0.35,210
Kia,K5,2,2015-2018,трансмиссия,7DCT — износ мехатроника,220,310,460,22,7,0.35,210
Kia,K5,2,2015-2018,охлаждение,Неисправность охлаждения/помпы,55,85,130,24,4,0.35,210
Kia,K5,2,2015-2018,тормоза,Износ передних дисков,40,65,100,34,3,0.35,210
Kia,K5,2 рестайлинг,2018-2019,подвеска,Износ рычагов/сайлентблоков,95,150,220,40,4,0.36,220
Kia,K5,2 рестайлинг,2018-2019,подвеска,Стойки стабилизатора — быстрый износ,50,75,120,44,3,0.36,220
Kia,K5,2 рестайлинг,2018-2019,двигатель,2.0/2.4 GDI — масложор/цепь/охлаждение,160,230,340,32,7,0.36,220
Kia,K5,2 рестайлинг,2018-2019,двигатель,1.6 T-GDI — турбина/охлаждение,180,260,390,30,7,0.36,220
Kia,K5,2 рестайлинг,2018-2019,двигатель,1.7 CRDi — турбина/форсунки/ЕГР,210,300,440,30,7,0.36,220
Kia,K5,2 рестайлинг,2018-2019,электрика,Сбои ADAS/радаров/камер,60,95,150,26,4,0.36,220
Kia,K5,2 рестайлинг,2018-2019,трансмиссия,6AT — износ узлов,210,300,450,22,7,0.36,220
Kia,K5,2 рестайлинг,2018-2019,трансмиссия,7DCT — износ мехатроника,230,330,480,22,7,0.36,220
Kia,K5,2 рестайлинг,2018-2019,охлаждение,Неисправность охлаждения батареи/инвертора,60,95,145,24,4,0.36,220
Kia,K5,2 рестайлинг,2018-2019,тормоза,Износ передних дисков,45,70,110,34,3,0.36,220
Kia,K5,3,2019-2023,подвеска,Износ рычагов/сайлентблоков,105,160,235,40,4,0.37,235
Kia,K5,3,2019-2023,подвеска,Стойки стабилизатора — быстрый износ,55,85,130,44,3,0.37,235
Kia,K5,3,2019-2023,двигатель,2.0/2.5 GDI — масложор/охлаждение,170,250,380,32,7,0.37,235
Kia,K5,3,2019-2023,двигатель,1.6 T-GDI — турбина/охлаждение,190,280,410,30,7,0.37,235
Kia,K5,3,2019-2023,двигатель,HEV — батарея/инвертор/тепловой контур,220,320,480,28,7,0.37,235
Kia,K5,3,2019-2023,электрика,Сбои ADAS/радаров/камер,65,100,155,26,4,0.37,235
Kia,K5,3,2019-2023,трансмиссия,8AT — износ узлов,230,330,490,22,7,0.37,235
Kia,K5,3,2019-2023,охлаждение,Неисправность охлаждения батареи/инвертора,60,95,145,24,4,0.37,235
Kia,K5,3,2019-2023,тормоза,Износ передних дисков,45,70,110,34,3,0.37,235
Kia,K5,3 рестайлинг,2023-...,подвеска,Износ рычагов/сайлентблоков,115,175,255,38,4,0.38,255
Kia,K5,3 рестайлинг,2023-...,подвеска,Стойки стабилизатора — быстрый износ,60,90,140,42,3,0.38,255
Kia,K5,3 рестайлинг,2023-...,двигатель,2.5 GDI — масложор/охлаждение,180,270,410,32,7,0.38,255
Kia,K5,3 рестайлинг,2023-...,двигатель,HEV — батарея/инвертор/тепловой контур,230,350,500,28,7,0.38,255
Kia,K5,3 рестайлинг,2023-...,электрика,Сбои ADAS/радаров/камер,70,110,165,26,4,0.38,255
Kia,K5,3 рестайлинг,2023-...,трансмиссия,8AT — износ узлов,240,350,520,22,7,0.38,255
Kia,K5,3 рестайлинг,2023-...,охлаждение,Неисправность охлаждения батареи/инвертора,65,100,155,24,4,0.38,255
Kia,K5,3 рестайлинг,2023-...,тормоза,Износ передних дисков,50,75,120,34,3,0.38,255
Kia,Magentis,1,2000-2005,подвеска,Износ рычагов/сайлентблоков,60,95,145,48,4,0.30,145
Kia,Magentis,1,2000-2005,подвеска,Стойки стабилизатора — быстрый износ,30,50,80,52,3,0.30,145
Kia,Magentis,1,2000-2005,двигатель,2.0/2.5 — течи масла/катушки,90,135,200,36,6,0.30,145
Kia,Magentis,1,2000-2005,двигатель,2.0 CRDi — ТНВД/форсунки/турбина,160,240,360,34,7,0.30,145
Kia,Magentis,1,2000-2005,электрика,Сбои ABS/датчиков,40,65,100,26,4,0.30,145
Kia,Magentis,1,2000-2005,трансмиссия,4AT — износ соленоидов,150,220,330,22,7,0.30,145
Kia,Magentis,1,2000-2005,трансмиссия,5MT — износ сцепления,110,160,230,24,6,0.30,145
Kia,Magentis,1,2000-2005,охлаждение,Неисправность радиатора/помпы,40,65,100,24,4,0.30,145
Kia,Magentis,1,2000-2005,тормоза,Износ передних дисков,30,50,80,38,3,0.30,145
Kia,Magentis,2,2005-2008,подвеска,Износ рычагов/сайлентблоков,70,115,170,46,4,0.32,170
Kia,Magentis,2,2005-2008,подвеска,Стойки стабилизатора — быстрый износ,35,55,85,50,3,0.32,170
Kia,Magentis,2,2005-2008,двигатель,2.0/2.4 — масложор/катушки,110,165,250,34,7,0.32,170
Kia,Magentis,2,2005-2008,двигатель,2.0 CRDi — форсунки/ЕГР/турбина,180,260,380,32,7,0.32,170
Kia,Magentis,2,2005-2008,электрика,Сбои ABS/ESP/датчиков,45,75,115,26,4,0.32,170
Kia,Magentis,2,2005-2008,трансмиссия,5AT — износ гидроблока,170,240,360,22,7,0.32,170
Kia,Magentis,2,2005-2008,трансмиссия,5MT — износ сцепления,120,170,250,24,6,0.32,170
Kia,Magentis,2,2005-2008,охлаждение,Неисправность термостата/помпы,45,75,115,24,4,0.32,170
Kia,Magentis,2,2005-2008,тормоза,Износ передних дисков,35,55,90,36,3,0.32,170
Kia,Magentis,2 рестайлинг,2008-2010,подвеска,Износ рычагов/сайлентблоков,75,120,180,44,4,0.33,180
Kia,Magentis,2 рестайлинг,2008-2010,подвеска,Стойки стабилизатора — быстрый износ,40,60,95,48,3,0.33,180
Kia,Magentis,2 рестайлинг,2008-2010,двигатель,2.0/2.4 — масложор/цепь/охлаждение,120,175,260,34,7,0.33,180
Kia,Magentis,2 рестайлинг,2008-2010,двигатель,2.0 CRDi — турбина/форсунки/ЕГР,190,270,390,32,7,0.33,180
Kia,Magentis,2 рестайлинг,2008-2010,электрика,Сбои ADAS/датчиков,50,85,135,26,4,0.33,180
Kia,Magentis,2 рестайлинг,2008-2010,трансмиссия,5AT — износ узлов,180,260,380,22,7,0.33,180
Kia,Magentis,2 рестайлинг,2008-2010,трансмиссия,5MT — износ сцепления,130,180,260,24,6,0.33,180
Kia,Magentis,2 рестайлинг,2008-2010,охлаждение,Неисправность охлаждения/помпы,50,80,125,24,4,0.33,180
Kia,Magentis,2 рестайлинг,2008-2010,тормоза,Износ передних дисков,40,65,100,34,3,0.33,180
Kia,Mohave,1,2008-2016,подвеска,Износ рычагов/сайлентблоков,95,150,220,44,4,0.34,220
Kia,Mohave,1,2008-2016,подвеска,Стойки стабилизатора — быстрый износ,45,70,110,48,3,0.34,220
Kia,Mohave,1,2008-2016,двигатель,3.8 V6 — масложор/охлаждение,160,230,340,34,7,0.34,220
Kia,Mohave,1,2008-2016,двигатель,3.0 CRDi — форсунки/ЕГР/турбина,220,300,440,32,7,0.34,220
Kia,Mohave,1,2008-2016,электрика,Сбои ABS/ESP/датчиков,55,90,140,26,4,0.34,220
Kia,Mohave,1,2008-2016,трансмиссия,5AT — износ гидроблока,200,290,430,22,7,0.34,220
Kia,Mohave,1,2008-2016,трансмиссия,6AT — износ узлов,220,310,460,22,7,0.34,220
Kia,Mohave,1,2008-2016,охлаждение,Неисправность радиатора/помпы,55,85,130,24,4,0.34,220
Kia,Mohave,1,2008-2016,тормоза,Износ передних дисков,40,65,100,34,3,0.34,220
Kia,Mohave,1 рестайлинг,2016-2019,подвеска,Износ рычагов/сайлентблоков,105,160,235,42,4,0.35,235
Kia,Mohave,1 рестайлинг,2016-2019,подвеска,Стойки стабилизатора — быстрый износ,50,75,120,46,3,0.35,235
Kia,Mohave,1 рестайлинг,2016-2019,двигатель,3.8 V6 — масложор/цепь/охлаждение,170,250,380,32,7,0.35,235
Kia,Mohave,1 рестайлинг,2016-2019,двигатель,3.0 CRDi — турбина/форсунки/ЕГР,230,320,480,30,7,0.35,235
Kia,Mohave,1 рестайлинг,2016-2019,электрика,Сбои ADAS/датчиков,60,95,150,26,4,0.35,235
Kia,Mohave,1 рестайлинг,2016-2019,трансмиссия,6AT — износ узлов,230,330,490,22,7,0.35,235
Kia,Mohave,1 рестайлинг,2016-2019,охлаждение,Неисправность термоблока/помпы,60,95,145,24,4,0.35,235
Kia,Mohave,1 рестайлинг,2016-2019,тормоза,Износ передних дисков,45,70,110,34,3,0.35,235
Kia,Mohave,2,2019-...,подвеска,Износ рычагов/сайлентблоков,115,175,255,40,4,0.36,255
Kia,Mohave,2,2019-...,подвеска,Стойки стабилизатора — быстрый износ,55,85,130,44,3,0.36,255
Kia,Mohave,2,2019-...,двигатель,3.0 CRDi — турбина/форсунки/ЕГР,240,350,500,30,7,0.36,255
Kia,Mohave,2,2019-...,двигатель,Износ датчиков/EV модулей,70,110,165,28,5,0.36,255
Kia,Mohave,2,2019-...,электрика,Сбои ADAS/радаров/камер,65,100,155,26,4,0.36,255
Kia,Mohave,2,2019-...,трансмиссия,8AT — износ узлов,240,350,520,22,7,0.36,255
Kia,Mohave,2,2019-...,охлаждение,Неисправность охлаждения батареи/инвертора,65,100,155,24,4,0.36,255
Kia,Mohave,2,2019-...,тормоза,Износ передних дисков,50,75,120,34,3,0.36,255
Kia,Niro,1,2016-2019,подвеска,Износ рычагов/сайлентблоков,70,115,170,46,4,0.32,170
Kia,Niro,1,2016-2019,подвеска,Стойки стабилизатора — быстрый износ,35,55,85,50,3,0.32,170
